"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033146","1960","51.8","33.0","195.0","POKOSSICHI, UP","       129","I","        58","I","         1","I","","","","","","","","","","","","","  28.6"," ,I,1014, ","","","","","","","","","","","","","","","","","","","","","","","    559.4"," ,I","","","","","",""
"UPM00033146","1961","51.8","33.0","195.0","POKOSSICHI, UP","       126","I","        56","I","         1","I","","","","","","","","","","","","","  33.4"," ,I,0529, ","","","","","","","","","","","","","","","","","","","","","","","    495.8"," ,I","","","","","",""
"UPM00033146","1962","51.8","33.0","195.0","POKOSSICHI, UP","       151","I","        70","I","         3","I","","","","","","","","","","","","","  50.2"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","","","    714.4"," ,I","","","","","",""
"UPM00033146","1965","51.8","33.0","195.0","POKOSSICHI, UP","       153","I","        73","I","         3","I","","","","","","","","","","","","","  58.2"," ,I,0813, ","","","","","","","","","","","","","","","","","","","","","","","    692.6"," ,I","","","","","",""
"UPM00033146","1967","51.8","33.0","195.0","POKOSSICHI, UP","       167","I","        81","I","         3","I","","","","","","","","","","","","","  30.2"," ,I,0104, ","","","","","","","","","","","","","","","","","","","","","","","    730.2"," ,I","","","","","",""
"UPM00033146","1968","51.8","33.0","195.0","POKOSSICHI, UP","       153","I","        65","I","         3","I","","","","","","","","","","","","","  67.0"," ,I,0927, ","","","","","","","","","","","","","","","","","","","","","","","    682.5"," ,I","","","","","",""
"UPM00033146","1969","51.8","33.0","195.0","POKOSSICHI, UP","       153","I","        79","I","         7","I","","","","","","","","","","","","","  46.6"," ,I,0819, ","","","","","","","","","","","","","","","","","","","","","","","    797.8"," ,I","","","","","",""
"UPM00033146","1970","51.8","33.0","195.0","POKOSSICHI, UP","       185","I","        92","I","         4","I","","","","","","","","","","","","","  49.7"," ,I,0813, ","","","","","","","","","","","","","","","","","","","","","","","    896.1"," ,I","","","","","",""
"UPM00033146","1971","51.8","33.0","195.0","POKOSSICHI, UP","       169","I","        80","I","         2","I","","","","","","","","","","","","","  67.9"," ,I,0622, ","","","","","","","","","","","","","","","","","","","","","","","    824.5"," ,I","","","","","",""
"UPM00033146","1972","51.8","33.0","195.0","POKOSSICHI, UP","       129","I","        48","I","         0","I","","","","","","","","","","","","","  22.8"," ,I,1113, ","","","","","","","","","","","","","","","","","","","","","","","    424.9"," ,I","","","","","",""
"UPM00033146","1973","51.8","33.0","195.0","POKOSSICHI, UP","       183","I","        95","I","         3","I","","","","","","","","","","","","","  48.7"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","","","    794.8"," ,I","","","","","",""
"UPM00033146","1974","51.8","33.0","195.0","POKOSSICHI, UP","       149","I","        67","I","         3","I","","","","","","","","","","","","","  34.2"," ,I,0709, ","","","","","","","","","","","","","","","","","","","","","","","    635.9"," ,I","","","","","",""
"UPM00033146","1979","51.8","33.0","195.0","POKOSSICHI, UP","       157","I","        74","I","         1","I","","","","","","","","","","","","","  30.1"," ,I,1107, ","","","","","","","","","","","","","","","","","","","","","","","    655.1"," ,I","","","","","",""
"UPM00033146","1980","51.8","33.0","195.0","POKOSSICHI, UP","       172","I","        86","I","         3","I","","","","","","","","","","","","","  34.8"," ,I,0611, ","","","","","","","","","","","","","","","","","","","","","","","    777.3"," ,I","","","","","",""
"UPM00033146","1981","51.8","33.0","195.0","POKOSSICHI, UP","       158","I","        88","I","         4","I","","","","","","","","","","","","","  36.5"," ,I,0812, ","","","","","","","","","","","","","","","","","","","","","","","    864.8"," ,I","","","","","",""
"UPM00033146","1982","51.8","33.0","195.0","POKOSSICHI, UP","       140","I","        74","I","         2","I","","","","","","","","","","","","","  41.4"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","","","    755.0"," ,I","","","","","",""
"UPM00033146","1984","51.8","33.0","195.0","POKOSSICHI, UP","       150","I","        80","I","         4","I","","","","","","","","","","","","","  42.2"," ,I,0927, ","","","","","","","","","","","","","","","","","","","","","","","    754.0"," ,I","","","","","",""
"UPM00033146","1985","51.8","33.0","195.0","POKOSSICHI, UP","       171","I","        84","I","         2","I","","","","","","","","","","","","","  34.7"," ,I,0706, ","","","","","","","","","","","","","","","","","","","","","","","    769.6"," ,I","","","","","",""
"UPM00033146","1986","51.8","33.0","195.0","POKOSSICHI, UP","       153","I","        74","I","         4","I","","","","","","","","","","","","","  55.6"," ,I,0622, ","","","","","","","","","","","","","","","","","","","","","","","    722.6"," ,I","","","","","",""
"UPM00033146","1987","51.8","33.0","195.0","POKOSSICHI, UP","       149","I","        66","I","         2","I","","","","","","","","","","","","","  49.8"," ,I,0803, ","","","","","","","","","","","","","","","","","","","","","","","    706.4"," ,I","","","","","",""
"UPM00033146","1988","51.8","33.0","195.0","POKOSSICHI, UP","       183","I","        87","I","         4","I","","","","","","","","","","","","","  48.1"," ,I,0625, ","","","","","","","","","","","","","","","","","","","","","","","    881.4"," ,I","","","","","",""
"UPM00033146","1989","51.8","33.0","195.0","POKOSSICHI, UP","       170","I","        79","I","         1","I","","","","","","","","","","","","","  34.2"," ,I,0514, ","","","","","","","","","","","","","","","","","","","","","","","    611.8"," ,I","","","","","",""
"UPM00033146","1990","51.8","33.0","195.0","POKOSSICHI, UP","       193","I","        96","I","         5","I","","","","","","","","","","","","","  35.5"," ,I,0603, ","","","","","","","","","","","","","","","","","","","","","","","    845.6"," ,I","","","","","",""
"UPM00033146","2001","51.8","33.0","195.0","POKOSSICHI, UP","","","","","","","         3","u","       126","u","        63","u","        83","u","         4","u","  -21.3","u,1214, ","","","   34.6","u,0723, ","-3.0","u,0927","-3.0","u,0927","-5.6","u,1024","-7.8","u,1025","-13.7","u,1122","-0.7","u,0524","-2.5","u,0401","-4.6","u,0331","-8.0","u,0329","-9.0","u,0328","","","      7.36","u","     11.47","u","      3.25","u"
