"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00106254","1893","47.633333","-115.866667","838.2","MURRAY, ID US","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00106254","1896","47.633333","-115.866667","838.2","MURRAY, ID US","","","","","","","","","","","","","         7","6","       196","6","        32","6","       100","6","        18","6","","","  -22.2","6,1128, ","","","","","   37.2","6,0629, ","-6.1","6,0909","-6.1","6,0909","-6.1","6,0909","-9.4","6,1107","-9.4","6,1107","-1.7","6,0611","-3.9","6,0603","-4.4","6,0418","-8.9","6,0401","-8.9","6,0401","","","","","","","","","      6.48","6","     13.06","6","     -0.10","6"
"USC00106254","1897","47.633333","-115.866667","838.2","MURRAY, ID US","","","","","","","","","","","","","         6","6","       178","6","        42","6","       109","6","        11","6","","","  -23.9","6,0313, ","","","","","   33.9","6,0821,+","-1.1","6,0916","-3.3","6,1003","-4.4","6,1027","-8.9","6,1115","-8.9","6,1115","-1.1","6,0610","-2.8","6,0502","-4.4","6,0406","-9.4","6,0331","-9.4","6,0331","    4100.1","1","    4100.1","6","","","","","      6.54","6","     12.76","6","      0.32","6"
"USC00106254","1898","47.633333","-115.866667","838.2","MURRAY, ID US","     75.2","","      75.2","6","       136","6","       104","6","         1","6","","","         9","6","       181","6","        36","6","       100","6","        12","6","","","  -22.2","6,0110, ","","","  38.1"," ,6,0215, ","   36.1","6,0810,+","-2.2","6,1002","-2.2","6,1002","-5.0","6,1004","-9.4","6,1109","-9.4","6,1109","-1.1","6,0524","-2.2","6,0505","-5.6","6,0419","-7.8","6,0329","-10.0","6,0327","","","","","    966.4"," ,6","","","      6.38","6","     12.80","6","     -0.04","6"
"USC00106254","1899","47.633333","-115.866667","838.2","MURRAY, ID US","","","","","       165","6","       114","6","         4","6","","","        11","6","       168","6","        33","6","        80","6","         3","6","","","  -30.0","6,0204, ","","","  47.2"," ,6,1201, ","   33.9","6,0717, ","-1.7","6,1004","-3.9","6,1013","-7.8","6,1014","-7.8","6,1014","-9.4","6,1216","0.0","6,0607","-2.2","6,0515","-4.4","6,0502","-9.4","6,0331","-9.4","6,0331","","","","","   1123.3"," ,6","","","      5.71","6","     11.35","6","      0.06","6"
"USC00106254","1900","47.633333","-115.866667","838.2","MURRAY, ID US","     44.2","","      44.2","6","","","","","","","        23","6","         4","6","       144","6","        21","6","        94","6","         6","6","","","  -23.9","6,0216, ","   203"," ,6,0203, ","","","   33.3","6,0724, ","-2.8","6,0925","-2.8","6,0925","-4.4","6,0926","-7.2","6,1118","-16.1","6,1120","0.0","6,0525","-3.3","6,0409","-6.7","6,0305","-6.7","6,0305","-12.2","6,0217","    3790.8","8","    3790.8","6","","","     1856"," ,6","      7.31","6","     13.35","6","      1.27","6"
"USC00106254","1901","47.633333","-115.866667","838.2","MURRAY, ID US","     37.9","","      37.9","6","       143","6","       109","6","         4","6","","","         0","6","       181","6","        29","6","        85","6","         4","6","","","  -17.2","6,0209, ","","","  47.0"," ,6,0216, ","   34.4","6,0815, ","-1.7","6,0916","-2.2","6,1013","-8.9","6,1211","-8.9","6,1211","-8.9","6,1211","-1.7","6,0608","-2.2","6,0510","-5.6","6,0416","-6.7","6,0309","-13.3","6,0222","    4152.9","9","    4152.9","6","   1012.8"," ,6","","","      6.64","6","     12.80","6","      0.48","6"
"USC00106254","1902","47.633333","-115.866667","838.2","MURRAY, ID US","     12.8","","      12.8","6","","","","","","","","","         7","6","       186","6","        31","6","        83","6","         0","6","","","  -25.0","6,0127, ","","","","","   31.7","6,0730, ","-0.6","6,0909","-2.8","6,0910","-5.0","6,1019","-6.7","6,1120","-15.0","6,1128","0.0","6,0620","-2.2","6,0505","-5.0","6,0414","-9.4","6,0330","-9.4","6,0330","    4121.3","3","    4121.3","6","","","","","      5.92","6","     11.85","6","     -0.01","6"
"USC00106254","1903","47.633333","-115.866667","838.2","MURRAY, ID US","     35.3","","      35.3","6","       137","6","       104","6","         3","6","","","         6","6","       210","6","        37","6","        96","6","         6","6","","","  -20.6","6,0211, ","","","  62.2"," ,6,0103, ","   36.7","6,0722, ","-1.1","6,0916","-2.2","6,0926","-4.4","6,0930","-7.8","6,1113","-18.9","6,1117","0.0","6,0525","-2.8","6,0521","-5.6","6,0429","-7.2","6,0323","-9.4","6,0320","    4441.8","8","    4441.8","6","    958.2"," ,6","","","      5.98","6","     12.65","6","     -0.68","6"
"USC00106254","1904","47.633333","-115.866667","838.2","MURRAY, ID US","     42.8","","      42.8","6","       139","6","        98","6","         5","6","","","         1","6","       212","6","        14","6","       120","6","        10","6","","","  -18.9","6,0326, ","","","  32.5"," ,6,0306, ","   35.0","6,0806, ","-0.6","6,0820","-2.8","6,0911","-4.4","6,1024","-6.7","6,1111","-10.0","6,1204","0.0","6,0625","-2.8","6,0624","-4.4","6,0430","-7.2","6,0401","-15.6","6,0327","    4304.1","1","    4304.1","6","    883.7"," ,6","","","      7.01","6","     14.56","6","     -0.54","6"
"USC00106254","1905","47.633333","-115.866667","838.2","MURRAY, ID US","     24.5","","      24.5","6","       133","6","        88","6","         1","6","","","        13","6","       240","6","        27","6","       110","6","        10","6","","","  -32.8","6,0211, ","","","  33.0"," ,6,1002, ","   36.7","6,0721, ","-1.1","6,0816","-2.8","6,0823","-4.4","6,0918","-6.7","6,1010","-10.6","6,1018","0.0","6,0714","-3.9","6,0522","-4.4","6,0515","-6.7","6,0411","-8.9","6,0410","    4193.3","3","    4193.3","6","    680.0"," ,6","","","      5.39","6","     13.75","6","     -2.97","6"
"USC00106254","1906","47.633333","-115.866667","838.2","MURRAY, ID US","     65.8","","      65.8","6","","","","","","","","","         9","6","       203","6","        33","6","       118","6","        22","6","","","  -21.7","6,0315, ","","","","","   36.1","6,0705, ","-1.7","6,0910","-4.4","6,0911","-4.4","6,0911","-7.8","6,1021","-11.1","6,1118","-4.4","6,0623","-4.4","6,0623","-4.4","6,0623","-11.7","6,0320","-11.7","6,0320","    4627.2","2","    4627.2","6","","","","","      6.72","6","     14.69","6","     -1.24","6"
"USC00106254","1907","47.633333","-115.866667","838.2","MURRAY, ID US","     22.8","","      22.8","6","       133","6","        95","6","         2","6","","","        11","6","       223","6","        36","6","       111","6","         4","6","","","  -24.4","6,0115, ","","","  26.4"," ,6,0912, ","   33.9","6,0801, ","-0.6","6,0818","-2.8","6,0819","-6.1","6,1103","-6.7","6,1110","-11.1","6,1216","0.0","6,0526","-2.2","6,0522","-4.4","6,0504","-7.2","6,0429","-9.4","6,0428","    4350.1","1","    4350.1","6","    806.5"," ,6","","","      6.23","6","     13.78","6","     -1.32","6"
"USC00106254","1908","47.633333","-115.866667","838.2","MURRAY, ID US","     45.4","","      45.4","6","       135","6","        93","6","         3","6","","","         5","6","       201","6","        21","6","       106","6","        19","6","","","  -29.4","6,0201, ","","","  44.7"," ,6,1014, ","   36.7","6,0731, ","-1.1","6,0826","-2.2","6,0827","-5.6","6,0924","-6.7","6,1022","-8.9","6,1111","-0.6","6,0726","-2.8","6,0505","-5.0","6,0426","-7.2","6,0407","-12.2","6,0328","    4194.5","5","    4194.5","6","    871.0"," ,6","","","      6.31","6","     13.72","6","     -1.10","6"
