"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BMM00048008","2014","25.367","97.4","147.0","MYITKYINA, BM","","","","","","","","","","","         0","S","       333","S","       122","S","","","","","   40.0","S,0420, ","","","","","","","","","     30.98","S","",""
"BMM00048008","2020","25.367","97.4","147.0","MYITKYINA, BM","","","","","","","         0","S","         0","S","","","","","","","    7.0","S,0127, ","","","","","","","","","","","","","","","     18.88","S"
"BMM00048008","2022","25.367","97.4","147.0","MYITKYINA, BM","","","","","","","         0","S","         0","S","","","","","","","    9.5","S,0208,+","","","","","","","","","","","","","","","     19.03","S"
"BMM00048008","2023","25.367","97.4","147.0","MYITKYINA, BM","        97","S","        85","S","        25","S","         0","S","         0","S","         0","S","       345","S","       145","S","    9.2","S,0120, "," 133.1"," ,S,0720, ","   41.8","S,0531, ","       5.3","3","       5.3","S","   1870.8"," ,S","     25.37","S","     31.61","S","     19.13","S"
