"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00202490","1977","43.36667","-85.06667",,"EDMORE 3 SSW, MI US","         9"," "
"USC00202490","1978","43.36667","-85.06667",,"EDMORE 3 SSW, MI US","         9"," "
