"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CFHL","2003","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","    770.2","","     770.2","U","         0","U","        40","U","         0","U","       226","U","       130","U","   -4.4","U,1123, ","   43.9","U,0718,+","0.0","U,1101","-4.4","U,1123","-4.4","U,1123","","","0.0","U,0418","-2.8","U,0209","","","","","","","    1496.4","4","    1496.4","U","     16.28","U","     26.13","U","      6.42","U"
"USR0000CFHL","2004","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","    592.4","","     592.4","U","         0","U","        38","U","         0","U","       235","U","       116","U","   -4.4","U,1203,+","   41.7","U,0907, ","-2.2","U,1122","-2.2","U,1122","-4.4","U,1203","","","0.0","U,0229","-2.2","U,0123","-4.4","U,0104","","","","","    1399.1","1","    1399.1","U","     15.84","U","     25.72","U","      5.96","U"
"USR0000CFHL","2005","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","    559.3","","     559.3","U","         0","U","        20","U","         0","U","       243","U","        90","U","   -2.8","U,1216,+","   43.9","U,0718, ","-0.6","U,1127","-2.8","U,1206","","","","","0.0","U,0408","-2.2","U,0114","","","","","","","    1608.9","9","    1608.9","U","     15.92","U","     25.46","U","      6.39","U"
"USR0000CFHL","2006","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","    655.4","","     655.4","U","         0","U","        58","U","         0","U","       230","U","       111","U","   -4.4","U,1219, ","   46.7","U,0722, ","-0.6","U,1110","-2.2","U,1124","-4.4","U,1219","","","0.0","U,0326","-2.2","U,0222","","","","","","","    1529.6","6","    1529.6","U","     15.70","U","     25.57","U","      5.82","U"
"USR0000CFHL","2007","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","    618.4","","     618.4","U","         0","U","        57","U","         0","U","       268","U","       110","U","   -8.9","U,0114, ","   43.9","U,0705, ","0.0","U,1006","-2.2","U,1124","-4.4","U,1201","","","-0.6","U,0419","-2.2","U,0301","-6.1","U,0118","-7.2","U,0116","-8.9","U,0114","    1390.7","7","    1390.7","U","     16.22","U","     26.64","U","      5.80","U"
"USR0000CFHL","2008","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","    727.4","","     727.4","U","         0","U","        49","U","         0","U","       257","U","       124","U","   -4.4","U,1218, ","   45.0","U,0710,+","0.0","U,1012","-3.9","U,1214","-4.4","U,1218","","","0.0","U,0430","-2.2","U,0331","","","","","","","    1524.7","7","    1524.7","U","     16.24","U","     26.44","U","      6.03","U"
"USR0000CFHL","2009","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","    711.9","","     711.9","U","         0","U","        56","U","         0","U","       245","U","       109","U","   -4.4","U,1206, ","   43.9","U,0718, ","0.0","U,1114","-2.8","U,1203","-4.4","U,1206","","","0.0","U,0429","-2.2","U,0310","","","","","","","    1410.0","0","    1410.0","U","     16.14","U","     26.05","U","      6.22","U"
"USR0000CFHL","2010","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","    494.8","","     494.8","U","         0","U","        25","U","         0","U","       215","U","        87","U","   -4.4","U,1129,+","   42.8","U,0824, ","0.0","U,1027","-2.8","U,1124","-4.4","U,1125","","","0.0","U,0430","","","","","","","","","    1661.8","8","    1661.8","U","     15.07","U","     24.31","U","      5.83","U"
"USR0000CFHL","2011","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","","","","","         0","U","        63","U","","","","","","","   -4.4","U,0227, ","","","-1.7","U,1105","-3.3","U,1204","","","","","0.0","U,0414","-2.2","U,0301","-4.4","U,0227","","","","","    1675.6","6","    1675.6","U","","","","","      5.47","U"
"USR0000CFHL","2013","36.0117","-121.2417","335.3","FORT HUNTER LIGGET CALIFORNIA, CA US","    601.1","","     601.1","U","         0","U","        66","U","         0","U","       274","U","       109","U","   -8.3","U,1206, ","   42.8","U,0629, ","0.0","U,1124","-5.0","U,1204","-5.0","U,1204","-7.8","U,1205","-1.1","U,0416","-2.8","U,0221","-4.4","U,0115","-6.7","U,0114","","","    1423.5","5","    1423.5","U","     15.98","U","     26.37","U","      5.59","U"
