"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00147965","1950","37.37582","-98.92044","510.8","SUN CITY, KS US","        45","0","        32","0","         3","0","","","","","","","","","","","","","  58.7"," ,0,0728, ","    426.2"," ,0","",""
"USC00147965","1998","37.37582","-98.92044","510.8","SUN CITY, KS US","","","","","","","","","","","        11"," ","        12"," ","","","","","","","","","",""
"USC00147965","1999","37.37582","-98.92044","510.8","SUN CITY, KS US","        62","0","        60","0","        12","0","","","         4","0","        24"," ","        33"," ","","","   152"," ,0,0313, ","  86.4"," ,0,0701, ","    928.1"," ,0","      315"," ,0"
"USC00147965","2000","37.37582","-98.92044","510.8","SUN CITY, KS US","        50","0","        49","0","        14","0","","","        10","0","        20"," ","         8"," ","","","   178"," ,0,0127, "," 152.4"," ,0,0323, ","   1108.6"," ,0","      748"," ,0"
"USC00147965","2001","37.37582","-98.92044","510.8","SUN CITY, KS US","        44","0","        44","0","         6","0","","","         6","0","        38"," ","        24"," ","","","    76"," ,0,0117, ","  43.2"," ,0,0505, ","    557.2"," ,0","      227"," ,0"
"USC00147965","2002","37.37582","-98.92044","510.8","SUN CITY, KS US","        60","0","        57","0","        13","0","","","         8","0","        14"," ","        16"," ","","","   203"," ,0,1223, ","  88.9"," ,0,0512, ","    829.1"," ,0","      851"," ,0"
"USC00147965","2003","37.37582","-98.92044","510.8","SUN CITY, KS US","","","","","","","","","        10","0","        21"," ","         7"," ","","","   432"," ,0,0223, ","","","","","     1270"," ,0"
"USC00147965","2004","37.37582","-98.92044","510.8","SUN CITY, KS US","        62","0","        62","0","         9","0","       13","","         8","0","        14"," ","        11"," ","   152"," ,0,1124,+","   152"," ,0,1124, ","  71.1"," ,0,0305, ","    711.9"," ,0","      559"," ,0"
"USC00147965","2005","37.37582","-98.92044","510.8","SUN CITY, KS US","        76","0","        74","0","        11","0","","","        11","0","        20"," ","         9"," ","","","   127"," ,0,1217, ","  68.8"," ,0,0812, ","    801.9"," ,0","      712"," ,0"
"USC00147965","2006","37.37582","-98.92044","510.8","SUN CITY, KS US","        35","0","        31","0","         9","0","","","","","         1"," ","         3"," ","","","",""," 104.1"," ,0,0821, ","    587.0"," ,0","",""
"USC00147965","2007","37.37582","-98.92044","510.8","SUN CITY, KS US","","","","","","","","","","","         1"," ","","","","","","","","","","","",""
"USC00147965","2008","37.37582","-98.92044","510.8","SUN CITY, KS US","        53","0","        41","0","         9","0","        2","","         2","0","         1"," ","","","   102"," ,0,0131, ","   102"," ,0,0131, ","  57.4"," ,0,0912, ","    651.3"," ,0","      174"," ,0"
"USC00147965","2009","37.37582","-98.92044","510.8","SUN CITY, KS US","        64","0","        42","0","         8","0","        3","","         2","0","","","","","   457"," ,0,0328, ","   457"," ,0,0328, "," 164.8"," ,0,0908, ","    740.3"," ,0","      508"," ,0"
"USC00147965","2010","37.37582","-98.92044","510.8","SUN CITY, KS US","        51","0","        36","0","         6","0","","","         4","0","         1"," ","","","","","    89"," ,0,0208, ","  57.9"," ,0,0614, ","    574.2"," ,0","      224"," ,0"
"USC00147965","2011","37.37582","-98.92044","510.8","SUN CITY, KS US","","","","","","","","","","","         2"," ","","","","","","","","","","","",""
"USC00147965","2012","37.37582","-98.92044","510.8","SUN CITY, KS US","","","","","","","","","","","         2"," ","","","","","","","","","","","",""
"USC00147965","2013","37.37582","-98.92044","510.8","SUN CITY, KS US","        70","7","        50","7","         5","7","","","","","         2"," ","","","","","","","  43.2"," ,7,0808, ","    591.3"," ,7","",""
"USC00147965","2015","37.37582","-98.92044","510.8","SUN CITY, KS US","        61","7","        46","7","        10","7","","","","","","","","","","","",""," 108.7"," ,7,0730, ","    837.1"," ,7","",""
"USC00147965","2016","37.37582","-98.92044","510.8","SUN CITY, KS US","        63","7","        43","7","         9","7","","","","","","","","","","","","","  71.6"," ,7,0417, ","    716.2"," ,7","",""
"USC00147965","2019","37.37582","-98.92044","510.8","SUN CITY, KS US","        66","7","        45","7","         9","7","        5","","         2","7","","","","","    76"," ,7,0304, ","    64"," ,7,0303, ","  72.4"," ,7,0508, ","    900.5"," ,7","      124"," ,7"
"USC00147965","2020","37.37582","-98.92044","510.8","SUN CITY, KS US","        58","7","        46","7","         8","7","        9","","         4","7","","","","","   127"," ,7,1213,+","   127"," ,7,1203, ","  49.8"," ,7,1029, ","    639.1"," ,7","      370"," ,7"
"USC00147965","2022","37.37582","-98.92044","510.8","SUN CITY, KS US","","","","","","","","","         1","7","","","","","","","   102"," ,7,0126, ","","","","","      102"," ,7"
"USC00147965","2024","37.37582","-98.92044","510.8","SUN CITY, KS US","","","","","","","","","         0","7","","","","","","","     0"," ,7,1231,+","","","","","        0"," ,7"
