"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TI000038836","1928","38.5494","68.8","803.0","DUSHANBE, TI","","","","","        85","r","        56","r","         6","r","         0","r","        69","r","","","","","","","  -16.2","r,0210, ","  33.8"," ,r,1112, ","","","0.0","r,1129","-2.8","r,1214","-9.1","r,1227","-9.1","r,1227","-9.1","r,1227","-0.7","r,0330","-4.1","r,0329","-10.5","r,0311","-10.5","r,0311","-10.5","r,0311","","","","","    630.3"," ,r","","","","","      7.40","r"
"TI000038836","1929","38.5494","68.8","803.0","DUSHANBE, TI","","","","","        79","r","        41","r","         0","r","         1","r","        76","r","","","","","","","  -18.0","r,1217, ","  25.0"," ,r,1204, ","","","-1.6","r,1106","-3.6","r,1210","-4.8","r,1212","-10.1","r,1215","-10.1","r,1215","-0.6","r,0327","-6.2","r,0228","-6.2","r,0228","-7.7","r,0227","-10.4","r,0209","","","","","    407.5"," ,r","","","","","      7.50","r"
"TI000038836","1930","38.5494","68.8","803.0","DUSHANBE, TI","    921.0","","     921.0","r","        91","r","        52","r","         2","r","         0","r","        69","r","        23","r","       191","r","        83","r","  -15.5","r,0209, ","  31.0"," ,r,0224, ","   39.9","r,0709,+","-0.8","r,1208","-2.5","r,1211","-4.6","r,1217","-9.1","r,1220","-9.1","r,1220","-0.3","r,0409","-13.4","r,0303","-13.4","r,0303","-13.4","r,0303","-13.4","r,0303","","","","","    453.5"," ,r","     14.35","r","     20.83","r","      7.86","r"
"TI000038836","1931","38.5494","68.8","803.0","DUSHANBE, TI","    810.1","","     810.1","r","        93","r","        53","r","         7","r","         0","r","        69","r","        10","r","       192","r","        79","r","  -12.6","r,0224, ","  41.7"," ,r,0620, ","   39.1","r,0718, ","-0.7","r,1112","-6.6","r,1123","-6.6","r,1123","-10.4","r,1210","-10.4","r,1210","-0.7","r,0324","-2.9","r,0323","-11.4","r,0225","-11.4","r,0225","-11.4","r,0225","    2187.0","0","    2187.0","r","    687.6"," ,r","     14.27","r","     20.58","r","      7.95","r"
"TI000038836","1932","38.5494","68.8","803.0","DUSHANBE, TI","    916.1","","     916.1","r","        81","r","        48","r","         3","r","         0","r","        82","r","        18","r","       195","r","        79","r","  -15.9","r,1230, ","  36.0"," ,r,0403, ","   41.2","r,0711, ","-2.2","r,1026","-2.2","r,1026","-5.9","r,1216","-7.5","r,1217","-11.4","r,1220","-0.2","r,0310","-3.7","r,0211","-4.8","r,0210","-10.3","r,0203","-10.3","r,0203","    2091.5","5","    2091.5","r","    537.8"," ,r","     14.61","r","     21.24","r","      7.99","r"
"TI000038836","1933","38.5494","68.8","803.0","DUSHANBE, TI","   1040.9","","    1040.9","r","        84","r","        58","r","         4","r","         1","r","        62","r","        12","r","       196","r","       102","r","  -18.9","r,0123, ","  41.2"," ,r,0405, ","   40.7","r,0810, ","-0.2","r,1113","-3.5","r,1202","","","","","","","0.0","r,0329","-3.7","r,0319","-5.3","r,0312","-11.8","r,0307","-11.8","r,0307","    2585.1","1","    2585.1","r","    607.8"," ,r","     14.94","r","     21.60","r","      8.28","r"
"TI000038836","1934","38.5494","68.8","803.0","DUSHANBE, TI","    767.7","","     767.7","r","        93","r","        65","r","         6","r","         3","r","        63","r","        17","r","       178","r","        83","r","  -26.6","r,0120, ","  43.5"," ,r,0411, ","   39.4","r,0812, ","-0.1","r,1010","-2.6","r,1112","-5.1","r,1120","","","","","-0.5","r,0310","-4.6","r,0227","-4.6","r,0227","-10.0","r,0226","-10.0","r,0226","    2224.5","5","    2224.5","r","    810.8"," ,r","     13.88","r","     20.44","r","      7.33","r"
"TI000038836","1935","38.5494","68.8","803.0","DUSHANBE, TI","    732.3","","     732.3","r","        86","r","        64","r","         6","r","         5","r","        58","r","        11","r","       182","r","        62","r","  -23.6","r,0116, ","  49.1"," ,r,0601, ","   39.3","r,0803, ","-2.6","r,1113","-2.6","r,1113","-6.4","r,1211","","","","","-1.5","r,0328","-2.5","r,0223","-9.9","r,0124","-9.9","r,0124","-9.9","r,0124","    2266.2","2","    2266.2","r","    761.2"," ,r","     14.14","r","     20.68","r","      7.60","r"
"TI000038836","1936","38.5494","68.8","803.0","DUSHANBE, TI","    990.4","","     990.4","r","        68","r","        37","r","         3","r","         0","r","        71","r","        12","r","       199","r","       107","r","  -14.3","r,0105, ","  36.4"," ,r,0315, ","   39.0","r,0725,+","-0.6","r,1105","-2.6","r,1213","-5.1","r,1217","-7.4","r,1218","-9.2","r,1221","-1.4","r,0326","-3.3","r,0325","-6.5","r,0304","-8.9","r,0303","-8.9","r,0303","    2164.0","0","    2164.0","r","    427.1"," ,r","     15.23","r","     22.37","r","      8.09","r"
"TI000038836","1937","38.5494","68.8","803.0","DUSHANBE, TI","    883.4","","     883.4","r","        72","r","        48","r","         3","r","         2","r","        78","r","        12","r","       191","r","        82","r","  -19.6","r,0104,+","  53.2"," ,r,0506, ","   41.3","r,0719, ","-2.1","r,1117","-3.1","r,1118","-5.3","r,1120","-7.1","r,1123","-9.4","r,1206","-1.7","r,0418","-3.1","r,0310","-8.9","r,0309","-8.9","r,0309","-8.9","r,0309","    2206.0","0","    2206.0","r","    498.0"," ,r","     14.45","r","     21.60","r","      7.29","r"
