"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00486845","1911","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","","","","","","","","","","","","","","","        53","6","       281","6","","","","","","","","","","","  -40.0","6,0102, ","","","","","","","","","0.0","6,0801","-2.2","6,0906","-6.1","6,0913","-6.7","6,0916","-8.9","6,0920","-1.1","6,0731","-2.8","6,0606","-5.6","6,0529","-7.8","6,0527","-10.6","6,0418","","","","","","","","","","","","","     -7.65","6"
"USC00486845","1915","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","","","","","       104","6","        89","6","         1","6","","","","","        41","6","       289","6","        71","6","        56","6","         0","6","","","","","  -38.9","6,1231, ","","","","","  30.5"," ,6,0114, ","   28.9","6,0829, ","0.0","6,0802","-3.9","6,0910","-4.4","6,0912","-7.8","6,1006","-11.1","6,1007","-0.6","6,0730","-3.9","6,0719","-5.6","6,0707","-6.7","6,0523","-10.0","6,0506","","","","","    689.6"," ,6","","","      1.68","6","      9.50","6","     -6.13","6"
"USC00486845","1940","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5449.4","4","    5449.4"," ","","","","","","","","","",""
"USC00486845","1978","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","","","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00486845","1979","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","      0.0","","       0.0","0","       127","0","        61","0","         0","0","      211","","        61","0","        79","0","       301","0","        86","0","        77","0","         0","0","","","        13"," ","  -42.2","0,0101, ","  1651"," ,0,0302, ","   432"," ,0,0301, ","  22.4"," ,0,0301, ","   29.4","0,0804, ","0.0","0,0817","-2.2","0,0905","-6.1","0,0911","-7.2","0,0912","-14.4","0,1021","-0.6","0,0731","-3.9","0,0624","-4.4","0,0615","-6.7","0,0609","-11.1","0,0510","","","","","    467.1"," ,0","     4602"," ,0","      0.08","0","      9.25","0","     -9.08","0"
"USC00486845","1980","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","      0.0","","       0.0","0","       160","0","        85","0","         3","0","      192","","        73","0","        60","0","       288","0","        74","0","        58","0","         0","0","","","        31"," ","  -41.7","0,0129,+","  1422"," ,0,0404,+","   483"," ,0,0526, ","  42.4"," ,0,0526, ","   28.3","0,0723,+","-4.4","0,0804","-4.4","0,0804","-4.4","0,0804","-6.7","0,0922","-13.9","0,1010","-1.1","0,0718","-2.2","0,0614","-5.0","0,0608","-8.3","0,0527","-8.9","0,0426","    6363.6","6","    6363.6","0","    800.4"," ,0","     6735"," ,0","      0.69","0","      9.08","0","     -7.70","0"
"USC00486845","1981","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","","","","","","","","","","","","","","","","","","","","","","","","","","","        20"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00486845","1982","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","        12"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00486845","1983","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","","","","","","","","","","","","","","","","","","","","","","","","","         7"," ","         8"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00486845","1986","44.45684","-110.83269","2240.6","OLD FAITHFUL, WY US","","","","","","","","","","","","","","","","","","","        65","0","        61","0","         0","0","         9"," ","        18"," ","","","","","","","","","   30.0","0,0806,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      9.59","0","",""
