"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US10jeff006","2005","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","       102","N","        53","N","         5","N","       38","","         9","N","   180"," ,N,1208, ","    81"," ,N,0207, ","  48.3"," ,N,0512, ","    682.5"," ,N","      513"," ,N"
"US10jeff006","2006","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        97","N","        50","N","         6","N","        9","","         4","N","   216"," ,N,0321, ","   168"," ,N,0321, ","  47.8"," ,N,0721, ","    683.2"," ,N","      362"," ,N"
"US10jeff006","2007","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","       100","N","        57","N","        16","N","","","         8","N","","","   198"," ,N,0213, ","  86.4"," ,N,0801, ","   1143.1"," ,N","      878"," ,N"
"US10jeff006","2008","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        93","N","        63","N","        11","N","","","         3","N","","","   122"," ,N,0206, ","  66.5"," ,N,1022, ","   1016.6"," ,N","      343"," ,N"
"US10jeff006","2009","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","       106","N","        56","N","         2","N","","","         7","N","","","   305"," ,N,1209, ","  37.3"," ,N,0912, ","    557.4"," ,N","      835"," ,N"
"US10jeff006","2010","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        91","N","        51","N","         9","N","","","         5","N","","","    71"," ,N,0320, ","  64.0"," ,N,0914, ","    736.9"," ,N","      298"," ,N"
"US10jeff006","2011","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        90","N","        51","N","         6","N","","","         5","N","","","   191"," ,N,0225, ","  64.0"," ,N,0520, ","    721.6"," ,N","      610"," ,N"
"US10jeff006","2012","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        56","N","        38","N","         4","N","","","         5","N","","","   140"," ,N,0204, ","  48.0"," ,N,0615, ","    537.5"," ,N","      386"," ,N"
"US10jeff006","2013","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        78","N","        50","N","         8","N","","","         7","N","","","   140"," ,N,0222, ","  53.8"," ,N,1003, ","    712.6"," ,N","      732"," ,N"
"US10jeff006","2014","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        82","N","        42","N","         4","N","","","         6","N","","","   127"," ,N,0205, ","  69.3"," ,N,1001, ","    592.2"," ,N","      409"," ,N"
"US10jeff006","2018","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        93","N","        58","N","         8","N","","","","","","","","","  76.7"," ,N,0620, ","    857.3"," ,N","",""
"US10jeff006","2019","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        94","N","        66","N","        13","N","","","","","","","","","  54.1"," ,N,0722, ","   1068.5"," ,N","",""
"US10jeff006","2020","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        76","N","        45","N","         7","N","","","","","","","","","  91.2"," ,N,0619, ","    690.6"," ,N","",""
"US10jeff006","2021","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        70","N","        41","N","         6","N","","","","","","","","","  75.2"," ,N,0314, ","    665.0"," ,N","",""
"US10jeff006","2022","40.25","-97.217","455.1","FAIRBURY 8.0 NNW, NE US","        65","N","        37","N","         8","N","","","","","","","","","  45.2"," ,N,0525, ","    529.6"," ,N","",""
