"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000ACHR","1996","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    740.3","","     740.3","U","         0","U","        51","U","         0","U","       229","U","        55","U","   -5.6","U,1216,+","   36.7","U,0607, ","0.0","U,1021","-2.2","U,1029","-5.6","U,1201","","","","","-0.6","U,0330","-3.3","U,0301","-4.4","U,0124","","","","","    1354.4","4","    1354.4","U","     16.19","U","     23.79","U","      8.61","U"
"USR0000ACHR","1997","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    691.8","","     691.8","U","         0","U","        55","U","         1","U","       212","U","        55","U","  -10.0","U,0107, ","   39.4","U,0702, ","-2.8","U,1025","-2.8","U,1025","-5.0","U,1209","","","","","-1.1","U,0404","-2.8","U,0302","-6.1","U,0207","-6.7","U,0109","-8.9","U,0108","    1660.7","7","    1660.7","U","     15.26","U","     22.53","U","      7.98","U"
"USR0000ACHR","1998","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    704.9","","     704.9","U","         0","U","        66","U","         0","U","       209","U","        52","U","   -6.7","U,1207, ","   37.8","U,0715,+","-0.6","U,1109","-2.2","U,1110","-6.7","U,1207","-6.7","U,1207","","","-2.8","U,0417","-2.8","U,0417","-5.0","U,0331","","","","","    2005.1","1","    2005.1","U","     15.16","U","     22.62","U","      7.70","U"
"USR0000ACHR","1999","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    560.8","","     560.8","U","         0","U","        57","U","         0","U","       249","U","        23","U","  -10.0","U,0211, ","   36.1","U,0701,+","-0.6","U,1122","-2.2","U,1124","-4.4","U,1203","","","","","0.0","U,0501","-4.4","U,0410","-4.4","U,0410","-10.0","U,0211","-10.0","U,0211","    1557.3","3","    1557.3","U","     15.71","U","     23.38","U","      8.04","U"
"USR0000ACHR","2003","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    893.9","","     893.9","U","         0","U","        54","U","         0","U","       239","U","        86","U","  -11.1","U,1228, ","   40.0","U,0709, ","-0.6","U,1104","-5.6","U,1123","-5.6","U,1123","-8.3","U,1227","-11.1","U,1228","0.0","U,0423","-3.3","U,0406","-5.0","U,0203","","","","","    1641.7","7","    1641.7","U","     16.47","U","     24.37","U","      8.57","U"
"USR0000ACHR","2006","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    654.3","","     654.3","U","         0","U","        51","U","         0","U","       233","U","        50","U","   -8.3","U,0117, ","   38.3","U,0714,+","-3.9","U,1129","-3.9","U,1129","-7.8","U,1130","-7.8","U,1130","","","0.0","U,0407","-2.8","U,0320","-5.0","U,0128","-8.3","U,0117","","","","","","","     15.97","U","     23.48","U","      8.45","U"
"USR0000ACHR","2007","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    730.1","","     730.1","U","         0","U","        63","U","         1","U","       244","U","        57","U","   -8.9","U,0114, ","   38.3","U,0703, ","-3.3","U,1125","-3.3","U,1125","-4.4","U,1214","-7.2","U,1215","","","0.0","U,0417","-2.8","U,0329","-5.0","U,0302","-7.2","U,0301","-8.9","U,0114","    1689.7","7","    1689.7","U","     15.83","U","     23.25","U","      8.41","U"
"USR0000ACHR","2008","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    591.9","","     591.9","U","         0","U","        59","U","         0","U","       234","U","        41","U","   -9.4","U,1227, ","   37.8","U,0617, ","0.0","U,1106","-3.9","U,1226","-9.4","U,1227","-9.4","U,1227","-9.4","U,1227","0.0","U,0319","-2.8","U,0318","-4.4","U,0304","-6.7","U,0206","","","    1626.1","1","    1626.1","U","     15.50","U","     23.02","U","      7.97","U"
"USR0000ACHR","2009","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    706.5","","     706.5","U","         0","U","        62","U","         0","U","       226","U","        64","U","   -6.1","U,1224,+","   38.3","U,0804,+","-5.0","U,1028","-5.0","U,1028","-5.0","U,1028","","","","","-2.8","U,0417","-2.8","U,0417","-6.1","U,0211","","","","","    1476.9","9","    1476.9","U","     15.93","U","     23.64","U","      8.23","U"
"USR0000ACHR","2010","32.0","-109.35","1645.9","CHIRICAHUA ARIZONA, AZ US","    713.7","","     713.7","U","         0","U","        73","U","         1","U","       219","U","        68","U","   -7.8","U,1231, ","   37.2","U,0606, ","-0.6","U,1109","-2.2","U,1112","-5.6","U,1129","-7.8","U,1231","","","0.0","U,0512","-2.8","U,0310","-4.4","U,0124","","","","","    1797.5","5","    1797.5","U","     15.38","U","     23.04","U","      7.72","U"
