"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1ILDP0079","2015","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       128","N","        81","N","         9","N","","","","","","","","","  60.2"," ,N,1229, ","   1060.7"," ,N","",""
"US1ILDP0079","2016","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       113","N","        72","N","        12","N","","","","","","","","","  71.4"," ,N,0813, ","   1078.0"," ,N","",""
"US1ILDP0079","2017","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       121","N","        77","N","         8","N","","","","","","","",""," 131.3"," ,N,1015, ","   1107.3"," ,N","",""
"US1ILDP0079","2018","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       125","N","        76","N","         7","N","","","","","","","",""," 103.1"," ,N,0622, ","   1054.9"," ,N","",""
"US1ILDP0079","2019","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       154","N","        87","N","        15","N","","","","","","","","","  71.4"," ,N,0501, ","   1412.9"," ,N","",""
"US1ILDP0079","2020","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       117","N","        73","N","        10","N","","","","","","","","","  85.1"," ,N,0518, ","   1024.1"," ,N","",""
"US1ILDP0079","2021","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       120","N","        70","N","        10","N","","","","","","","","","  70.6"," ,N,1025, ","    935.2"," ,N","",""
"US1ILDP0079","2022","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       110","N","        71","N","         6","N","","","","","","","","","  56.4"," ,N,0912, ","    881.1"," ,N","",""
"US1ILDP0079","2023","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       122","N","        79","N","         9","N","       18","","         5","N","    76"," ,N,0201,+","    71"," ,N,0125, "," 112.8"," ,N,0703, ","   1023.3"," ,N","      349"," ,N"
"US1ILDP0079","2024","41.731939","-87.948599","220.7","BURR RIDGE 1.9 SW, IL US","       115","N","        70","N","        10","N","","","         9","N","","","   132"," ,N,0112, ","  46.2"," ,N,0923, ","   1090.8"," ,N","      573"," ,N"
