"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES"
"USC00455664","1915","48.283333","-119.15","1219.2","MOUNT BONAPART, WA US","         1"," "
"USC00455664","1916","48.283333","-119.15","1219.2","MOUNT BONAPART, WA US","         5"," "
