"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014710","1949","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","","","","","","","","","","","","","","","","","","","","","","","","","       121"," ","","","        26"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014710","1951","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","","","","","","","","","","","","","","","","","","","","","","","","","       176"," ","","","        13"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014710","1952","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","    352.0","","     352.0","X","       113","X","        68","X","        15","X","       72","","        13","X","         2","X","       146","X","        26","X","       135","X","        21","X","       157"," ","","","        22"," ","  -21.7","X,0131, ","   406"," ,X,0107,+","   284"," ,X,0105, ","  41.7"," ,X,0601, ","   37.8","X,0723, ","-1.1","X,1009","-2.8","X,1021","-6.7","X,1026","-6.7","X,1026","-9.4","X,1109","-0.6","X,0503","-2.2","X,0417","-4.4","X,0330","-8.3","X,0316","-10.6","X,0302","    3708.9","9","    3708.9","X","   1087.0"," ,X","     1436"," ,X","      9.21","X","     15.09","X","      3.32","X","","","","","","","","","","","",""
"USW00014710","1953","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","    308.3","","     308.3","X","       126","X","        87","X","        13","X","       28","","        11","X","         0","X","       134","X","        25","X","       143","X","        23","X","       159"," ","","","        17"," ","  -15.6","X,0202, ","   381"," ,X,0110, ","   389"," ,X,0109, ","  48.3"," ,X,0313, ","   37.8","X,0902, ","-2.2","X,0924","-2.2","X,0924","-5.0","X,1014","-9.4","X,1216","-9.4","X,1216","0.0","X,0420","-3.9","X,0322","-14.4","X,0311","-14.4","X,0311","-14.4","X,0311","    3518.5","5","    3518.5","X","   1208.8"," ,X","     1049"," ,X","      9.85","X","     16.11","X","      3.59","X","","","","","","","","","","","",""
"USW00014710","1954","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","    197.5","","     197.5","X","       153","X","        89","X","        13","X","       52","","        13","X","        10","X","       146","X","        37","X","       123","X","         4","X","       171"," ","","","        25"," ","  -27.2","X,0114, ","   229"," ,X,0114,+","   196"," ,X,1221, "," 126.7"," ,X,0911, ","   35.0","X,0622, ","-1.1","X,1007","-3.9","X,1008","-5.6","X,1108","-7.2","X,1110","-9.4","X,1203","-1.7","X,0429","-2.2","X,0413","-5.6","X,0410","-10.0","X,0405","-10.0","X,0405","    3611.1","1","    3611.1","X","   1436.2"," ,X","     1082"," ,X","      8.65","X","     14.34","X","      2.96","X","","","","","","","","","","","",""
"USW00014710","1955","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","","","","","","","","","","","","","","","","","","","","","","","","","       149"," ","","","        27"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3595.5","5","    3595.5","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014710","1958","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","","","","","","","","","","","       94","","","","","","","","","","","","","","","","","","","","","","   559"," ,X,0219,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014710","1959","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","","","","","       131","X","        91","X","         6","X","       57","","","","","","","","","","","","","","","","","","","","","","   381"," ,X,0314,+","","","  44.5"," ,X,0831, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1087.5"," ,X","","","","","","","","","","","","","","","","","","","",""
"USW00014710","1960","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","","","","","       123","X","        75","X","        16","X","      108","","","","","","","","","","","","","","","","","","","","","","   508"," ,X,0305, ","",""," 111.5"," ,X,0912, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1162.2"," ,X","","","","","","","","","","","","","","","","","","","",""
"USW00014710","1961","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","","","","","       125","X","        83","X","        10","X","      103","","","","","","","","","","","","","","","","","","","","","","   762"," ,X,0205, ","","","  68.1"," ,X,0610, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1085.2"," ,X","","","","","","","","","","","","","","","","","","","",""
"USW00014710","1962","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","","","","","       119","X","        73","X","         7","X","       93","","","","","","","","","","","","","","         2"," ","","","","","","","   559"," ,X,0227,+","",""," 120.9"," ,X,1006, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1059.8"," ,X","","","","","","","","","","","","","","","","","","","",""
"USW00014710","1963","42.92963","-71.43559","69.8","MANCHESTER AIRPORT, NH US","","","","","","","       127","X","        67","X","         6","X","      112","","","","","","","","","","","","","","","","","","","","","","   635"," ,X,0302, ","","","  60.7"," ,X,1107, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    838.4"," ,X","","","","","","","","","","","","","","","","","","","",""
