"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00067019","1889","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       151","a","        56","a","         6","a","","","","","","","","","","","","","  88.9"," ,a,0527, ","","","","","","","","","","","    770.5"," ,a","","","","","",""
"ASN00067019","1890","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       156","a","        88","a","        12","a","","","","","","","","","","","",""," 107.4"," ,a,0325, ","","","","","","","","","","","   1378.4"," ,a","","","","","",""
"ASN00067019","1891","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       156","a","        79","a","        12","a","","","","","","","","","","","","","  86.6"," ,a,0627, ","","","","","","","","","","","   1177.9"," ,a","","","","","",""
"ASN00067019","1892","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       173","a","        78","a","        12","a","","","","","","","","","","","",""," 153.9"," ,a,0320, ","","","","","","","","","","","   1291.7"," ,a","","","","","",""
"ASN00067019","1893","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       168","a","        66","a","        10","a","","","","","","","","","","","","","  79.2"," ,a,0123, ","","","","","","","","","","","    988.6"," ,a","","","","","",""
"ASN00067019","1894","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       137","a","        61","a","         6","a","","","","","","","","","","","","","  83.8"," ,a,0320, ","","","","","","","","","","","    775.0"," ,a","","","","","",""
"ASN00067019","1895","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       103","a","        50","a","         4","a","","","","","","","","","","","","","  76.2"," ,a,0123, ","","","","","","","","","","","    634.5"," ,a","","","","","",""
"ASN00067019","1896","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       118","a","        53","a","         5","a","","","","","","","","","","","","","  86.4"," ,a,0623, ","","","","","","","","","","","    682.7"," ,a","","","","","",""
"ASN00067019","1897","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       115","a","        53","a","         7","a","","","","","","","","","","","",""," 112.3"," ,a,0601, ","","","","","","","","","","","    758.3"," ,a","","","","","",""
"ASN00067019","1898","-33.8193","150.9127","61.0","PROSPECT RESERVOIR, AS","","","","","       119","a","        52","a","        12","a","","","","","","","","","","","",""," 123.2"," ,a,0506, ","","","","","","","","","","","    920.9"," ,a","","","","","",""
