"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"UPM00033609","1960","48.717","32.667","181.0","ZNAMIANKA, UP","       127","I","        64","I","         2","I","","","","","","","  33.5"," ,I,1022, ","","","    618.7"," ,I","",""
"UPM00033609","1961","48.717","32.667","181.0","ZNAMIANKA, UP","       110","I","        46","I","         2","I","","","","","","","  26.2"," ,I,0531, ","","","    462.4"," ,I","",""
"UPM00033609","1962","48.717","32.667","181.0","ZNAMIANKA, UP","       102","I","        48","I","         2","I","","","","","","","  38.4"," ,I,0607, ","","","    472.0"," ,I","",""
"UPM00033609","1963","48.717","32.667","181.0","ZNAMIANKA, UP","       113","I","        51","I","         2","I","","","","","","","  51.9"," ,I,0621, ","","","    562.4"," ,I","",""
"UPM00033609","1964","48.717","32.667","181.0","ZNAMIANKA, UP","        95","I","        36","I","         0","I","","","","","","","  22.6"," ,I,0604, ","","","    334.9"," ,I","",""
"UPM00033609","1966","48.717","32.667","181.0","ZNAMIANKA, UP","       158","I","        79","I","         3","I","","","","","","","  39.6"," ,I,0806, ","","","    758.2"," ,I","",""
"UPM00033609","1967","48.717","32.667","181.0","ZNAMIANKA, UP","       139","I","        62","I","         1","I","","","","","","","  30.1"," ,I,0505, ","","","    481.1"," ,I","",""
"UPM00033609","1968","48.717","32.667","181.0","ZNAMIANKA, UP","       129","I","        53","I","         2","I","","","","","","","  65.2"," ,I,0925, ","","","    532.3"," ,I","",""
"UPM00033609","1969","48.717","32.667","181.0","ZNAMIANKA, UP","       134","I","        53","I","         1","I","","","","","","","  35.7"," ,I,0712, ","","","    487.8"," ,I","",""
"UPM00033609","1970","48.717","32.667","181.0","ZNAMIANKA, UP","       150","I","        66","I","         3","I","","","","","","","  37.4"," ,I,0618, ","","","    654.4"," ,I","",""
"UPM00033609","1971","48.717","32.667","181.0","ZNAMIANKA, UP","       144","I","        68","I","         5","I","","","","","","","  48.4"," ,I,0722, ","","","    715.5"," ,I","",""
"UPM00033609","1972","48.717","32.667","181.0","ZNAMIANKA, UP","       101","I","        42","I","         2","I","","","","","","","  78.5"," ,I,0602, ","","","    484.2"," ,I","",""
"UPM00033609","1973","48.717","32.667","181.0","ZNAMIANKA, UP","       130","I","        68","I","         0","I","","","","","","","  19.0"," ,I,0528, ","","","    619.7"," ,I","",""
"UPM00033609","1974","48.717","32.667","181.0","ZNAMIANKA, UP","       135","I","        49","I","         0","I","","","","","","","  23.7"," ,I,0709, ","","","    420.6"," ,I","",""
"UPM00033609","1975","48.717","32.667","181.0","ZNAMIANKA, UP","       104","I","        47","I","         1","I","","","","","","","  56.6"," ,I,0626, ","","","    387.8"," ,I","",""
"UPM00033609","1977","48.717","32.667","181.0","ZNAMIANKA, UP","       143","I","        70","I","         4","I","","","","","","","  53.4"," ,I,0531, ","","","    749.3"," ,I","",""
"UPM00033609","1979","48.717","32.667","181.0","ZNAMIANKA, UP","       129","I","        53","I","         3","I","","","","","","","  43.3"," ,I,0711, ","","","    566.3"," ,I","",""
"UPM00033609","1980","48.717","32.667","181.0","ZNAMIANKA, UP","       144","I","        66","I","         6","I","","","","","","","  54.5"," ,I,0603, ","","","    863.1"," ,I","",""
"UPM00033609","1982","48.717","32.667","181.0","ZNAMIANKA, UP","       100","I","        40","I","         2","I","","","","","","","  36.2"," ,I,0902, ","","","    464.4"," ,I","",""
"UPM00033609","1984","48.717","32.667","181.0","ZNAMIANKA, UP","       125","I","        63","I","         2","I","","","","","","","  43.4"," ,I,0603, ","","","    598.6"," ,I","",""
"UPM00033609","1985","48.717","32.667","181.0","ZNAMIANKA, UP","       114","I","        56","I","         4","I","","","","","","","  56.8"," ,I,0704, ","","","    595.0"," ,I","",""
"UPM00033609","1986","48.717","32.667","181.0","ZNAMIANKA, UP","        98","I","        37","I","         1","I","","","","","","","  29.5"," ,I,1022, ","","","    340.3"," ,I","",""
"UPM00033609","1987","48.717","32.667","181.0","ZNAMIANKA, UP","       110","I","        43","I","         0","I","","","","","","","  23.9"," ,I,0727, ","","","    378.5"," ,I","",""
"UPM00033609","1988","48.717","32.667","181.0","ZNAMIANKA, UP","       130","I","        62","I","         5","I","","","","","","","  35.4"," ,I,0827, ","","","    587.5"," ,I","",""
"UPM00033609","1990","48.717","32.667","181.0","ZNAMIANKA, UP","       121","I","        56","I","         3","I","","","","","","","  42.2"," ,I,0528, ","","","    618.5"," ,I","",""
"UPM00033609","2001","48.717","32.667","181.0","ZNAMIANKA, UP","","","","","","","        51","u","       103","u","        16","u","","","   37.1","u,0723, ","","","     13.23","u"
