"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GL000004360","1895","65.5997","-37.6331","50.0","TASIILAQ, GL","","","","","","","","","","","","","        20"," ","       266","E","","","","","","","  -25.7","E,0213, ","","","","","","","0.0","E,0817","-2.7","E,0827","-4.7","E,0830","-6.9","E,0930","-10.8","E,1025","0.0","E,0725","-5.7","E,0511","-5.7","E,0511","-8.6","E,0508","-9.4","E,0426","","","","","","","","","","","     -5.85","E"
"GL000004360","1896","65.5997","-37.6331","50.0","TASIILAQ, GL","","","","","","","","","","","","","        39"," ","       278","E","","","","","","","  -28.9","E,0118, ","","","","","","","-0.7","E,0806","-3.0","E,0821","-5.5","E,1004","-8.0","E,1005","-10.7","E,1024","-0.4","E,0729","-3.6","E,0614","-4.7","E,0610","-7.0","E,0523","-11.0","E,0511","","","","","","","","","","","     -6.20","E"
"GL000004360","1897","65.5997","-37.6331","50.0","TASIILAQ, GL","","","","","","","","","","","","","        22","E","       279","E","","","","","","","  -26.2","E,0220, ","","","","","","","-0.1","E,0802","-2.6","E,0824","-4.4","E,0915","-7.7","E,1015","-9.6","E,1103","-0.1","E,0714","-2.5","E,0702","-7.2","E,0523","-7.2","E,0523","-9.4","E,0511","","","","","","","","","","","     -5.96","E"
"GL000004360","1898","65.5997","-37.6331","50.0","TASIILAQ, GL","","","","","       135","E","        74","E","        11","E","","","        17","E","       252","E","       127","E","         0","E","         0","E","  -22.1","E,0214,+","","","  73.0"," ,E,1007, ","   20.7","E,0712, ","-1.3","E,0804","-2.6","E,0807","-4.6","E,1022","-8.5","E,1106","-9.4","E,1112","-0.5","E,0719","-2.9","E,0530","-5.1","E,0528","-7.1","E,0516","-12.7","E,0408","","","","","   1010.8"," ,E","     -1.09","E","      2.97","E","     -5.16","E"
"GL000004360","1899","65.5997","-37.6331","50.0","TASIILAQ, GL","      0.0","","       0.0","E","       103","E","        57","E","         3","E","","","        36","E","       259","E","       166","E","         2","E","         0","E","  -30.7","E,0210, ","","","  41.2"," ,E,1205, ","   25.2","E,0802, ","0.0","E,0805","-3.4","E,0920","-4.9","E,0923","-7.0","E,0927","-9.6","E,1015","-0.1","E,0730","-6.1","E,0521","-6.1","E,0521","-7.1","E,0520","-10.2","E,0430","","","","","    554.8"," ,E","     -2.87","E","      1.27","E","     -7.01","E"
"GL000004360","1900","65.5997","-37.6331","50.0","TASIILAQ, GL","","","","","       120","E","        77","E","         9","E","","","        11","E","       256","E","       110","E","         0","E","         0","E","  -22.8","E,0217, ","","","  56.8"," ,E,1126, ","   17.1","E,0731, ","-1.4","E,0818","-2.5","E,0905","-6.2","E,1006","-6.8","E,1008","-9.2","E,1108","-0.1","E,0730","-3.0","E,0611","-4.9","E,0526","-7.2","E,0507","-10.2","E,0505","    6972.1","1","    6972.1","E","    903.3"," ,E","     -0.74","E","      3.50","E","     -4.98","E"
"GL000004360","1901","65.5997","-37.6331","50.0","TASIILAQ, GL","","","","","       133","E","        91","E","        14","E","","","        11","E","       246","E","       101","E","         0","E","         0","E","  -21.3","E,0312, ","","","  83.5"," ,E,0501, ","   17.0","E,0722, ","-1.3","E,0807","-2.8","E,1005","-5.4","E,1006","-7.0","E,1010","-9.3","E,1014","-0.1","E,0714","-3.1","E,0606","-5.9","E,0522","-6.8","E,0521","-10.6","E,0419","","","","","   1297.8"," ,E","     -0.58","E","      3.51","E","     -4.66","E"
"GL000004360","1902","65.5997","-37.6331","50.0","TASIILAQ, GL","","","","","       128","E","        92","E","        15","E","","","        58","E","       240","E","       125","E","         3","E","         0","E","  -27.4","E,0324, ","",""," 100.0"," ,E,1006, ","   24.8","E,0722, ","-0.4","E,0818","-2.3","E,0919","-4.8","E,1015","-8.8","E,1022","-10.8","E,1023","-1.7","E,0717","-2.7","E,0713","-5.4","E,0529","-7.0","E,0504","-12.4","E,0420","","","","","   1445.9"," ,E","     -2.04","E","      2.12","E","     -6.21","E"
"GL000004360","1903","65.5997","-37.6331","50.0","TASIILAQ, GL","","","","","       105","E","        61","E","         4","E","","","        19","E","       274","E","       139","E","         0","E","         0","E","  -27.9","E,0224, ","",""," 125.5"," ,E,0518, ","   19.2","E,0611, ","0.0","E,0815","-2.2","E,0909","-6.4","E,1009","-7.4","E,1010","-9.2","E,1021","-1.0","E,0719","-2.4","E,0710","-4.4","E,0524","-6.7","E,0516","-10.4","E,0515","","","","","    826.5"," ,E","     -1.68","E","      2.77","E","     -6.12","E"
"GL000004360","1904","65.5997","-37.6331","50.0","TASIILAQ, GL","","","","","       141","E","        65","E","         5","E","","","        40","E","       247","E","       131","E","         0","E","         0","E","  -25.1","E,0322, ","","","  34.4"," ,E,0606, ","   15.8","E,0802, ","-1.5","E,0814","-2.9","E,0815","-7.4","E,1002","-7.4","E,1002","-8.9","E,1003","-0.5","E,0730","-3.8","E,0622","-4.4","E,0619","-9.3","E,0502","-9.3","E,0502","","","","","    666.2"," ,E","     -2.11","E","      2.30","E","     -6.53","E"
