"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00397108","2003","44.3099","-99.205","586.4","REE HEIGHTS 15 S, SD US","        58","0","        37","0","         3","0","        12","0","","","   178"," ,0,1124, ","  38.6"," ,0,0509, ","    408.2"," ,0","      863"," ,0"
"USC00397108","2004","44.3099","-99.205","586.4","REE HEIGHTS 15 S, SD US","        79","0","        48","0","         3","0","        11","0","         1"," ","   127"," ,0,0315, ","  39.1"," ,0,0611, ","    576.8"," ,0","      506"," ,0"
"USC00397108","2007","44.3099","-99.205","586.4","REE HEIGHTS 15 S, SD US","        69","0","        45","0","        10","0","         6","0","        11"," ","   127"," ,0,1202, ","  76.2"," ,0,0228,+","    884.0"," ,0","      470"," ,0"
"USC00397108","2012","44.3099","-99.205","586.4","REE HEIGHTS 15 S, SD US","","","","","","","","","         1"," ","","","","","","","",""
"USC00397108","2013","44.3099","-99.205","586.4","REE HEIGHTS 15 S, SD US","","","","","","","","","         2"," ","","","","","","","",""
