"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CYE00100065","1917","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","        85","E","        54","E","         5","E","","","","","","","","","","","","","  59.0"," ,E,1025, ","","","","","","","","","","","","","","","    689.0"," ,E","","","","","",""
"CYE00100065","1918","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","       104","E","        66","E","         4","E","","","","","","","","","","","","","  92.0"," ,E,1214, ","","","","","","","","","","","","","","","    914.0"," ,E","","","","","",""
"CYE00100065","1919","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","        89","E","        60","E","        10","E","","","","","","","","","","","",""," 108.0"," ,E,1222, ","","","","","","","","","","","","","","","    960.0"," ,E","","","","","",""
"CYE00100065","1920","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","       122","E","        91","E","        10","E","","","","","","","","","","","","","  88.0"," ,E,1228, ","","","","","","","","","","","","","","","   1167.0"," ,E","","","","","",""
"CYE00100065","1921","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","       112","E","        85","E","        10","E","","","","","","","","","","","","","  77.0"," ,E,1210, ","","","","","","","","","","","","","","","   1174.0"," ,E","","","","","",""
"CYE00100065","1922","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","        79","E","        65","E","        17","E","","","","","","","","","","","",""," 124.0"," ,E,0203, ","","","","","","","","","","","","","","","   1083.0"," ,E","","","","","",""
"CYE00100065","1923","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","        98","E","        68","E","        13","E","","","","","","","","","","","","","  62.0"," ,E,0117, ","","","","","","","","","","","","","","","   1065.0"," ,E","","","","","",""
"CYE00100065","1924","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","       104","E","        82","E","         8","E","","","","","","","","","","","","","  57.0"," ,E,0121, ","","","","","","","","","","","","","","","   1017.0"," ,E","","","","","",""
"CYE00100065","1925","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","        71","E","        55","E","         4","E","","","","","","","","","","","","","  56.0"," ,E,0111, ","","","","","","","","","","","","","","","    626.0"," ,E","","","","","",""
"CYE00100065","1926","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","        91","E","        64","E","        15","E","","","","","","","","","","","",""," 101.0"," ,E,0108, ","","","","","","","","","","","","","","","   1133.0"," ,E","","","","","",""
"CYE00100065","1927","34.9331","32.9167","1360.0","AMIANDOS, CY","","","","","        88","E","        63","E","        13","E","","","","","","","","","","","","","  70.0"," ,E,1220, ","","","","","","","","","","","","","","","    990.0"," ,E","","","","","",""
