"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00021574","1960","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","    251.9","","     251.9","0","        56","0","        37","0","         0","0","","","","","         7","0","       163","0","        17","0","       152","0","        23","0","","","  -23.3","0,0102, ","","","","","  23.6"," ,0,1009,+","   35.0","0,0717, ","0.0","0,1012","-6.1","0,1030","-6.1","0,1030","-7.8","0,1116","-11.7","0,1128","-1.7","0,0526","-2.8","0,0520","-8.3","0,0425","-8.3","0,0425","-10.0","0,0228","","","","","    376.1"," ,0","","","      9.51","0","     17.48","0","      1.54","0"
"USC00021574","1961","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","    198.6","","     198.6","0","        77","0","        41","0","         2","0","","","","","         1","0","       169","0","        10","0","       145","0","        19","0","        32"," ","  -22.8","0,1212, ","","","","","  47.5"," ,0,0803, ","   35.0","0,0623, ","0.0","0,0903","-2.2","0,1009","-4.4","0,1024","-8.9","0,1030","-8.9","0,1030","0.0","0,0604","-2.8","0,0513","-5.0","0,0426","-6.7","0,0425","-8.9","0,0318","    3299.6","6","    3299.6","0","    460.2"," ,0","","","      9.21","0","     16.82","0","      1.59","0"
"USC00021574","1962","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","","","","","        70","0","        37","0","         2","0","","","","","         2","0","       165","0","","","","","","","","","  -23.3","0,0228, ","","","","","  29.0"," ,0,0923, ","","","-0.6","0,1006","-2.8","0,1107","-4.4","0,1108","-6.7","0,1119","-15.6","0,1225","-0.6","0,0528","-2.2","0,0518","-5.6","0,0501","-6.7","0,0325","-10.0","0,0324","    3671.1","1","    3671.1","0","    378.8"," ,0","","","","","","","      1.66","0"
"USC00021574","1963","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","","","","","        82","0","        48","0","         2","0","       27","","         9","0","         5","0","       153","0","","","","","","","","","  -29.4","0,0113, ","   305"," ,0,0119, ","   305"," ,0,0119, ","  27.2"," ,0,0910, ","","","0.0","0,1025","-3.9","0,1101","-11.7","0,1117","-11.7","0,1117","-11.7","0,1117","-2.2","0,0512","-2.2","0,0512","-6.1","0,0423","-8.9","0,0422","-8.9","0,0422","","","","","    433.6"," ,0","     1053"," ,0","","","","","      2.01","0"
"USC00021574","1964","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","     74.9","","      74.9","0","        74","0","        43","0","         3","0","","","","","         5","0","       168","0","        13","0","       136","0","         1","0","","","  -21.1","0,0124, ","","","","","  48.0"," ,0,0713, ","   32.8","0,0706, ","-2.2","0,1020","-2.2","0,1020","-12.2","0,1103","-12.2","0,1103","-12.2","0,1103","-0.6","0,0611","-2.2","0,0510","-4.4","0,0426","-11.1","0,0425","-11.1","0,0425","","","","","    464.2"," ,0","","","      8.20","0","     15.71","0","      0.70","0"
"USC00021574","1965","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","     87.7","","      87.7","0","        92","0","        57","0","         3","0","       49","","","","         4","0","       158","0","        10","0","       128","0","         0","0","","","  -23.9","0,0212, ","   305"," ,0,0211, ","","","  32.5"," ,0,1230, ","   31.1","0,0705,+","-0.6","0,0920","-2.2","0,1018","-5.0","0,1126","-7.2","0,1127","-10.0","0,1129","0.0","0,0627","-2.8","0,0525","-4.4","0,0509","-10.6","0,0413","-10.6","0,0413","    3620.5","5","    3620.5","0","    588.2"," ,0","","","      8.93","0","     16.02","0","      1.83","0"
"USC00021574","1966","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","    188.6","","     188.6","0","        70","0","        37","0","         3","0","       51","","        15","0","         4","0","       143","0","        14","0","       147","0","         3","0","        11"," ","  -20.6","0,1229, ","   305"," ,0,1226,+","   406"," ,0,1226, ","  49.8"," ,0,0723, ","   33.9","0,0714,+","-5.0","0,1014","-5.0","0,1014","-5.0","0,1014","-6.7","0,1109","-9.4","0,1111","-1.1","0,0424","-2.2","0,0422","-8.3","0,0420","-8.3","0,0420","-16.1","0,0305","    3262.0","0","    3262.0","0","    435.4"," ,0","     1344"," ,0","      9.78","0","     16.98","0","      2.58","0"
"USC00021574","1967","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","    137.9","","     137.9","0","        69","0","        45","0","         4","0","       39","","        13","0","         3","0","       149","0","        15","0","       146","0","         3","0","","","  -18.3","0,1223,+","  1321"," ,0,1220, ","   635"," ,0,1214, ","  51.1"," ,0,1219, ","   33.9","0,0702,+","-3.3","0,1016","-3.3","0,1016","-5.0","0,1103","-10.6","0,1202","-10.6","0,1202","-1.7","0,0514","-3.9","0,0506","-6.1","0,0502","-7.8","0,0414","-9.4","0,0330","    3289.9","9","    3289.9","0","    546.0"," ,0","     2614"," ,0","      9.63","0","     16.95","0","      2.31","0"
"USC00021574","1968","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","","","","","        62","0","        40","0","         0","0","       73","","        16","0","","","","","","","","","","","","","","","   762"," ,0,0106,+","   152"," ,0,1227,+","  25.1"," ,0,1004, ","","","","","","","","","","","","","","","","","","","","","","","    3413.9","9","    3413.9","0","    312.1"," ,0","     1122"," ,0","","","","","",""
"USC00021574","1969","34.5397","-110.9155","2135.4","CHEVELON RANGER STATION, AZ US","","","","","        52","0","        37","0","         2","0","","","","","","","","","","","","","","","","","","","","","","","  55.9"," ,0,0728, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    400.0"," ,0","","","","","","","",""
