"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CUND","2003","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","    557.2","","     557.2","U","         0","U","        57","U","         0","U","       166","U","        71","U","   -2.8","U,1228,+","   42.2","U,0730, ","0.0","U,1031","-2.8","U,1123","","","","","","","0.0","U,0518","-2.8","U,0208","","","","","","","","","     13.36","U","     20.59","U","      6.13","U"
"USR0000CUND","2005","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","    408.0","","     408.0","U","         0","U","        51","U","         0","U","       155","U","        56","U","   -3.9","U,1215,+","   40.6","U,0718,+","-0.6","U,1112","-3.9","U,1206","","","","","","","0.0","U,0419","-2.2","U,0206","","","","","    2405.9","9","    2405.9","U","     12.64","U","     19.51","U","      5.76","U"
"USR0000CUND","2006","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","    505.8","","     505.8","U","         0","U","        64","U","         0","U","       173","U","        68","U","   -4.4","U,1218,+","   41.7","U,0626,+","0.0","U,1109","-2.8","U,1128","-4.4","U,1218","","","","","0.0","U,0416","-4.4","U,0311","-4.4","U,0311","","","    2357.4","4","    2357.4","U","     13.21","U","     20.36","U","      6.07","U"
"USR0000CUND","2007","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2317.8","8","    2317.8"," ","","","","","",""
"USR0000CUND","2009","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","    483.0","","     483.0","U","         0","U","        80","U","         0","U","       162","U","        69","U","   -7.8","U,1209,+","   41.7","U,0728, ","0.0","U,1028","-2.8","U,1205","-5.0","U,1206","-7.2","U,1207","","","0.0","U,0428","-2.8","U,0323","","","","","    2362.6","6","    2362.6","U","     12.78","U","     20.06","U","      5.50","U"
"USR0000CUND","2010","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","    382.2","","     382.2","U","         0","U","        62","U","         0","U","       150","U","        53","U","   -5.0","U,1124, ","   40.0","U,0825, ","0.0","U,1026","-3.9","U,1123","-5.0","U,1124","","","","","0.0","U,0523","-2.8","U,0310","","","","","    2699.1","1","    2699.1","U","     12.05","U","     18.51","U","      5.59","U"
"USR0000CUND","2011","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","    370.7","","     370.7","U","         0","U","        72","U","         0","U","       145","U","        55","U","   -5.0","U,0226, ","   38.3","U,0909,+","0.0","U,1104","-2.2","U,1204","","","","","","","0.0","U,0515","-2.2","U,0408","-5.0","U,0226","","","    2674.2","2","    2674.2","U","     12.18","U","     19.20","U","      5.16","U"
"USR0000CUND","2012","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","    430.7","","     430.7","U","         0","U","        86","U","         0","U","       167","U","        67","U","   -5.6","U,0117, ","   41.1","U,0813, ","0.0","U,1021","-3.9","U,1218","","","","","","","0.0","U,0427","-2.8","U,0323","-5.6","U,0117","","","    2472.7","7","    2472.7","U","     12.63","U","     19.70","U","      5.56","U"
"USR0000CUND","2013","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","    458.4","","     458.4","U","         0","U","        89","U","         0","U","       163","U","        59","U","  -11.1","U,1208, ","   40.6","U,0721, ","-0.6","U,1103","-2.8","U,1203","-5.0","U,1204","-7.8","U,1205","-11.1","U,1208","-0.6","U,0522","-2.2","U,0322","-5.6","U,0114","","","    2366.3","3","    2366.3","U","     12.97","U","     20.57","U","      5.37","U"
"USR0000CUND","2014","40.7219","-123.4953","792.5","UNDERWOOD CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2199.4","4","    2199.4","U","","","","","",""
