"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00012971","2007","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       3.3","W","   1579.0","","    1579.0","0","       117","0","        70","0","        12","0","         0","0","        26","0","         2","0","       289","0","       103","0","       247"," ","        48"," ","        66"," ","   -6.1","0,0216, "," 205.5"," ,0,0720, ","   37.8","0,0813, ","-0.6","0,1126","-2.8","0,1216","-5.0","0,1223","","","-0.6","0,0305","-6.1","0,0216","-6.1","0,0216","","","","","     898.7","7","     898.7","0","   1316.8"," ,0","     20.12","0","     26.16","0","     14.07","0","       350","X","       350","X","      24.1","X","      31.7","X"
"USW00012971","2008","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       4.0","W","   1844.9","","    1844.9","0","        63","0","        27","0","         2","0","         0","0","        26","0","         0","0","       317","0","       146","0","       158"," ","        19"," ","        36"," ","   -5.6","0,0201, ","  30.7"," ,0,0816,+","   40.0","0,0913, ","-0.6","0,1116","-2.8","0,1211","","","","","-2.2","0,0308","-2.2","0,0308","-5.6","0,0201","","","","","     774.2","2","     774.2","0","    302.7"," ,0","     21.28","0","     28.69","0","     13.87","0","        90","X","       320","X","      17.0","X","      20.6","X"
"USW00012971","2009","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       4.1","W","   1991.1","","    1991.1","0","        82","0","        42","0","        10","0","         0","0","        21","0","         0","0","       292","0","       143","0","       146"," ","        37"," ","        49"," ","   -6.1","0,1205, ","  57.2"," ,0,1004, ","   41.7","0,0625, ","-3.3","0,1204","-3.3","0,1204","-6.1","0,1205","","","-0.6","0,0302","-2.2","0,0131","-5.0","0,0114","","","","","     616.6","6","     616.6","0","    688.4"," ,0","     21.66","0","     28.64","0","     14.68","0","       160","X","       330","X","      17.0","X","      24.6","X"
"USW00012971","2010","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       3.6","W","   1642.3","","    1642.3","0","        75","0","        41","0","        12","0","         0","0","        32","0","         0","0","       278","0","       121","0","       197"," ","        36"," ","        41"," ","  -10.0","0,0109, "," 122.7"," ,0,0609, ","   41.1","0,0824, ","0.0","0,1119","-2.2","0,1127","-4.4","0,1226","","","0.0","0,0322","-2.2","0,0225","-5.6","0,0111","-8.3","0,0110","-10.0","0,0109","    1106.4","4","    1106.4","0","    942.1"," ,0","     20.02","0","     26.57","0","     13.48","0","       140","X","       120","X","      16.5","X","      21.9","X"
"USW00012971","2011","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       4.3","W","   2028.1","","    2028.1","X","        53","X","        30","X","         7","X","         0","X","        29","X","         2","X","       289","X","       160","X","       101"," ","        16"," ","        12"," ","   -7.2","X,0211,+","  52.1"," ,X,0622, ","   43.9","X,0828, ","-0.6","X,1104","-2.2","X,1128","-4.4","X,1207","","","-1.1","X,0306","-4.4","X,0212","-4.4","X,0212","-7.2","X,0211","","","     876.4","4","     876.4","X","    465.2"," ,X","     21.35","X","     28.70","X","     13.99","X","        80","X","       300","X","      17.9","X","      23.7","X"
"USW00012971","2012","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       3.6","X","   1699.9","","    1699.9","X","        60","X","        43","X","         7","X","         0","X","        16","X","         0","X","       300","X","       125","X","       128"," ","        41"," ","        38"," ","   -3.9","X,1227,+","  81.3"," ,X,0125, ","   40.6","X,0626, ","-3.3","X,1211","-3.3","X,1211","","","","","-1.7","X,0212","-3.9","X,0114","","","","","","","     762.9","9","     762.9","X","    709.1"," ,X","     21.08","X","     27.79","X","     14.37","X","       140","X","        10","X","      16.5","X","      22.8","X"
"USW00012971","2013","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       3.7","W","   1645.4","","    1645.4","W","        65","W","        41","W","         7","W","         0","W","        28","W","         0","W","       288","W","       127","W","       103"," ","         8"," ","        15"," ","   -3.2","W,1224,+"," 100.8"," ,W,0929, ","   41.7","W,0629, ","0.0","W,1113","-3.2","W,1207","","","","","0.0","X,0306","-2.8","X,0131","","","","","","","     779.7","7","     779.7","W","    683.8"," ,W","     20.25","W","     27.16","W","     13.35","W","       290","W","       300","W","      20.6","W","      26.4","W"
"USW00012971","2014","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       4.2","W","   1699.4","","    1699.4","W","","","","","","","         0","W","        29","W","         1","W","       278","W","       133","W","       111"," ","         7"," ","        22"," ","   -9.3","W,0107, ","","","   39.4","W,0816,+","-0.5","W,1117","-2.7","W,1225","","","","","0.0","W,0304","-4.3","W,0303","-6.0","W,0125","-9.3","W,0107","-9.3","W,0107","    1109.4","4","    1109.4","W","","","     20.28","W","     26.92","W","     13.63","W","       160","W","       330","W","      17.0","W","      23.3","W"
"USW00012971","2015","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       3.9","W","   1878.2","","    1878.2","W","","","","","","","         0","W","        12","W","         0","W","       290","W","       133","W","       196"," ","        36"," ","        55"," ","   -2.7","W,0108, ","","","   41.1","W,0812, ","-1.6","W,1123","","","","","","","-2.1","W,0306","-2.7","W,0108","","","","","","","     900.8","8","     900.8","W","","","     21.18","W","     27.30","W","     15.06","W","       180","W","       320","W","      19.2","W","      23.7","W"
"USW00012971","2016","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       3.8","W","   1816.1","","    1816.1","W","        94","W","        55","W","        11","W","         0","W","        13","W","         0","W","       306","W","       125","W","       215"," ","        49"," ","        66"," ","   -3.8","W,1219, ","  94.0"," ,W,1203, ","   38.3","W,0812,+","0.0","W,1120","-3.8","W,1219","","","","","-2.1","W,0207","-2.7","W,0205","","","","","","","     638.6","6","     638.6","W","    918.1"," ,W","     21.57","W","     27.96","W","     15.19","W","       330","W","       330","W","      18.3","W","      24.1","W"
"USW00012971","2017","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       4.0","W","   1871.4","","    1871.4","W","        78","W","        46","W","        10","W","         0","W","         8","W","         0","W","       313","W","       134","W","       192"," ","        51"," ","        39"," ","   -8.2","W,0108,+"," 134.1"," ,W,0826, ","   41.7","W,0730, ","0.0","W,1207","","","","","","","-8.2","W,0108","-8.2","W,0108","-8.2","W,0108","-8.2","W,0108","","","     453.5","5","     453.5","W","    907.6"," ,W","     21.94","W","     28.74","W","     15.15","W","        20","W","        20","W","      19.7","W","      25.9","W"
"USW00012971","2018","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       4.1","W","   1815.1","","    1815.1","W","        91","W","        46","W","         8","W","         0","W","        19","W","         0","W","       282","W","       133","W","       217"," ","        43"," ","        50"," ","   -8.8","W,0103, "," 124.0"," ,W,0328, ","   41.1","W,0723, ","-1.6","W,1113","-4.9","W,1114","-4.9","W,1114","","","-2.1","W,0212","-2.7","W,0125","-7.7","W,0117","-7.7","W,0117","","","     807.5","5","     807.5","W","    764.3"," ,W","     20.90","W","     27.27","W","     14.53","W","       320","W","       320","W","      17.9","W","      22.4","W"
"USW00012971","2019","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       4.0","W","   1896.5","","    1896.5","W","        80","W","        38","W","         4","W","         0","W","        14","W","         0","W","       278","W","       144","W","       189"," ","        33"," ","        39"," ","   -3.2","W,1219, ","  64.3"," ,W,0503, ","   40.0","W,0813, ","-1.0","W,1101","-3.2","W,1219","","","","","-1.6","W,0306","-2.7","W,0305","","","","","","","     912.5","5","     912.5","W","    499.2"," ,W","     21.10","W","     27.55","W","     14.66","W","        40","W","        40","W","      19.7","W","      24.6","W"
"USW00012971","2020","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       4.0","W","   2045.3","","    2045.3","W","        81","W","        39","W","         5","W","         0","W","         8","W","         0","W","       310","W","       150","W","       152"," ","        37"," ","        43"," ","   -3.2","W,0227, ","  58.9"," ,W,0512, ","   42.8","W,0713, ","-0.5","W,1130","","","","","","","-3.2","W,0227","-3.2","W,0227","","","","","","","     723.4","4","     723.4","W","    613.5"," ,W","     22.22","W","     29.02","W","     15.43","W","        10","W","       290","W","      17.4","W","      23.7","W"
"USW00012971","2021","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       3.8","W","   1753.0","","    1753.0","W","        85","W","        49","W","        11","W","         0","W","        13","W","         3","W","       316","W","       120","W","       202"," ","        43"," ","        65"," ","  -11.6","W,0215, ","  71.9"," ,W,1014, ","   37.8","W,0920, ","","","","","","","","","-4.9","W,0220","-4.9","W,0220","-4.9","W,0220","-11.6","W,0215","-11.6","W,0215","     726.1","1","     726.1","W","    942.1"," ,W","     21.27","W","     27.52","W","     15.01","W","       310","W","       310","W","      21.0","W","      30.0","W"
"USW00012971","2022","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       4.2","W","   2121.2","","    2121.2","W","        62","W","        30","W","         2","W","         0","W","        31","W","         0","W","       287","W","       160","W","       130"," ","        14"," ","        41"," ","   -8.8","W,1223, ","  25.9"," ,W,1126, ","   42.2","W,0711, ","0.0","W,1218","-6.6","W,1222","-6.6","W,1222","-8.8","W,1223","-3.2","W,0313","-3.2","W,0313","-6.0","W,0205","","","","","     749.7","7","     749.7","W","    321.8"," ,W","     21.60","W","     28.59","W","     14.61","W","       160","W","       160","W","      23.7","W","      32.2","W"
"USW00012971","2023","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       3.9","W","   2152.9","","    2152.9","W","        83","W","        43","W","         6","W","         0","W","         9","W","         0","W","       299","W","       137","W","       164"," ","        31"," ","        36"," ","   -2.7","W,0211, ","  50.0"," ,W,1026, ","   42.2","W,0827,+","-1.0","W,1211","","","","","","","-0.5","W,0218","-2.7","W,0211","","","","","","","     684.5","5","     684.5","W","    596.1"," ,W","     22.52","W","     29.04","W","     16.00","W","       300","W","       300","W","      19.2","W","      25.9","W"
"USW00012971","2024","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","       3.9","W","   2217.9","","    2217.9","W","        69","W","        40","W","         7","W","         0","W","        11","W","         1","W","       309","W","       162","W","       153"," ","        25"," ","        36"," ","   -9.3","W,0117, ","  50.3"," ,W,0122, ","   43.3","W,0821, ","0.0","W,1212","","","","","","","-0.5","W,0219","-3.2","W,0120","-9.3","W,0117","-9.3","W,0117","-9.3","W,0117","     663.3","3","     663.3","W","    572.7"," ,W","     22.86","W","     29.35","W","     16.36","W","       360","W","       360","W","      20.6","W","      27.3","W"
"USW00012971","2025","29.70887","-98.04585","197.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","        32"," ","         7"," ","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
