"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NLE00109106","1951","52.0167","4.7167","-2.0","GOUDA, NL","       190","E","       112","E","         1","E","","","","","  34.3"," ,E,0731, ","    850.0"," ,E"
"NLE00109106","1952","52.0167","4.7167","-2.0","GOUDA, NL","       190","E","       109","E","         1","E","","","","","  42.9"," ,E,0703, ","    876.6"," ,E"
"NLE00109106","1953","52.0167","4.7167","-2.0","GOUDA, NL","       133","E","        70","E","         3","E","","","","","  35.8"," ,E,0622, ","    656.3"," ,E"
"NLE00109106","1954","52.0167","4.7167","-2.0","GOUDA, NL","       180","E","        93","E","         4","E","","","","","  39.6"," ,E,0725, ","    858.3"," ,E"
"NLE00109106","1955","52.0167","4.7167","-2.0","GOUDA, NL","       161","E","        82","E","         2","E","","","","","  42.8"," ,E,0718, ","    776.4"," ,E"
"NLE00109106","1956","52.0167","4.7167","-2.0","GOUDA, NL","       181","E","        95","E","         1","E","       17","","    80"," ,E,0220,+","  26.4"," ,E,0824, ","    809.4"," ,E"
"NLE00109106","1957","52.0167","4.7167","-2.0","GOUDA, NL","       173","E","        97","E","         1","E","        0","","     0"," ,E,1231,+","  34.1"," ,E,0815, ","    874.2"," ,E"
"NLE00109106","1958","52.0167","4.7167","-2.0","GOUDA, NL","       193","E","        98","E","         0","E","       11","","   150"," ,E,0308, ","  20.9"," ,E,0923, ","    826.3"," ,E"
"NLE00109106","1959","52.0167","4.7167","-2.0","GOUDA, NL","       137","E","        80","E","         1","E","        3","","   150"," ,E,0112,+","  35.5"," ,E,0730, ","    592.0"," ,E"
"NLE00109106","1960","52.0167","4.7167","-2.0","GOUDA, NL","       204","E","       100","E","         3","E","        2","","    40"," ,E,1215,+","  48.5"," ,E,1203, ","    931.4"," ,E"
"NLE00109106","1961","52.0167","4.7167","-2.0","GOUDA, NL","       182","E","        99","E","         4","E","        0","","     0"," ,E,1231,+","  34.9"," ,E,1017, ","    969.5"," ,E"
"NLE00109106","1962","52.0167","4.7167","-2.0","GOUDA, NL","       184","E","       104","E","         2","E","        6","","   150"," ,E,1231, ","  32.0"," ,E,0726, ","    823.0"," ,E"
"NLE00109106","1963","52.0167","4.7167","-2.0","GOUDA, NL","       166","E","        94","E","         2","E","       60","","   150"," ,E,0217,+","  36.8"," ,E,0820, ","    800.6"," ,E"
"NLE00109106","1964","52.0167","4.7167","-2.0","GOUDA, NL","       161","E","        88","E","         4","E","        1","","    40"," ,E,1230, ","  45.1"," ,E,0818, ","    841.9"," ,E"
"NLE00109106","1965","52.0167","4.7167","-2.0","GOUDA, NL","       191","E","       110","E","         4","E","        0","","    20"," ,E,1230,+","  35.8"," ,E,0616, ","   1090.8"," ,E"
"NLE00109106","1966","52.0167","4.7167","-2.0","GOUDA, NL","       204","E","       123","E","         7","E","        3","","   150"," ,E,0213, ","  36.3"," ,E,0719, ","   1209.7"," ,E"
"NLE00109106","1967","52.0167","4.7167","-2.0","GOUDA, NL","       195","E","       105","E","         2","E","        5","","    80"," ,E,0109,+","  32.0"," ,E,0819, ","    884.2"," ,E"
"NLE00109106","1968","52.0167","4.7167","-2.0","GOUDA, NL","       177","E","        97","E","         2","E","        8","","   150"," ,E,1229,+","  34.6"," ,E,0813, ","    832.8"," ,E"
"NLE00109106","1969","52.0167","4.7167","-2.0","GOUDA, NL","       174","E","        86","E","         0","E","       16","","   150"," ,E,0212,+","  24.3"," ,E,0211, ","    796.2"," ,E"
"NLE00109106","1970","52.0167","4.7167","-2.0","GOUDA, NL","       185","E","       101","E","         3","E","       16","","   150"," ,E,0218,+","  28.3"," ,E,1002, ","    832.6"," ,E"
"NLE00109106","1971","52.0167","4.7167","-2.0","GOUDA, NL","       154","E","        75","E","         1","E","        8","","    80"," ,E,0304,+","  25.4"," ,E,1118, ","    568.0"," ,E"
"NLE00109106","1972","52.0167","4.7167","-2.0","GOUDA, NL","       153","E","        81","E","         0","E","        0","","    20"," ,E,0311, ","  24.7"," ,E,0705, ","    633.1"," ,E"
"NLE00109106","1973","52.0167","4.7167","-2.0","GOUDA, NL","       176","E","        89","E","         2","E","        8","","    80"," ,E,1129, ","  29.2"," ,E,1019, ","    746.5"," ,E"
"NLE00109106","1974","52.0167","4.7167","-2.0","GOUDA, NL","       202","E","       111","E","         2","E","        0","","     0"," ,E,1231,+","  43.2"," ,E,0608, ","    961.1"," ,E"
"NLE00109106","1975","52.0167","4.7167","-2.0","GOUDA, NL","       162","E","        87","E","         1","E","        0","","     0"," ,E,1231,+"," 145.5"," ,E,0623, ","    831.4"," ,E"
"NLE00109106","1976","52.0167","4.7167","-2.0","GOUDA, NL","       137","E","        67","E","         0","E","        4","","    80"," ,E,1229, ","  19.7"," ,E,0619, ","    495.2"," ,E"
"NLE00109106","1977","52.0167","4.7167","-2.0","GOUDA, NL","       184","E","       104","E","         2","E","        0","","    20"," ,E,1207, ","  47.2"," ,E,0724, ","    910.0"," ,E"
"NLE00109106","1978","52.0167","4.7167","-2.0","GOUDA, NL","       170","E","        80","E","         1","E","        2","","    40"," ,E,0411,+","  30.3"," ,E,0930, ","    702.8"," ,E"
"NLE00109106","1979","52.0167","4.7167","-2.0","GOUDA, NL","       211","E","       106","E","         2","E","","","","","  28.4"," ,E,0501, ","    853.0"," ,E"
"NLE00109106","1980","52.0167","4.7167","-2.0","GOUDA, NL","       169","E","        94","E","         1","E","        5","","    80"," ,E,1208,+","  32.2"," ,E,0706, ","    796.2"," ,E"
"NLE00109106","1981","52.0167","4.7167","-2.0","GOUDA, NL","       189","E","       105","E","         3","E","       21","","   150"," ,E,1223, ","  32.4"," ,E,0724, ","    997.6"," ,E"
"NLE00109106","1982","52.0167","4.7167","-2.0","GOUDA, NL","       162","E","        88","E","         2","E","        0","","     0"," ,E,1231,+","  49.0"," ,E,0618, ","    682.1"," ,E"
"NLE00109106","1983","52.0167","4.7167","-2.0","GOUDA, NL","       176","E","        97","E","         3","E","        0","","    10"," ,E,0209, ","  30.3"," ,E,0911, ","    827.1"," ,E"
"NLE00109106","1984","52.0167","4.7167","-2.0","GOUDA, NL","       178","E","       100","E","         2","E","        5","","    80"," ,E,0124, ","  35.0"," ,E,0521, ","    882.7"," ,E"
"NLE00109106","1985","52.0167","4.7167","-2.0","GOUDA, NL","       185","E","        98","E","         1","E","       17","","    80"," ,E,0117,+","  42.8"," ,E,1226, ","    792.5"," ,E"
"NLE00109106","1986","52.0167","4.7167","-2.0","GOUDA, NL","       169","E","        99","E","         1","E","        6","","    80"," ,E,0109,+","  26.6"," ,E,1021, ","    828.2"," ,E"
"NLE00109106","1987","52.0167","4.7167","-2.0","GOUDA, NL","       177","E","        88","E","         2","E","        1","","    40"," ,E,0108, ","  38.1"," ,E,0919, ","    902.6"," ,E"
"NLE00109106","1988","52.0167","4.7167","-2.0","GOUDA, NL","       197","E","       109","E","         2","E","        0","","    10"," ,E,0302, ","  27.0"," ,E,0205, ","    978.2"," ,E"
"NLE00109106","1989","52.0167","4.7167","-2.0","GOUDA, NL","       156","E","        82","E","         4","E","        0","","     0"," ,E,1231,+","  35.8"," ,E,0708, ","    745.4"," ,E"
"NLE00109106","1990","52.0167","4.7167","-2.0","GOUDA, NL","       154","E","        95","E","         2","E","        0","","     0"," ,E,1231,+","  28.0"," ,E,0819, ","    791.9"," ,E"
"NLE00109106","1991","52.0167","4.7167","-2.0","GOUDA, NL","       152","E","        80","E","         1","E","        1","","    40"," ,E,0212, ","  26.1"," ,E,0623, ","    681.3"," ,E"
"NLE00109106","1992","52.0167","4.7167","-2.0","GOUDA, NL","       162","E","        99","E","         2","E","        0","","     0"," ,E,1231,+","  30.0"," ,E,0813, ","    896.7"," ,E"
"NLE00109106","1993","52.0167","4.7167","-2.0","GOUDA, NL","       170","E","        94","E","         2","E","        0","","    20"," ,E,0228, ","  33.5"," ,E,1230, ","    853.6"," ,E"
"NLE00109106","1994","52.0167","4.7167","-2.0","GOUDA, NL","       168","E","        94","E","         3","E","        0","","    20"," ,E,0224,+","  52.0"," ,E,0917, ","    980.1"," ,E"
"NLE00109106","1995","52.0167","4.7167","-2.0","GOUDA, NL","       174","E","        91","E","         1","E","        4","","    80"," ,E,0108,+","  40.0"," ,E,0926, ","    760.4"," ,E"
"NLE00109106","1996","52.0167","4.7167","-2.0","GOUDA, NL","       128","E","        79","E","         1","E","        3","","    40"," ,E,0221,+","  27.7"," ,E,0828, ","    637.3"," ,E"
"NLE00109106","1997","52.0167","4.7167","-2.0","GOUDA, NL","       141","E","        85","E","         1","E","        0","","     0"," ,E,1231,+","  29.5"," ,E,0721, ","    670.4"," ,E"
"NLE00109106","1998","52.0167","4.7167","-2.0","GOUDA, NL","       193","E","       124","E","         5","E","        0","","     0"," ,E,1231,+","  45.6"," ,E,1103, ","   1130.6"," ,E"
"NLE00109106","1999","52.0167","4.7167","-2.0","GOUDA, NL","       197","E","       119","E","         3","E","        7","","    80"," ,E,0212,+","  50.0"," ,E,0809, ","   1074.2"," ,E"
"NLE00109106","2000","52.0167","4.7167","-2.0","GOUDA, NL","       204","E","       115","E","         3","E","        5","","    80"," ,E,1230,+","  32.0"," ,E,1109, ","   1005.7"," ,E"
"NLE00109106","2001","52.0167","4.7167","-2.0","GOUDA, NL","       214","E","       123","E","         2","E","        3","","    80"," ,E,0122, ","  50.0"," ,E,0919, ","   1090.1"," ,E"
"NLE00109106","2002","52.0167","4.7167","-2.0","GOUDA, NL","       178","E","       108","E","         5","E","        0","","     0"," ,E,1231,+","  81.5"," ,E,0824, ","   1061.3"," ,E"
"NLE00109106","2003","52.0167","4.7167","-2.0","GOUDA, NL","       147","E","        74","E","         3","E","        1","","    40"," ,E,0202, ","  48.2"," ,E,0907, ","    698.1"," ,E"
"NLE00109106","2004","52.0167","4.7167","-2.0","GOUDA, NL","       184","E","       100","E","         4","E","        4","","    50"," ,E,0103,+","  40.0"," ,E,0430, ","    896.7"," ,E"
"NLE00109106","2005","52.0167","4.7167","-2.0","GOUDA, NL","       185","E","        95","E","         3","E","        4","","    80"," ,E,0305, ","  51.8"," ,E,0729, ","    936.7"," ,E"
"NLE00109106","2006","52.0167","4.7167","-2.0","GOUDA, NL","       171","E","        98","E","         2","E","        2","","   100"," ,E,0303, ","  37.1"," ,E,0821, ","    919.9"," ,E"
"NLE00109106","2007","52.0167","4.7167","-2.0","GOUDA, NL","       188","E","       107","E","         4","E","        0","","    10"," ,E,0209, ","  36.2"," ,E,0614, ","   1047.1"," ,E"
"NLE00109106","2008","52.0167","4.7167","-2.0","GOUDA, NL","       187","E","       103","E","         0","E","        0","","    10"," ,E,1123,+","  25.2"," ,E,1110, ","    907.9"," ,E"
"NLE00109106","2009","52.0167","4.7167","-2.0","GOUDA, NL","       177","E","        98","E","         0","E","","","","","  19.7"," ,E,0610, ","    777.3"," ,E"
"NLE00109106","2010","52.0167","4.7167","-2.0","GOUDA, NL","       169","E","        86","E","         5","E","       28","","   180"," ,E,1219, ","  33.1"," ,E,0825, ","    889.3"," ,E"
"NLE00109106","2011","52.0167","4.7167","-2.0","GOUDA, NL","       161","E","        98","E","         2","E","        0","","    20"," ,E,0101, ","  50.5"," ,E,0714, ","    916.0"," ,E"
"NLE00109106","2012","52.0167","4.7167","-2.0","GOUDA, NL","       205","E","       111","E","         0","E","        3","","    40"," ,E,1207, ","  25.0"," ,E,1222, ","    897.7"," ,E"
"NLE00109106","2013","52.0167","4.7167","-2.0","GOUDA, NL","       167","E","        92","E","         5","E","       13","","    40"," ,E,0126,+","  33.0"," ,E,1012, ","    853.0"," ,E"
"NLE00109106","2014","52.0167","4.7167","-2.0","GOUDA, NL","       177","E","       103","E","         1","E","        0","","    10"," ,E,1229,+","  80.3"," ,E,0727, ","    855.3"," ,E"
"NLE00109106","2015","52.0167","4.7167","-2.0","GOUDA, NL","       187","E","       110","E","         3","E","","","","","  32.5"," ,E,0824, ","    922.5"," ,E"
"NLE00109106","2016","52.0167","4.7167","-2.0","GOUDA, NL","       184","E","       106","E","         2","E","","","","","  37.5"," ,E,1002, ","    916.9"," ,E"
"NLE00109106","2017","52.0167","4.7167","-2.0","GOUDA, NL","       201","E","       104","E","         3","E","        2","","   110"," ,E,1212, ","  30.0"," ,E,0729, ","   1008.5"," ,E"
"NLE00109106","2018","52.0167","4.7167","-2.0","GOUDA, NL","       151","E","        75","E","         2","E","        0","","    10"," ,E,1216,+","  38.8"," ,E,0904, ","    664.9"," ,E"
"NLE00109106","2019","52.0167","4.7167","-2.0","GOUDA, NL","       190","E","       113","E","         2","E","        0","","    10"," ,E,0201,+","  42.4"," ,E,0605, ","    928.4"," ,E"
"NLE00109106","2020","52.0167","4.7167","-2.0","GOUDA, NL","       181","E","       100","E","         2","E","        0","","     0"," ,E,1231,+","  38.5"," ,E,0617, ","    860.2"," ,E"
"NLE00109106","2022","52.0167","4.7167","-2.0","GOUDA, NL","       154","E","        80","E","         0","E","        0","","    10"," ,E,0401, ","  25.2"," ,E,0926, ","    802.5"," ,E"
"NLE00109106","2023","52.0167","4.7167","-2.0","GOUDA, NL","       201","E","       130","E","         0","E","        0","","    10"," ,E,0308,+","  24.2"," ,E,1013, ","   1154.5"," ,E"
