"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CPIH","2012","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1921.1","1","    1921.1","U","","","","","",""
"USR0000CPIH","2015","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","    687.2","","     687.2","U","         0","U","        35","U","         0","U","       194","U","        43","U","   -5.6","U,1226,+","   37.2","U,0626, ","0.0","U,1105","-2.8","U,1116","-5.0","U,1215","","","-0.6","U,0408","-3.9","U,0101","","","","","","","    1514.3","3","    1514.3","U","     15.40","U","     21.28","U","      9.52","U"
"USR0000CPIH","2016","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","    639.7","","     639.7","U","         0","U","        32","U","         0","U","       169","U","        36","U","   -5.6","U,1225, ","   36.7","U,0729, ","-0.6","U,1117","-2.2","U,1207","-5.6","U,1225","","","0.0","U,0330","-3.3","U,0203","-5.0","U,0202","","","","","    2049.6","6","    2049.6","U","     14.77","U","     20.30","U","      9.24","U"
"USR0000CPIH","2017","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","    746.5","","     746.5","U","         0","U","        31","U","         0","U","       169","U","        43","U","   -5.0","U,0306,+","   37.8","U,0902,+","-2.8","U,1220","-2.8","U,1220","-4.4","U,1221","","","-1.1","U,0409","-5.0","U,0306","-5.0","U,0306","","","","","    2094.9","9","    2094.9","U","     14.99","U","     20.43","U","      9.55","U"
"USR0000CPIH","2018","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","    665.2","","     665.2","U","         0","U","        38","U","         0","U","       173","U","        45","U","   -6.7","U,0220, ","   35.6","U,0728,+","-0.6","U,1201","-2.2","U,1202","","","","","-3.9","U,0417","-3.9","U,0417","-5.0","U,0304","-6.7","U,0220","","","    1781.2","2","    1781.2","U","     14.91","U","     20.47","U","      9.34","U"
"USR0000CPIH","2019","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","    536.6","","     536.6","U","         0","U","        43","U","         1","U","       166","U","        29","U","   -7.8","U,0211,+","   34.4","U,0728,+","-0.6","U,1126","-5.0","U,1129","-5.0","U,1129","","","-0.6","U,0314","-3.9","U,0223","-6.1","U,0222","-7.8","U,0211","","","    2185.8","8","    2185.8","U","     13.60","U","     18.92","U","      8.28","U"
"USR0000CPIH","2020","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","    782.7","","     782.7","U","         0","U","        36","U","         0","U","       181","U","        46","U","   -5.0","U,1109,+","   38.9","U,0906, ","-4.4","U,1108","-4.4","U,1108","-4.4","U,1108","","","0.0","U,0328","-2.8","U,0327","-5.0","U,0204","","","","","    2053.4","4","    2053.4","U","     15.03","U","     20.71","U","      9.36","U"
"USR0000CPIH","2021","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","    865.0","","     865.0","U","         0","U","        36","U","         1","U","       173","U","        71","U","   -6.1","U,0126, ","   38.3","U,0709, ","0.0","U,1012","-4.4","U,1228","-4.4","U,1228","","","0.0","U,0321","-5.0","U,0316","-5.0","U,0316","","","","","    1855.2","2","    1855.2","U","     15.40","U","     21.05","U","      9.74","U"
"USR0000CPIH","2022","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","    836.4","","     836.4","U","         0","U","        36","U","         0","U","       174","U","        57","U","   -5.6","U,0224,+","   39.4","U,0906, ","0.0","U,1103","-2.2","U,1211","","","","","0.0","U,0511","-2.8","U,0412","-5.6","U,0224","","","","","    1865.4","4","    1865.4","U","     15.20","U","     20.85","U","      9.54","U"
"USR0000CPIH","2023","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","    543.7","","     543.7","U","         0","U","        51","U","         2","U","       154","U","        25","U","   -6.1","U,0215, ","   38.9","U,0716, ","0.0","U,1208","","","","","","","0.0","U,0419","-5.0","U,0404","-5.0","U,0404","","","","","    2403.4","4","    2403.4","U","     13.54","U","     18.79","U","      8.30","U"
"USR0000CPIH","2024","36.6853","-119.0","1237.5","PINEHURST CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2016.0","0","    2016.0"," ","","","","","",""
