"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034319","1960","49.633","37.7","83.0","KUPIANSK, UP","       109","I","        59","I","         4","I","","","","","","","","","","","","","  58.3"," ,I,0706, ","","","","","","","","","","","","","","","","","","","","","","","    645.5"," ,I","","","","","",""
"UPM00034319","1961","49.633","37.7","83.0","KUPIANSK, UP","       116","I","        40","I","         0","I","","","","","","","","","","","","","  23.1"," ,I,0515, ","","","","","","","","","","","","","","","","","","","","","","","    397.3"," ,I","","","","","",""
"UPM00034319","1962","49.633","37.7","83.0","KUPIANSK, UP","       110","I","        58","I","         2","I","","","","","","","","","","","","","  46.8"," ,I,0722, ","","","","","","","","","","","","","","","","","","","","","","","    531.9"," ,I","","","","","",""
"UPM00034319","1964","49.633","37.7","83.0","KUPIANSK, UP","       113","I","        51","I","         1","I","","","","","","","","","","","","","  51.7"," ,I,0717, ","","","","","","","","","","","","","","","","","","","","","","","    488.1"," ,I","","","","","",""
"UPM00034319","1966","49.633","37.7","83.0","KUPIANSK, UP","       153","I","        78","I","         0","I","","","","","","","","","","","","","  20.4"," ,I,1222, ","","","","","","","","","","","","","","","","","","","","","","","    688.6"," ,I","","","","","",""
"UPM00034319","1967","49.633","37.7","83.0","KUPIANSK, UP","       115","I","        60","I","         1","I","","","","","","","","","","","","","  31.6"," ,I,0618, ","","","","","","","","","","","","","","","","","","","","","","","    466.2"," ,I","","","","","",""
"UPM00034319","1969","49.633","37.7","83.0","KUPIANSK, UP","       120","I","        56","I","         2","I","","","","","","","","","","","","","  31.1"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","","","    485.4"," ,I","","","","","",""
"UPM00034319","1970","49.633","37.7","83.0","KUPIANSK, UP","       149","I","        63","I","         1","I","","","","","","","","","","","","","  43.9"," ,I,0118, ","","","","","","","","","","","","","","","","","","","","","","","    599.3"," ,I","","","","","",""
"UPM00034319","1971","49.633","37.7","83.0","KUPIANSK, UP","       122","I","        48","I","         1","I","","","","","","","","","","","","","  28.6"," ,I,0908, ","","","","","","","","","","","","","","","","","","","","","","","    449.2"," ,I","","","","","",""
"UPM00034319","1972","49.633","37.7","83.0","KUPIANSK, UP","       103","I","        49","I","         2","I","","","","","","","","","","","","","  40.4"," ,I,0627, ","","","","","","","","","","","","","","","","","","","","","","","    560.6"," ,I","","","","","",""
"UPM00034319","1973","49.633","37.7","83.0","KUPIANSK, UP","       137","I","        66","I","         4","I","","","","","","","","","","","","","  48.6"," ,I,0810, ","","","","","","","","","","","","","","","","","","","","","","","    638.3"," ,I","","","","","",""
"UPM00034319","1975","49.633","37.7","83.0","KUPIANSK, UP","        96","I","        42","I","         1","I","","","","","","","","","","","","","  26.3"," ,I,0730, ","","","","","","","","","","","","","","","","","","","","","","","    381.8"," ,I","","","","","",""
"UPM00034319","1979","49.633","37.7","83.0","KUPIANSK, UP","       112","I","        50","I","         1","I","","","","","","","","","","","","","  48.6"," ,I,0404, ","","","","","","","","","","","","","","","","","","","","","","","    479.2"," ,I","","","","","",""
"UPM00034319","1980","49.633","37.7","83.0","KUPIANSK, UP","       141","I","        71","I","         2","I","","","","","","","","","","","","","  33.1"," ,I,0815, ","","","","","","","","","","","","","","","","","","","","","","","    647.0"," ,I","","","","","",""
"UPM00034319","1981","49.633","37.7","83.0","KUPIANSK, UP","       126","I","        66","I","         0","I","","","","","","","","","","","","","  23.4"," ,I,1019, ","","","","","","","","","","","","","","","","","","","","","","","    576.0"," ,I","","","","","",""
"UPM00034319","1982","49.633","37.7","83.0","KUPIANSK, UP","       116","I","        62","I","         2","I","","","","","","","","","","","","","  27.6"," ,I,0701, ","","","","","","","","","","","","","","","","","","","","","","","    574.7"," ,I","","","","","",""
"UPM00034319","1984","49.633","37.7","83.0","KUPIANSK, UP","       108","I","        48","I","         0","I","","","","","","","","","","","","","  25.1"," ,I,0530, ","","","","","","","","","","","","","","","","","","","","","","","    441.2"," ,I","","","","","",""
"UPM00034319","1985","49.633","37.7","83.0","KUPIANSK, UP","       133","I","        68","I","         2","I","","","","","","","","","","","","","  28.4"," ,I,1128, ","","","","","","","","","","","","","","","","","","","","","","","    570.0"," ,I","","","","","",""
"UPM00034319","1986","49.633","37.7","83.0","KUPIANSK, UP","       105","I","        48","I","         3","I","","","","","","","","","","","","","  32.5"," ,I,1224, ","","","","","","","","","","","","","","","","","","","","","","","    523.9"," ,I","","","","","",""
"UPM00034319","1987","49.633","37.7","83.0","KUPIANSK, UP","       118","I","        58","I","         3","I","","","","","","","","","","","","","  44.6"," ,I,0818, ","","","","","","","","","","","","","","","","","","","","","","","    534.2"," ,I","","","","","",""
"UPM00034319","1988","49.633","37.7","83.0","KUPIANSK, UP","       134","I","        82","I","         5","I","","","","","","","","","","","","","  60.9"," ,I,0626, ","","","","","","","","","","","","","","","","","","","","","","","    699.9"," ,I","","","","","",""
"UPM00034319","1989","49.633","37.7","83.0","KUPIANSK, UP","       134","I","        61","I","         2","I","","","","","","","","","","","","","  31.5"," ,I,0716, ","","","","","","","","","","","","","","","","","","","","","","","    544.2"," ,I","","","","","",""
"UPM00034319","1990","49.633","37.7","83.0","KUPIANSK, UP","       124","I","        63","I","         0","I","","","","","","","","","","","","","  19.9"," ,I,0528, ","","","","","","","","","","","","","","","","","","","","","","","    489.7"," ,I","","","","","",""
"UPM00034319","2001","49.633","37.7","83.0","KUPIANSK, UP","","","","","","","","","","","        46","u","       116","u","        28","u","","","","","   39.6","u,0724, ","","","","","","","","","","","","","","","","","","","","","","","","","     13.63","u","",""
