"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00034712","1936","47.1","37.6","8.0","MARIUPOL, UP","        83","I","        28","I","         0","I","","","","","","","","","","","","","  22.2"," ,I,0406, ","","","","","","","","","","","","","","","","","","","","","","","    256.5"," ,I","","","","","",""
"UPM00034712","1937","47.1","37.6","8.0","MARIUPOL, UP","        84","I","        40","I","         0","I","","","","","","","","","","","","","  20.0"," ,I,0810, ","","","","","","","","","","","","","","","","","","","","","","","    323.5"," ,I","","","","","",""
"UPM00034712","1940","47.1","37.6","8.0","MARIUPOL, UP","       105","I","        55","I","         6","I","","","","","","","","","","","","","  47.0"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","","","    587.1"," ,I","","","","","",""
"UPM00034712","1946","47.1","37.6","8.0","MARIUPOL, UP","        92","I","        42","I","         3","I","","","","","","","","","","","","","  34.5"," ,I,1007, ","","","","","","","","","","","","","","","","","","","","","","","    455.1"," ,I","","","","","",""
"UPM00034712","1947","47.1","37.6","8.0","MARIUPOL, UP","       100","I","        44","I","         0","I","","","","","","","","","","","","","  19.7"," ,I,1126, ","","","","","","","","","","","","","","","","","","","","","","","    388.7"," ,I","","","","","",""
"UPM00034712","1949","47.1","37.6","8.0","MARIUPOL, UP","        76","I","        37","I","         1","I","","","","","","","","","","","","","  68.1"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","","","    376.4"," ,I","","","","","",""
"UPM00034712","1950","47.1","37.6","8.0","MARIUPOL, UP","       109","I","        41","I","         2","I","","","","","","","","","","","","","  44.5"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","","","    424.2"," ,I","","","","","",""
"UPM00034712","1951","47.1","37.6","8.0","MARIUPOL, UP","        86","I","        33","I","         4","I","","","","","","","","","","","","","  89.4"," ,I,0830, ","","","","","","","","","","","","","","","","","","","","","","","    475.1"," ,I","","","","","",""
"UPM00034712","1952","47.1","37.6","8.0","MARIUPOL, UP","       101","I","        51","I","         2","I","","","","","","","","","","","","","  42.9"," ,I,0801, ","","","","","","","","","","","","","","","","","","","","","","","    566.1"," ,I","","","","","",""
"UPM00034712","1955","47.1","37.6","8.0","MARIUPOL, UP","       106","I","        54","I","         1","I","","","","","","","","","","","","","  28.6"," ,I,0115, ","","","","","","","","","","","","","","","","","","","","","","","    477.0"," ,I","","","","","",""
"UPM00034712","1956","47.1","37.6","8.0","MARIUPOL, UP","       118","I","        51","I","         3","I","","","","","","","","","","","","","  41.1"," ,I,0912, ","","","","","","","","","","","","","","","","","","","","","","","    502.6"," ,I","","","","","",""
"UPM00034712","1957","47.1","37.6","8.0","MARIUPOL, UP","        99","I","        50","I","         2","I","","","","","","","","","","","","","  88.5"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","","","    525.1"," ,I","","","","","",""
"UPM00034712","1958","47.1","37.6","8.0","MARIUPOL, UP","       119","I","        63","I","         0","I","","","","","","","","","","","","","  23.8"," ,I,0820, ","","","","","","","","","","","","","","","","","","","","","","","    456.8"," ,I","","","","","",""
"UPM00034712","1959","47.1","37.6","8.0","MARIUPOL, UP","       108","I","        40","I","         3","I","","","","","","","","","","","","","  35.0"," ,I,0118, ","","","","","","","","","","","","","","","","","","","","","","","    458.6"," ,I","","","","","",""
"UPM00034712","1968","47.1","37.6","8.0","MARIUPOL, UP","       115","I","        43","I","         1","I","","","","","","","","","","","","","  31.5"," ,I,0517, ","","","","","","","","","","","","","","","","","","","","","","","    467.8"," ,I","","","","","",""
"UPM00034712","1969","47.1","37.6","8.0","MARIUPOL, UP","       115","I","        52","I","         1","I","","","","","","","","","","","","","  28.9"," ,I,0626, ","","","","","","","","","","","","","","","","","","","","","","","    458.1"," ,I","","","","","",""
"UPM00034712","1970","47.1","37.6","8.0","MARIUPOL, UP","       121","I","        53","I","         4","I","","","","","","","","","","","","","  35.6"," ,I,0218, ","","","","","","","","","","","","","","","","","","","","","","","    568.7"," ,I","","","","","",""
"UPM00034712","1971","47.1","37.6","8.0","MARIUPOL, UP","       113","I","        42","I","         3","I","","","","","","","","","","","","","  39.2"," ,I,0620, ","","","","","","","","","","","","","","","","","","","","","","","    422.2"," ,I","","","","","",""
"UPM00034712","1972","47.1","37.6","8.0","MARIUPOL, UP","        82","I","        48","I","         4","I","","","","","","","","","","","","","  43.7"," ,I,0604, ","","","","","","","","","","","","","","","","","","","","","","","    577.4"," ,I","","","","","",""
"UPM00034712","1973","47.1","37.6","8.0","MARIUPOL, UP","       119","I","        64","I","         2","I","","","","","","","","","","","","","  49.6"," ,I,0531, ","","","","","","","","","","","","","","","","","","","","","","","    650.5"," ,I","","","","","",""
"UPM00034712","1974","47.1","37.6","8.0","MARIUPOL, UP","        93","I","        41","I","         3","I","","","","","","","","","","","","","  44.8"," ,I,0815, ","","","","","","","","","","","","","","","","","","","","","","","    434.8"," ,I","","","","","",""
"UPM00034712","1975","47.1","37.6","8.0","MARIUPOL, UP","        74","S","        30","S","         0","S","","","","","","","","","","","","","  21.7"," ,S,0324, ","","","","","","","","","","","","","","","","","","","","","","","    278.2"," ,S","","","","","",""
"UPM00034712","1976","47.1","37.6","8.0","MARIUPOL, UP","       113","S","        54","S","         4","S","","","","","","","","","","","","","  57.9"," ,S,0626, ","","","","","","","","","","","","","","","","","","","","","","","    646.0"," ,S","","","","","",""
"UPM00034712","1977","47.1","37.6","8.0","MARIUPOL, UP","       107","S","        54","S","         4","S","","","","","","","","","","","","","  41.1"," ,S,0711, ","","","","","","","","","","","","","","","","","","","","","","","    634.1"," ,S","","","","","",""
"UPM00034712","2001","47.1","37.6","8.0","MARIUPOL, UP","","","","","","","         1","u","        99","u","        42","u","       106","u","        12","u","  -18.3","u,1220, ","","","   35.2","u,0725, ","-3.0","u,1025","-3.0","u,1025","-6.5","u,1026","-8.2","u,1118","-11.1","u,1206","-0.3","u,0401","-6.2","u,0330","-6.2","u,0330","-9.4","u,0226","-9.4","u,0226","","","     10.16","u","     13.65","u","      6.68","u"
