"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014702","1959","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    436.4","","     436.4","X","       138","X","       102","X","        11","X","       36","","        13","X","         4","X","       134","X","        30","X","       132","X","        13","X","       167"," ","","","        20"," ","  -18.9","X,0212,+","   330"," ,X,0314,+","   284"," ,X,0312, ","  74.4"," ,X,0711, ","   34.4","X,0827,+","-1.7","X,1019","-2.8","X,1021","-5.0","X,1022","-6.7","X,1118","-8.9","X,1220","-0.6","X,0424","-4.4","X,0414","-4.4","X,0414","-11.7","X,0329","-11.7","X,0329","    3745.0","0","    3745.0","X","   1285.6"," ,X","     1210"," ,X","      9.69","X","     15.10","X","      4.29","X","","","","","       293","X","","","","","      30.8","X"
"USW00014702","1960","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    250.5","","     250.5","X","       114","X","        69","X","        18","X","       66","","        15","X","         0","X","       143","X","        32","X","       127","X","         4","X","       151"," ","","","        16"," ","  -17.2","X,1215, ","   610"," ,X,0306,+","   503"," ,X,1212, "," 110.0"," ,X,0912, ","   33.3","X,0908,+","0.0","X,1013","-2.8","X,1021","-4.4","X,1022","-7.8","X,1108","-8.9","X,1208","-2.2","X,0420","-2.2","X,0420","-5.6","X,0411","-12.8","X,0326","-12.8","X,0326","    3449.2","2","    3449.2","X","   1213.0"," ,X","     1915"," ,X","      9.16","X","     14.65","X","      3.66","X","","","","","       158","X","","","","","      26.7","X"
"USW00014702","1961","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    361.1","","     361.1","X","       118","X","        81","X","        15","X","       85","","        17","X","         9","X","       134","X","        45","X","       126","X","         7","X","       183"," ","","","        16"," ","  -26.1","X,0122, ","   533"," ,X,0127, ","   429"," ,X,1224, "," 113.3"," ,X,0921, ","   33.3","X,0911,+","-0.6","X,1016","-2.2","X,1028","-5.0","X,1111","-7.2","X,1204","-12.2","X,1215","-1.1","X,0506","-2.2","X,0327","-4.4","X,0323","-7.2","X,0322","-11.7","X,0318","    3838.4","4","    3838.4","X","   1227.2"," ,X","     2081"," ,X","      9.17","X","     14.33","X","      4.01","X","","","","","       338","X","","","","","      24.2","X"
"USW00014702","1962","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    158.2","","     158.2","X","       119","X","        72","X","        19","X","       60","","        13","X","        10","X","       155","X","        47","X","       115","X","         1","X","       204"," ","","","        28"," ","  -25.0","X,0212, ","   508"," ,X,0222, ","   348"," ,X,0214, "," 147.3"," ,X,1006, ","   33.3","X,0519, ","-0.6","X,0921","-2.8","X,1025","-5.6","X,1030","-8.3","X,1127","-10.0","X,1211","-1.1","X,0513","-2.2","X,0425","-6.7","X,0404","-6.7","X,0404","-9.4","X,0311","    3684.8","8","    3684.8","X","   1439.5"," ,X","     1508"," ,X","      7.67","X","     13.34","X","      2.00","X","","","","","       315","X","","","","","      25.2","X"
"USW00014702","1963","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    246.7","","     246.7","X","       119","X","        71","X","         7","X","       92","","        14","X","         9","X","       154","X","        50","X","       134","X","        13","X","       166"," ","","","        22"," ","  -26.1","X,1231, ","   330"," ,X,0303,+","   175"," ,X,0127, ","  73.9"," ,X,1107, ","   36.7","X,0702, ","-0.6","X,0915","-2.8","X,1010","-5.0","X,1125","-6.7","X,1202","-9.4","X,1204","-1.7","X,0512","-3.3","X,0414","-4.4","X,0329","-6.7","X,0324","-11.1","X,0304","    4016.6","6","    4016.6","X","    989.7"," ,X","     1375"," ,X","      8.29","X","     14.17","X","      2.41","X","","","","","       180","X","","","","","      23.6","X"
"USW00014702","1964","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    196.5","","     196.5","X","       112","X","        68","X","        10","X","       68","","        16","X","         8","X","       154","X","        35","X","       117","X","         6","X","       180"," ","","","        18"," ","  -24.4","X,0101, ","   356"," ,X,0220, ","   292"," ,X,0216, ","  50.8"," ,X,0207, ","   35.0","X,0701,+","0.0","X,0916","-2.8","X,1008","-5.0","X,1101","-7.8","X,1119","-9.4","X,1123","-1.7","X,0503","-2.8","X,0502","-5.6","X,0406","-13.9","X,0402","-13.9","X,0402","    3807.1","1","    3807.1","X","    887.6"," ,X","     1565"," ,X","      8.26","X","     14.07","X","      2.46","X","","","","","       220","X","","","","","      23.6","X"
"USW00014702","1965","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    281.0","","     281.0","X","       115","X","        64","X","         3","X","       40","","         9","X","         8","X","       151","X","        36","X","       123","X","         7","X","       166"," ","","","        24"," ","  -22.2","X,0118,+","   203"," ,X,0119, ","   168"," ,X,0116, ","  54.9"," ,X,0225, ","   33.9","X,0714, ","-1.7","X,0928","-2.8","X,1006","-8.9","X,1110","-8.9","X,1110","-8.9","X,1110","-1.7","X,0425","-2.8","X,0409","-6.1","X,0405","-8.3","X,0401","-10.0","X,0322","    3915.2","2","    3915.2","X","    718.3"," ,X","      964"," ,X","      8.60","X","     14.26","X","      2.94","X","","","","","       350","X","","","","","      23.1","X"
"USW00014702","1966","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    322.6","","     322.6","X","       126","X","        71","X","         8","X","       67","","        14","X","         8","X","       147","X","        33","X","       117","X","        13","X","       187"," ","","","        25"," ","  -21.7","X,0208, ","   584"," ,X,0205, ","   290"," ,X,0225, ","  51.1"," ,X,0904, ","   36.1","X,0902,+","-0.6","X,0927","-2.8","X,1026","-7.2","X,1031","-7.2","X,1031","-9.4","X,1121","-1.1","X,0503","-2.2","X,0419","-4.4","X,0413","-8.3","X,0329","-11.1","X,0223","    3625.8","8","    3625.8","X","    959.1"," ,X","     1610"," ,X","      9.02","X","     14.83","X","      3.21","X","","","","","        90","X","","","","","      25.7","X"
"USW00014702","1967","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    371.8","","     371.8","X","       138","X","        85","X","        10","X","       56","","        18","X","         8","X","       148","X","        30","X","       128","X","         3","X","       195"," ","","","        21"," ","  -25.6","X,0213,+","   406"," ,X,1229, ","   356"," ,X,1228, ","  50.5"," ,X,0526, ","   33.9","X,0616, ","0.0","X,1008","-2.2","X,1023","-7.8","X,1107","-7.8","X,1107","-12.2","X,1116","-1.1","X,0507","-3.3","X,0426","-6.7","X,0413","-6.7","X,0413","-11.1","X,0321","    3714.1","1","    3714.1","X","   1151.2"," ,X","     2416"," ,X","      8.81","X","     14.23","X","      3.39","X","","","","","","","","","","","",""
"USW00014702","1968","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    235.1","","     235.1","X","       119","X","        77","X","        11","X","       62","","        10","X","        12","X","       125","X","        44","X","       122","X","         4","X","       177"," ","","","        22"," ","  -27.8","X,0112, ","   584"," ,X,0108,+","   178"," ,X,0107, ","  63.0"," ,X,0318, ","   33.9","X,0825,+","-1.1","X,1006","-3.3","X,1027","-6.7","X,1101","-6.7","X,1101","-8.9","X,1201","-0.6","X,0528","-3.3","X,0412","-5.0","X,0326","-11.1","X,0315","-11.1","X,0315","    3584.9","9","    3584.9","X","   1117.8"," ,X","      819"," ,X","      8.49","X","     14.10","X","      2.88","X","","","","","       130","X","","","","","      24.2","X"
"USW00014702","1969","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    338.8","","     338.8","X","       118","X","        80","X","        14","X","","","         7","X","         4","X","       146","X","        39","X","       127","X","         9","X","       162"," ","","","        24"," ","  -20.0","X,0105, ","","","   152"," ,X,1226, ","  49.0"," ,X,1226, ","   34.4","X,0716,+","0.0","X,1015","-5.0","X,1023","-5.0","X,1023","-11.1","X,1122","-11.1","X,1122","0.0","X,0527","-2.2","X,0421","-4.4","X,0403","-8.3","X,0401","-16.1","X,0306","    3703.8","8","    3703.8","X","   1092.6"," ,X","      554"," ,X","      9.15","X","     14.46","X","      3.84","X","","","","","        40","X","","","","","      26.2","X"
"USW00014702","1970","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","","","    433.4","","     433.4","X","       121","X","        80","X","         8","X","       87","","        20","X","         7","X","       132","X","        49","X","       135","X","        18","X","       157"," ","","","        26"," ","  -23.3","X,0123, ","   483"," ,X,1230,+","   191"," ,X,1217, ","  58.2"," ,X,1217, ","   36.7","X,0815, ","-0.6","X,1019","-3.3","X,1020","-4.4","X,1028","-7.2","X,1125","-8.9","X,1126","-1.7","X,0420","-5.0","X,0406","-5.0","X,0406","-7.8","X,0330","-12.2","X,0304","    3633.8","8","    3633.8","X","    926.5"," ,X","     1762"," ,X","      9.57","X","     15.00","X","      4.14","X","","","","","","","","","","","",""
"USW00014702","1999","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.4","W","    407.1","","     407.1","W","       139","W","        70","W","         6","W","","","","","         2","W","       129","W","        24","W","       139","W","        24","W","","","","","","","  -20.0","W,0131, ","","","",""," 123.7"," ,W,0910, ","   36.7","W,0718,+","-2.8","W,1007","-2.8","W,1007","-4.4","W,1108","-6.7","W,1112","-10.6","W,1219","0.0","W,0514","-3.9","W,0411","-5.0","W,0327","-9.4","W,0310","-9.4","W,0310","","","","","    968.1"," ,W","","","     10.25","W","     16.48","W","      4.03","W","       310","W","       230","W","","","      17.4","W","      25.5","W","",""
"USW00014702","2000","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.4","W","    206.6","","     206.6","W","       153","W","        80","W","        10","W","","","","","         9","W","       126","W","        40","W","       122","W","         3","W","","","","","","","  -21.1","W,0123, ","","","","","  62.2"," ,W,0606, ","   32.2","W,0617,+","-2.2","W,0929","-2.2","W,0929","-5.0","W,1119","-7.2","W,1120","-11.7","W,1124","-0.6","W,0503","-2.2","W,0414","-4.4","W,0320","-8.3","W,0319","-11.1","W,0318","    3390.3","3","    3390.3","W","   1082.3"," ,W","","","      8.85","W","     14.62","W","      3.08","W","       180","W","       150","W","","","      17.4","W","      25.0","W","",""
"USW00014702","2001","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.1","W","","","","","       141","W","        68","W","         7","W","","","","","","","","","","","","","","","","","","","","","","","","","","","  89.4"," ,W,0322, ","","","","","","","","","","","","","","","","","","","","","","","    3780.8","8","    3780.8"," ","    909.1"," ,W","","","","","","","","","       310","W","       310","W","","","      17.4","W","      24.1","W","",""
"USW00014702","2002","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.3","W","    381.4","","     381.4","W","","","","","","","","","","","         0","W","       150","W","        11","W","       135","W","        26","W","","","","","","","  -15.0","W,1207, ","","","","","","","   37.2","W,0814, ","0.0","W,1009","-2.2","W,1014","-5.0","W,1022","-6.7","W,1102","-10.0","W,1128","-0.6","W,0521","-3.3","W,0427","-5.0","W,0407","-7.2","W,0323","-8.9","W,0322","","","","","","","","","      9.89","W","     15.88","W","      3.91","W","       310","W","       280","W","","","      16.1","W","      21.9","W","",""
"USW00014702","2003","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.1","W","","","","","       163","W","        89","W","         8","W","","","","","","","","","","","","","","","","","","","","","","","","","","","  52.8"," ,W,1029, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1075.0"," ,W","","","","","","","","","","","","","","","","","","","",""
"USW00014702","2004","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.2","W","    243.4","","     243.4","W","       150","W","        81","W","        10","W","","","","","        10","W","       136","W","        36","W","       130","W","         1","W","","","","","","","  -22.8","W,0116, ","","","","","  82.6"," ,W,0401, ","   32.2","W,0828, ","-2.2","W,1006","-2.2","W,1006","-5.0","W,1104","-9.4","W,1110","-9.4","W,1110","0.0","W,0505","-2.2","W,0409","-6.7","W,0324","-6.7","W,0324","-10.0","W,0323","    3547.8","8","    3547.8","W","   1128.1"," ,W","","","      8.90","W","     14.64","W","      3.16","W","       280","W","       210","W","","","      15.6","W","      20.6","W","",""
"USW00014702","2005","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.1","B","    415.2","","     415.2","B","       153","B","        83","B","        10","B","","","","","        12","B","       150","B","        40","B","       132","B","        17","B","","","","","","","  -23.3","B,0129,+","","","","","  64.5"," ,B,1015, ","   36.1","B,0727, ","-0.6","B,1021","-2.8","B,1109","-6.1","B,1111","-7.8","B,1112","-10.0","B,1126","-1.7","W,0513","-2.2","W,0422","-4.4","W,0416","-6.7","W,0326","-13.9","W,0311","    3780.0","0","    3780.0","B","   1237.4"," ,B","","","      9.20","B","     15.19","B","      3.20","B","       330","B","       300","B","","","      17.0","B","      22.8","B","",""
"USW00014702","2006","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.2","W","    337.3","","     337.3","W","       159","W","        92","W","        11","W","","","","","         0","W","       136","W","        17","W","       123","W","        11","W","       198"," ","        40"," ","        26"," ","  -15.5","W,0227, ","","","","","  72.6"," ,W,0513, ","   36.7","W,0802, ","-0.5","W,1008","-2.7","W,1027","-5.5","W,1104","-8.2","W,1206","","","-2.7","W,0430","-2.7","W,0430","-4.9","W,0328","-8.2","W,0320","-9.3","W,0307","    3400.6","6","    3400.6","W","   1361.7"," ,W","","","     10.29","W","     16.09","W","      4.49","W","       290","W","       290","W","","","      19.7","W","      25.9","W","",""
"USW00014702","2007","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.0","W","    388.8","","     388.8","W","       143","W","        73","W","        13","W","","","","","         1","W","       151","W","        35","W","       145","W","        20","W","       191"," ","        29"," ","        23"," ","  -18.2","W,1218, ","","","","","  53.8"," ,W,0214, ","   36.1","W,0825, ","0.0","W,1017","-3.8","W,1029","-6.0","W,1108","-8.2","W,1124","-9.3","W,1202","-0.5","W,0507","-2.7","W,0420","-4.9","W,0411","-11.0","W,0321","-11.0","W,0321","    3422.6","6","    3422.6","W","   1030.4"," ,W","","","      9.42","W","     15.51","W","      3.34","W","       330","W","       150","W","","","      20.1","W","      75.6","W","",""
"USW00014702","2008","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       2.9","W","    313.1","","     313.1","W","       170","W","       102","W","        14","W","","","","","         2","W","       147","W","        29","W","       133","W","         7","W","       208"," ","        42"," ","        42"," ","  -19.3","W,0104, ","","","","","  96.8"," ,W,0906, ","   36.7","W,0610, ","0.0","W,1008","-2.7","W,1023","-4.9","W,1024","-7.7","W,1119","-13.2","W,1208","0.0","W,0511","-3.2","W,0501","-6.0","W,0330","-7.7","W,0324","-9.3","W,0303","    3516.1","1","    3516.1","W","   1476.8"," ,W","","","      9.60","W","     15.45","W","      3.75","W","       210","W","       150","W","","","      67.5","W","      84.5","W","",""
"USW00014702","2009","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.0","W","    258.6","","     258.6","W","       170","W","        85","W","        10","W","","","","","         7","W","       135","W","        37","W","       117","W","         8","W","       202"," ","        34"," ","        27"," ","  -23.2","W,0116, ","","","","","  79.2"," ,W,1114, ","   34.4","W,0818, ","0.0","W,1011","-2.7","W,1015","-4.9","W,1107","-8.2","W,1212","-9.9","W,1213","-1.0","W,0420","-2.7","W,0416","-6.0","W,0325","-8.8","W,0321","-14.9","W,0305","    3557.0","0","    3557.0","W","   1172.7"," ,W","","","      9.20","W","     14.81","W","      3.59","W","       220","W","       220","W","","","      60.4","W","      81.8","W","",""
"USW00014702","2010","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.3","W","    482.5","","     482.5","W","       126","W","        73","W","        16","W","","","","","         1","W","       132","W","        22","W","       147","W","        35","W","       168"," ","        19"," ","        24"," ","  -19.3","W,0110, ","","","",""," 132.1"," ,W,0314, ","   38.9","W,0706, ","0.0","W,1013","-3.2","W,1101","-6.0","W,1103","-10.5","W,1209","-10.5","W,1209","-1.0","W,0511","-3.2","W,0328","-6.0","W,0327","-7.7","W,0213","-11.6","W,0207","    3263.6","6","    3263.6","W","   1232.4"," ,W","","","     10.65","W","     16.60","W","      4.70","W","       320","W","       230","W","","","      16.5","W","      33.5","W","",""
"USW00014702","2011","42.46811","-71.29463","39.0","BEDFORD HANSCOM FIELD, MA US","       3.0","W","    382.1","","     382.1","W","       168","W","        83","W","        15","W","","","","","         6","W","       134","W","        29","W","       130","W","        11","W","       201"," ","        43"," ","        28"," ","  -22.7","W,0124,+","","","","","  72.6"," ,W,0828, ","   38.3","W,0722, ","-1.0","W,1028","-2.7","W,1030","-6.0","W,1106","-11.6","W,1218","-11.6","W,1218","-2.7","W,0422","-2.7","W,0422","-4.9","W,0327","-7.1","W,0309","-13.8","W,0304","    3619.7","7","    3619.7","W","   1306.8"," ,W","","","     10.06","W","     15.82","W","      4.30","W","       330","W","       210","W","","","      33.1","W","      71.5","W","",""
