"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"SWE00139552","1974","61.15","14.61","175.0","ORSA D, SW","       178","E","        77","E","         0","E","","","","","  20.8"," ,E,0726, ","    543.0"," ,E"
"SWE00139552","1975","61.15","14.61","175.0","ORSA D, SW","       130","E","        59","E","         1","E","","","","","  41.5"," ,E,0814, ","    480.8"," ,E"
"SWE00139552","1978","61.15","14.61","175.0","ORSA D, SW","       144","E","        57","E","         0","E","","","","","  17.0"," ,E,0130, ","    428.7"," ,E"
"SWE00139552","1979","61.15","14.61","175.0","ORSA D, SW","       180","E","        97","E","         2","E","","","","","  64.8"," ,E,0723, ","    781.0"," ,E"
"SWE00139552","1980","61.15","14.61","175.0","ORSA D, SW","       153","E","        72","E","         2","E","","","","","  41.5"," ,E,1017, ","    632.7"," ,E"
"SWE00139552","1981","61.15","14.61","175.0","ORSA D, SW","       142","E","        66","E","         5","E","","","","","  47.8"," ,E,0629, ","    742.9"," ,E"
"SWE00139552","1982","61.15","14.61","175.0","ORSA D, SW","       147","E","        75","E","         0","E","","","","","  24.1"," ,E,0206, ","    619.9"," ,E"
"SWE00139552","1983","61.15","14.61","175.0","ORSA D, SW","       128","E","        68","E","         1","E","","","","","  38.6"," ,E,0917, ","    603.2"," ,E"
"SWE00139552","1984","61.15","14.61","175.0","ORSA D, SW","       163","E","        70","E","         3","E","","","","","  36.1"," ,E,0712, ","    741.7"," ,E"
"SWE00139552","1985","61.15","14.61","175.0","ORSA D, SW","       158","E","        83","E","         3","E","","","","","  61.4"," ,E,0906, ","    781.6"," ,E"
"SWE00139552","1986","61.15","14.61","175.0","ORSA D, SW","       176","E","        87","E","         3","E","","","","","  55.5"," ,E,0821, ","    838.9"," ,E"
"SWE00139552","1987","61.15","14.61","175.0","ORSA D, SW","       161","E","        82","E","         0","E","","","","","  24.6"," ,E,0213, ","    699.3"," ,E"
"SWE00139552","1988","61.15","14.61","175.0","ORSA D, SW","       171","E","        81","E","         1","E","","","","","  25.6"," ,E,0716, ","    671.6"," ,E"
"SWE00139552","1989","61.15","14.61","175.0","ORSA D, SW","       132","E","        65","E","         0","E","","","","","  19.4"," ,E,1107, ","    520.6"," ,E"
"SWE00139552","1990","61.15","14.61","175.0","ORSA D, SW","       157","E","        70","E","         3","E","","","","","  41.2"," ,E,0901, ","    691.9"," ,E"
"SWE00139552","1991","61.15","14.61","175.0","ORSA D, SW","       153","E","        68","E","         2","E","","","","","  27.4"," ,E,0930, ","    605.0"," ,E"
"SWE00139552","1992","61.15","14.61","175.0","ORSA D, SW","       173","E","        80","E","         1","E","","","","","  26.5"," ,E,0429, ","    702.9"," ,E"
"SWE00139552","1993","61.15","14.61","175.0","ORSA D, SW","       155","E","        73","E","         1","E","","","","","  31.1"," ,E,0829, ","    626.0"," ,E"
"SWE00139552","1994","61.15","14.61","175.0","ORSA D, SW","       144","E","        62","E","         2","E","","","","","  26.4"," ,E,0821, ","    546.2"," ,E"
"SWE00139552","1995","61.15","14.61","175.0","ORSA D, SW","       142","E","        66","E","         1","E","","","","","  31.1"," ,E,0621, ","    546.8"," ,E"
"SWE00139552","1996","61.15","14.61","175.0","ORSA D, SW","       137","E","        57","E","         1","E","","","","","  28.3"," ,E,1017, ","    517.1"," ,E"
"SWE00139552","1997","61.15","14.61","175.0","ORSA D, SW","       144","E","        64","E","         2","E","","","","","  28.0"," ,E,0902, ","    682.1"," ,E"
"SWE00139552","1998","61.15","14.61","175.0","ORSA D, SW","       164","E","        82","E","         0","E","","","","","  17.0"," ,E,0617, ","    653.6"," ,E"
"SWE00139552","1999","61.15","14.61","175.0","ORSA D, SW","       172","E","        78","E","         1","E","","","","","  34.2"," ,E,0714, ","    623.3"," ,E"
"SWE00139552","2000","61.15","14.61","175.0","ORSA D, SW","       185","E","        95","E","         1","E","","","","","  29.0"," ,E,0718, ","    865.2"," ,E"
"SWE00139552","2001","61.15","14.61","175.0","ORSA D, SW","       163","E","        88","E","         2","E","","","","","  28.4"," ,E,0909, ","    760.5"," ,E"
"SWE00139552","2002","61.15","14.61","175.0","ORSA D, SW","       154","E","        70","E","         1","E","","","","","  35.5"," ,E,0722, ","    666.3"," ,E"
"SWE00139552","2003","61.15","14.61","175.0","ORSA D, SW","       159","E","        66","E","         1","E","","","","","  43.8"," ,E,0811, ","    635.9"," ,E"
"SWE00139552","2004","61.15","14.61","175.0","ORSA D, SW","       165","E","        70","E","         0","E","","","","","  18.0"," ,E,0503, ","    504.9"," ,E"
"SWE00139552","2005","61.15","14.61","175.0","ORSA D, SW","       152","E","        63","E","         1","E","","","","","  28.8"," ,E,0807, ","    538.9"," ,E"
"SWE00139552","2006","61.15","14.61","175.0","ORSA D, SW","       164","E","        79","E","         0","E","","","","","  25.3"," ,E,1026, ","    726.6"," ,E"
"SWE00139552","2007","61.15","14.61","175.0","ORSA D, SW","       153","E","        69","E","         1","E","","","","","  25.6"," ,E,1201, ","    550.3"," ,E"
"SWE00139552","2008","61.15","14.61","175.0","ORSA D, SW","       171","E","        76","E","         0","E","","","","","  17.2"," ,E,0803, ","    570.7"," ,E"
"SWE00139552","2009","61.15","14.61","175.0","ORSA D, SW","       165","E","        81","E","         1","E","      108","","   450"," ,E,0223, ","  31.9"," ,E,0723, ","    750.0"," ,E"
"SWE00139552","2010","61.15","14.61","175.0","ORSA D, SW","       150","E","        71","E","         5","E","","","","","  39.6"," ,E,0924, ","    685.9"," ,E"
"SWE00139552","2011","61.15","14.61","175.0","ORSA D, SW","       160","E","        73","E","         0","E","       96","","   720"," ,E,0311, ","  23.8"," ,E,0715, ","    637.8"," ,E"
