"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CTRM","2010","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","    971.1","","     971.1","U","         0","U","        15","U","         0","U","       201","U","       103","U","   -2.8","U,1231, ","   43.9","U,0825, ","0.0","U,1126","-2.2","U,1129","","","-0.6","U,0406","","","","","","","","","     16.42","U","     23.54","U","      9.30","U"
"USR0000CTRM","2011","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","    960.0","","     960.0","U","         0","U","        24","U","         0","U","       202","U","        97","U","   -3.3","U,0227, ","   40.0","U,0828,+","-0.6","U,1203","","","","","-0.6","U,0409","-3.3","U,0227","","","    1656.1","1","    1656.1","U","     16.28","U","     23.54","U","      9.01","U"
"USR0000CTRM","2012","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1213.8","","    1213.8","U","         0","U","        20","U","         0","U","       219","U","       121","U","   -3.3","U,0117, ","   43.3","U,0811, ","-1.1","U,1111","-2.8","U,1219","","","-1.1","U,0406","-2.8","U,0118","","","    1490.6","6","    1490.6","U","     17.74","U","     25.08","U","     10.39","U"
"USR0000CTRM","2013","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1200.9","","    1200.9","U","         0","U","        27","U","         0","U","       245","U","       116","U","   -5.6","U,1209, ","   42.8","U,0630, ","-0.6","U,1204","-3.3","U,1205","-4.4","U,1206","0.0","U,0417","-2.8","U,0115","","","    1339.9","9","    1339.9","U","     17.98","U","     25.79","U","     10.17","U"
"USR0000CTRM","2014","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1242.8","","    1242.8","U","         0","U","         9","U","         0","U","       253","U","       123","U","   -3.9","U,1231, ","   41.7","U,0609, ","-1.1","U,1226","-3.9","U,1231","","","0.0","U,0204","","","","","    1101.3","3","    1101.3","U","     18.83","U","     26.17","U","     11.49","U"
"USR0000CTRM","2015","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1174.4","","    1174.4","U","         0","U","        18","U","         0","U","       235","U","       105","U","   -2.8","U,1226,+","   42.2","U,0626, ","0.0","U,1117","-2.2","U,1215","","","0.0","U,0104","-2.8","U,0102","","","    1091.8","8","    1091.8","U","     18.02","U","     25.09","U","     10.94","U"
"USR0000CTRM","2016","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1100.5","","    1100.5","U","         0","U","        11","U","         0","U","       233","U","       109","U","   -2.2","U,0101, ","   41.7","U,0730,+","-1.7","U,1217","","","","","-0.6","U,0203","-2.2","U,0101","","","    1398.4","4","    1398.4","U","     17.84","U","     25.16","U","     10.51","U"
"USR0000CTRM","2017","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1209.6","","    1209.6","U","         0","U","        16","U","         0","U","       217","U","       110","U","   -2.2","U,1221, ","   43.9","U,0829, ","0.0","U,1205","-2.2","U,1221","","","0.0","U,0409","","","","","    1399.6","6","    1399.6","U","     17.92","U","     25.09","U","     10.75","U"
"USR0000CTRM","2018","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1147.2","","    1147.2","U","         0","U","        19","U","         0","U","       241","U","       102","U","   -3.9","U,0220, ","   40.6","U,0731, ","-0.6","U,1202","","","","","-0.6","U,0417","-2.8","U,0224","","","    1252.1","1","    1252.1","U","     18.03","U","     25.28","U","     10.77","U"
"USR0000CTRM","2019","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1058.0","","    1058.0","U","         0","U","        19","U","         0","U","       213","U","       102","U","   -3.3","U,0222, ","   41.1","U,0728, ","0.0","U,1130","","","","","-0.6","U,0223","-3.3","U,0222","","","    1364.0","0","    1364.0","U","     17.31","U","     24.30","U","     10.33","U"
"USR0000CTRM","2020","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1265.2","","    1265.2","U","         0","U","        10","U","         0","U","       216","U","       113","U","   -2.2","U,0205,+","   43.3","U,0817, ","-1.7","U,1109","","","","","0.0","U,0327","-2.2","U,0205","","","    1341.9","9","    1341.9","U","     18.07","U","     25.39","U","     10.75","U"
"USR0000CTRM","2021","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1358.3","","    1358.3","U","         0","U","         6","U","         0","U","       223","U","       115","U","   -0.6","U,0316,+","   44.4","U,0711, ","0.0","U,1215","","","","","-0.6","U,0316","","","","","    1298.2","2","    1298.2","U","     18.38","U","     25.56","U","     11.21","U"
"USR0000CTRM","2022","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1404.5","","    1404.5","U","         0","U","        17","U","         0","U","       226","U","       123","U","   -2.8","U,1219, ","   45.0","U,0906, ","-1.1","U,1213","-2.8","U,1219","","","-0.6","U,0413","","","","","    1341.7","7","    1341.7","U","     18.27","U","     25.76","U","     10.77","U"
"USR0000CTRM","2023","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1106.5","","    1106.5","U","         0","U","        17","U","         0","U","       205","U","       101","U","   -2.8","U,0215, ","   42.2","U,0815,+","","","","","","","0.0","U,0307","-2.2","U,0216","","","    1667.3","3","    1667.3","U","     17.28","U","     24.15","U","     10.41","U"
"USR0000CTRM","2024","36.9111","-119.305","469.4","TRIMMER CALIFORNIA, CA US","   1375.5","","    1375.5","U","         0","U","         6","U","         0","U","       218","U","       118","U","   -1.1","U,1116,+","   45.0","U,0706, ","-1.1","U,1116","","","","","0.0","U,0406","","","","","    1240.1","1","    1240.1","U","     18.43","U","     25.60","U","     11.27","U"
