"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00172805","1896","45.216667","-70.2",,"FLAGSTAFF, ME US","     75.7","","      75.7","6","        99","6","        80","6","         8","6","        53","6","       201","6","        93","6","        85","6","         3","6","  -37.8","6,0218, ","  42.9"," ,6,0302, ","   35.6","6,0810, ","0.0","6,0827","-3.3","6,0905","-4.4","6,0929","-7.8","6,1011","-11.1","6,1020","-1.1","6,0528","-2.8","6,0524","-4.4","6,0520","-6.7","6,0430","-15.0","6,0410","    978.3"," ,6","      3.49","6","     10.39","6","     -3.41","6"
"USC00172805","1898","45.216667","-70.2",,"FLAGSTAFF, ME US","","","","","","","","","","","        38","6","       198","6","","","","","","","  -39.4","6,0129, ","","","","","-0.6","6,0911","-3.9","6,1007","-7.8","6,1010","-7.8","6,1010","-8.9","6,1125","-1.1","6,0712","-4.4","6,0510","-4.4","6,0510","-6.7","6,0509","-8.9","6,0411","","","","","","","     -1.83","6"
"USC00172805","1900","45.216667","-70.2",,"FLAGSTAFF, ME US","","","","","        88","6","        78","6","        13","6","","","","","","","","","","","","","  50.8"," ,6,1205, ","","","","","","","","","","","","","","","","","","","","","","","   1037.3"," ,6","","","","","",""
