"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"LG000026348","1967","57.133","26.717","143.0","GULBENE, LG","","","","","       183","I","        72","I","         1","I","","","","","","","","","","","","","  33.1"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","","","    603.9"," ,I","","","","","",""
"LG000026348","1968","57.133","26.717","143.0","GULBENE, LG","","","","","       164","I","        68","I","         3","I","","","","","","","","","","","","","  32.5"," ,I,0818, ","","","","","","","","","","","","","","","","","","","","","","","    570.6"," ,I","","","","","",""
"LG000026348","1969","57.133","26.717","143.0","GULBENE, LG","","","","","       156","I","        68","I","         0","I","","","","","","","","","","","","","  21.4"," ,I,0826,+","","","","","","","","","","","","","","","","","","","","","","","    549.1"," ,I","","","","","",""
"LG000026348","1970","57.133","26.717","143.0","GULBENE, LG","","","","","       178","I","        73","I","         0","I","","","","","","","","","","","","","  20.3"," ,I,0613, ","","","","","","","","","","","","","","","","","","","","","","","    592.7"," ,I","","","","","",""
"LG000026348","1971","57.133","26.717","143.0","GULBENE, LG","","","","","       177","I","        72","I","         0","I","","","","","","","","","","","","","  20.0"," ,I,0611, ","","","","","","","","","","","","","","","","","","","","","","","    521.2"," ,I","","","","","",""
"LG000026348","1972","57.133","26.717","143.0","GULBENE, LG","","","","","       153","I","        63","I","         1","I","","","","","","","","","","","","","  41.4"," ,I,0703, ","","","","","","","","","","","","","","","","","","","","","","","    575.0"," ,I","","","","","",""
"LG000026348","1973","57.133","26.717","143.0","GULBENE, LG","","","","","       163","S","        66","S","         0","S","","","","","","","","","","","","","  18.6"," ,S,0726, ","","","","","","","","","","","","","","","","","","","","","","","    519.7"," ,S","","","","","",""
"LG000026348","1974","57.133","26.717","143.0","GULBENE, LG","","","","","       165","I","        81","I","         2","I","","","","","","","","","","","","","  44.2"," ,I,0628, ","","","","","","","","","","","","","","","","","","","","","","","    684.6"," ,I","","","","","",""
"LG000026348","1975","57.133","26.717","143.0","GULBENE, LG","","","","","       119","S","        51","S","         1","S","","","","","","","","","","","","","  70.1"," ,S,1122, ","","","","","","","","","","","","","","","","","","","","","","","    499.2"," ,S","","","","","",""
"LG000026348","1976","57.133","26.717","143.0","GULBENE, LG","","","","","       164","I","        64","I","         0","I","","","","","","","","","","","","","  24.9"," ,I,0419, ","","","","","","","","","","","","","","","","","","","","","","","    521.7"," ,I","","","","","",""
