"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00171205","1900","44.8","-69.05",,"CARMEL, ME US","    170.2","","     170.2","6","","","","","","","        26","6","       163","6","        68","6","       133","6","         5","6","  -28.9","6,1211, ","","","   36.1","6,0903, ","-0.6","6,0908","-3.9","6,0919","-9.4","6,1020","-9.4","6,1020","-9.4","6,1020","-1.1","6,0517","-2.2","6,0510","-4.4","6,0409","-9.4","6,0326","-9.4","6,0326","","","      6.40","6","     12.90","6","     -0.09","6"
"USC00171205","1902","44.8","-69.05",,"CARMEL, ME US","","","","","        81","6","        73","6","        11","6","","","","","","","","","","","","","  95.3"," ,6,0321, ","","","","","","","","","","","","","","","","","","","","","","","   1105.1"," ,6","","","","","",""
