"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00091049","1897","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","","","","","       112","a","        62","a","         1","a","","","","","","","","","","","","","  93.7"," ,a,0517, ","","","","","","","","","","","","","","","","","","","    655.4"," ,a","","","","","",""
"ASN00091049","1898","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","","","","","       115","a","        61","a","         0","a","         0","a","        28","a","         0","a","       106","a","         9","a","   -2.8","a,0525, ","  23.1"," ,a,1008, ","   35.0","a,0202, ","0.0","a,0501","-2.2","a,0506","","","-1.7","a,0914","","","","","    2194.3","3","    2194.3","a","    573.1"," ,a","     12.75","a","     18.51","a","      6.99","a"
"ASN00091049","1901","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","","","","","       120","a","        62","a","         4","a","         0","a","        46","a","         0","a","       113","a","         1","a","   -3.3","a,0702, ","  32.5"," ,a,1027, ","   33.3","a,0125, ","0.0","a,0418","-2.8","a,0612","","","-0.6","a,0813","-2.2","a,0803","","","    2308.4","4","    2308.4","a","    648.3"," ,a","     12.22","a","     17.88","a","      6.56","a"
"ASN00091049","1902","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","     20.1","","","","       117","a","        56","a","         0","a","         0","a","        39","a","         0","a","        98","a","         0","a","   -3.9","a,0627, ","  24.9"," ,a,0911, ","   30.0","a,1125,+","-1.1","a,0519","-2.2","a,0624","","","0.0","a,1015","-2.2","a,0819","","","    2312.5","5","    2312.5","a","    536.6"," ,a","     12.07","a","     17.84","a","      6.31","a"
"ASN00091049","1904","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","","","","","       139","a","        72","a","         0","a","","","","","         0","a","       112","a","         1","a","","","  24.1"," ,a,0225, ","   32.2","a,0218, ","","","","","","","","","","","","","","","","","    682.4"," ,a","","","     17.74","a","",""
"ASN00091049","1905","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","","","","","       155","a","        68","a","         3","a","","","","","         0","a","       101","a","         4","a","","","  34.8"," ,a,0212, ","   36.1","a,0113, ","","","","","","","","","","","","","","","","","    705.1"," ,a","","","     17.75","a","",""
"ASN00091049","1906","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","","","","","       156","a","        83","a","         9","a","         0","a","        49","a","         0","a","       105","a","         2","a","   -4.4","a,0907,+","  35.8"," ,a,0625, ","   35.3","a,0205, ","0.0","a,0430","-4.4","a,0503","-4.4","a,0503","-0.6","a,1016","-4.4","a,0907","-4.4","a,0907","    2454.5","5","    2454.5","a","    987.8"," ,a","     11.80","a","     17.79","a","      5.81","a"
"ASN00091049","1907","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","     40.0","","      40.0","a","","","","","","","         0","a","        65","a","         0","a","       110","a","         1","a","   -5.6","a,0712, ","","","   34.5","a,1227, ","-1.1","a,0424","-2.3","a,0425","-4.4","a,0623","-0.3","a,1016","-3.9","a,0913","","","    2631.0","0","    2631.0","a","","","     11.27","a","     17.83","a","      4.71","a"
"ASN00091049","1908","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","    106.6","","     106.6","a","       125","a","        58","a","         1","a","         0","a","        55","a","         0","a","       124","a","         9","a","   -3.9","a,0819,+","  25.7"," ,a,0619, ","   37.3","a,0119, ","-1.7","a,0426","-2.3","a,0607","","","0.0","a,0916","-2.5","a,0825","","","    2348.3","3","    2348.3","a","    468.4"," ,a","     12.21","a","     18.37","a","      6.04","a"
"ASN00091049","1909","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","     82.9","","      82.9","a","       140","a","        72","a","         1","a","         0","a","        19","a","         0","a","        78","a","         2","a","   -1.7","a,0807,+","  57.9"," ,a,0419, ","   33.8","a,1228, ","-0.6","a,0504","","","","","-0.6","a,0825","","","","","    2310.2","2","    2310.2","a","    727.0"," ,a","     12.23","a","     17.30","a","      7.17","a"
"ASN00091049","1910","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","    109.7","","     109.7","a","       154","a","        80","a","         1","a","         0","a","        10","a","         0","a","       110","a","         4","a","   -1.7","a,0718, ","  34.0"," ,a,0518, ","   35.6","a,0220, ","-0.6","a,0606","","","","","-0.4","a,0828","","","","","    2013.6","6","    2013.6","a","    887.6"," ,a","     13.12","a","     18.30","a","      7.95","a"
"ASN00091049","1911","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","     79.9","","      79.9","a","       148","a","        79","a","         3","a","         0","a","        16","a","         0","a","       104","a","         0","a","   -2.8","a,0709, ","  70.4"," ,a,0308, ","   30.6","a,0201, ","-1.4","a,0529","-2.6","a,0622","","","-0.1","a,1014","","","","","    2105.4","4","    2105.4","a","    775.7"," ,a","     12.83","a","     18.05","a","      7.60","a"
"ASN00091049","1912","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","     81.9","","      81.9","a","       156","a","        77","a","         2","a","         0","a","        26","a","         0","a","       115","a","         4","a","   -2.4","a,0714, ","  29.7"," ,a,0401, ","   38.3","a,0202, ","-0.1","a,0430","-2.2","a,0619","","","-0.9","a,0830","","","","","    2115.9","9","    2115.9","a","    726.7"," ,a","     12.80","a","     18.27","a","      7.33","a"
"ASN00091049","1913","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","     56.8","","      56.8","a","       129","a","        66","a","         2","a","         0","a","        32","a","         0","a","       108","a","         2","a","   -3.8","a,0612, ","  32.0"," ,a,0920, ","   32.8","a,1222,+","-0.6","a,0509","-2.8","a,0528","","","-1.7","a,0911","","","","","    2172.1","1","    2172.1","a","    608.6"," ,a","     12.60","a","     18.18","a","      7.02","a"
"ASN00091049","1914","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","    115.6","","     115.6","a","       148","a","        49","a","         1","a","         0","a","        15","a","         0","a","       142","a","         2","a","   -3.0","a,0721, ","  32.8"," ,a,0422, ","   32.9","a,0215, ","-0.9","a,0603","-2.2","a,0720","","","-1.2","a,0913","","","","","    1914.5","5","    1914.5","a","    482.7"," ,a","     13.49","a","     19.42","a","      7.55","a"
"ASN00091049","1915","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","     93.8","","      93.8","a","       175","a","        81","a","         5","a","         0","a","        12","a","         0","a","       115","a","         1","a","   -2.0","a,0714, ","  40.4"," ,a,0412, ","   32.7","a,0116, ","-0.9","a,0518","","","","","-0.3","a,0910","","","","","    2104.4","4","    2104.4","a","    920.2"," ,a","     12.77","a","     18.14","a","      7.41","a"
"ASN00091049","1916","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","     67.2","","      67.2","a","       201","a","       105","a","         5","a","         0","a","        12","a","         0","a","       109","a","         1","a","   -2.7","a,0619, ","  44.5"," ,a,1221, ","   34.0","a,1228, ","-1.2","a,0524","-2.7","a,0619","","","-2.2","a,0817","-2.2","a,0817","","","    2086.9","9","    2086.9","a","   1020.2"," ,a","     12.87","a","     17.91","a","      7.83","a"
"ASN00091049","1917","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","     70.2","","      70.2","a","       197","a","       100","a","         4","a","         0","a","        12","a","         0","a","       111","a","         2","a","   -2.0","a,0526, ","  31.0"," ,a,0607, ","   33.5","a,1223, ","-1.9","a,0524","","","","","-1.6","a,0822","","","","","    2022.9","9","    2022.9","a","    987.6"," ,a","     13.08","a","     18.16","a","      7.99","a"
"ASN00091049","1918","-41.5","147.2","24.4","LAUNCESTON PUMPING STATION, AS","    127.7","","     127.7","a","       126","a","        66","a","         3","a","         0","a","        15","a","         0","a","       123","a","         2","a","   -1.8","a,0525, ","  36.8"," ,a,0115, ","   33.9","a,1223, ","-1.8","a,0525","","","","","-0.4","a,1003","","","","","    2014.0","0","    2014.0","a","    655.1"," ,a","     13.10","a","     18.82","a","      7.37","a"
