"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USC00043599","1951","35.73333","-118.55","1859.6","GREENHORN MOUNTAIN PARK, CA US","        12"," ","         1"," "
"USC00043599","1952","35.73333","-118.55","1859.6","GREENHORN MOUNTAIN PARK, CA US","         1"," ","",""
