"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033896","1960","46.017","29.667","14.0","SARATA, UP","        78","I","        42","I","         2","I","","","","","","","","","","","","","  44.1"," ,I,0810, ","","","","","","","","","","","","","","","","","","","","","","","    421.6"," ,I","","","","","",""
"UPM00033896","1962","46.017","29.667","14.0","SARATA, UP","        75","I","        38","I","         4","I","","","","","","","","","","","","","  48.8"," ,I,0929, ","","","","","","","","","","","","","","","","","","","","","","","    439.0"," ,I","","","","","",""
"UPM00033896","1963","46.017","29.667","14.0","SARATA, UP","        72","I","        32","I","         2","I","","","","","","","","","","","","","  46.9"," ,I,0611, ","","","","","","","","","","","","","","","","","","","","","","","    412.6"," ,I","","","","","",""
"UPM00033896","1964","46.017","29.667","14.0","SARATA, UP","        72","I","        35","I","         0","I","","","","","","","","","","","","","  24.8"," ,I,0612, ","","","","","","","","","","","","","","","","","","","","","","","    288.9"," ,I","","","","","",""
"UPM00033896","1965","46.017","29.667","14.0","SARATA, UP","        81","I","        45","I","         2","I","","","","","","","","","","","","","  27.5"," ,I,0714, ","","","","","","","","","","","","","","","","","","","","","","","    460.5"," ,I","","","","","",""
"UPM00033896","1967","46.017","29.667","14.0","SARATA, UP","       105","I","        45","I","         1","I","","","","","","","","","","","","","  65.3"," ,I,0917, ","","","","","","","","","","","","","","","","","","","","","","","    398.8"," ,I","","","","","",""
"UPM00033896","1968","46.017","29.667","14.0","SARATA, UP","       112","I","        41","I","         0","I","","","","","","","","","","","","","  23.0"," ,I,0811, ","","","","","","","","","","","","","","","","","","","","","","","    397.4"," ,I","","","","","",""
"UPM00033896","1969","46.017","29.667","14.0","SARATA, UP","       121","I","        54","I","         4","I","","","","","","","","","","","","","  39.9"," ,I,0622, ","","","","","","","","","","","","","","","","","","","","","","","    573.2"," ,I","","","","","",""
"UPM00033896","1970","46.017","29.667","14.0","SARATA, UP","       110","I","        45","I","         4","I","","","","","","","","","","","","","  55.7"," ,I,0524, ","","","","","","","","","","","","","","","","","","","","","","","    552.6"," ,I","","","","","",""
"UPM00033896","1971","46.017","29.667","14.0","SARATA, UP","        96","I","        49","I","         2","I","","","","","","","","","","","","","  46.6"," ,I,0919, ","","","","","","","","","","","","","","","","","","","","","","","    492.8"," ,I","","","","","",""
"UPM00033896","1972","46.017","29.667","14.0","SARATA, UP","        75","I","        36","I","         3","I","","","","","","","","","","","","","  77.2"," ,I,0805, ","","","","","","","","","","","","","","","","","","","","","","","    414.5"," ,I","","","","","",""
"UPM00033896","1973","46.017","29.667","14.0","SARATA, UP","        86","I","        38","I","         3","I","","","","","","","","","","","","","  60.1"," ,I,0705, ","","","","","","","","","","","","","","","","","","","","","","","    512.8"," ,I","","","","","",""
"UPM00033896","1974","46.017","29.667","14.0","SARATA, UP","        90","I","        39","I","         2","I","","","","","","","","","","","","","  48.2"," ,I,0924, ","","","","","","","","","","","","","","","","","","","","","","","    460.0"," ,I","","","","","",""
"UPM00033896","1977","46.017","29.667","14.0","SARATA, UP","        79","I","        42","I","         1","I","","","","","","","","","","","","","  27.0"," ,I,0425, ","","","","","","","","","","","","","","","","","","","","","","","    434.3"," ,I","","","","","",""
"UPM00033896","1979","46.017","29.667","14.0","SARATA, UP","        93","I","        44","I","         2","I","","","","","","","","","","","","","  55.3"," ,I,0513, ","","","","","","","","","","","","","","","","","","","","","","","    520.0"," ,I","","","","","",""
"UPM00033896","1980","46.017","29.667","14.0","SARATA, UP","       108","I","        55","I","         4","I","","","","","","","","","","","","","  52.6"," ,I,0617, ","","","","","","","","","","","","","","","","","","","","","","","    666.5"," ,I","","","","","",""
"UPM00033896","1982","46.017","29.667","14.0","SARATA, UP","        87","I","        38","I","         2","I","","","","","","","","","","","","","  47.1"," ,I,0607, ","","","","","","","","","","","","","","","","","","","","","","","    385.3"," ,I","","","","","",""
"UPM00033896","1984","46.017","29.667","14.0","SARATA, UP","       115","I","        63","I","         2","I","","","","","","","","","","","","","  63.1"," ,I,0608, ","","","","","","","","","","","","","","","","","","","","","","","    553.3"," ,I","","","","","",""
"UPM00033896","1985","46.017","29.667","14.0","SARATA, UP","        90","I","        41","I","         2","I","","","","","","","","","","","","","  59.2"," ,I,0618, ","","","","","","","","","","","","","","","","","","","","","","","    465.6"," ,I","","","","","",""
"UPM00033896","1986","46.017","29.667","14.0","SARATA, UP","        93","I","        44","I","         2","I","","","","","","","","","","","","","  47.5"," ,I,0630, ","","","","","","","","","","","","","","","","","","","","","","","    489.2"," ,I","","","","","",""
"UPM00033896","1987","46.017","29.667","14.0","SARATA, UP","        88","I","        38","I","         2","I","","","","","","","","","","","","","  83.2"," ,I,0724, ","","","","","","","","","","","","","","","","","","","","","","","    439.5"," ,I","","","","","",""
"UPM00033896","1988","46.017","29.667","14.0","SARATA, UP","       107","I","        56","I","         5","I","","","","","","","","","","","","","  39.8"," ,I,0523, ","","","","","","","","","","","","","","","","","","","","","","","    643.0"," ,I","","","","","",""
"UPM00033896","1990","46.017","29.667","14.0","SARATA, UP","        71","I","        33","I","         3","I","","","","","","","","","","","","","  37.2"," ,I,0811, ","","","","","","","","","","","","","","","","","","","","","","","    381.8"," ,I","","","","","",""
"UPM00033896","2001","46.017","29.667","14.0","SARATA, UP","","","","","","","         0","u","       100","u","        26","u","       134","u","        31","u","  -16.0","u,1226,+","","","   36.6","u,0716, ","-3.9","u,1025","-3.9","u,1025","-5.3","u,1026","-8.5","u,1104","-9.5","u,1206","-2.7","u,0415","-2.7","u,0415","-7.0","u,0308","-7.0","u,0308","-10.5","u,0228","","","     10.98","u","     16.35","u","      5.61","u"
"UPM00033896","2003","46.017","29.667","14.0","SARATA, UP","","","","","","","         1","u","       105","u","","","","","","","  -20.0","u,0107, ","","","","","-4.8","u,1019","-4.8","u,1019","-4.8","u,1019","-8.0","u,1029","-11.1","u,1227","0.0","u,0423","-2.6","u,0409","-4.5","u,0407","-8.6","u,0324","-10.0","u,0227","","","","","","","      5.08","u"
