"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JA000047837","1951","30.733","130.983","18.0","TANEGASHIMA, JA","   1163.5","","    1163.5","I","       150","I","       119","I","        28","I","         0","I","         0","I","         0","I","       216","I","        27","I","    1.7","I,0114, "," 206.8"," ,I,0625, ","   35.9","I,0808, ","","","","","","","   2487.2"," ,I","     19.41","I","     22.65","I","     16.16","I"
"JA000047837","1952","30.733","130.983","18.0","TANEGASHIMA, JA","   1244.5","","    1244.5","I","       174","I","       126","I","        33","I","         0","I","         0","I","         0","I","       240","I","        31","I","    1.5","I,0127, "," 202.3"," ,I,0622, ","   34.2","I,0803, ","","","     752.0","0","     752.0","I","   2851.2"," ,I","     19.67","I","     23.15","I","     16.19","I"
"JA000047837","1953","30.733","130.983","18.0","TANEGASHIMA, JA","   1231.3","","    1231.3","I","       166","I","       119","I","        32","I","         0","I","         0","I","         0","I","       215","I","        33","I","    2.4","I,0201, "," 158.6"," ,I,0928, ","   35.6","I,0828, ","","","     768.1","1","     768.1","I","   2492.1"," ,I","     19.50","I","     22.82","I","     16.18","I"
"JA000047837","1954","30.733","130.983","18.0","TANEGASHIMA, JA","   1234.1","","    1234.1","I","       180","I","       124","I","        40","I","         0","I","         0","I","         0","I","       241","I","        13","I","    3.1","I,0127, "," 197.8"," ,I,0609, ","   34.1","I,0831, ","","","     609.5","5","     609.5","I","   3356.0"," ,I","     19.98","I","     23.04","I","     16.92","I"
"JA000047837","1955","30.733","130.983","18.0","TANEGASHIMA, JA","   1249.0","","    1249.0","I","       161","I","       120","I","        25","I","         0","I","         0","I","         0","I","       219","I","        21","I","    2.5","I,0108, "," 176.3"," ,I,0929, ","   34.2","I,0821, ","","","     635.5","5","     635.5","I","   2469.3"," ,I","     19.95","I","     23.08","I","     16.82","I"
"JA000047837","1956","30.733","130.983","18.0","TANEGASHIMA, JA","   1307.8","","    1307.8","I","       165","I","       116","I","        28","I","         0","I","         0","I","         0","I","       208","I","        34","I","    3.7","I,0213, "," 128.6"," ,I,0926, ","   34.4","I,0721, ","","","     661.1","1","     661.1","I","   2382.6"," ,I","     19.53","I","     22.59","I","     16.47","I"
"JA000047837","1957","30.733","130.983","18.0","TANEGASHIMA, JA","   1157.3","","    1157.3","I","       171","I","       124","I","        37","I","         0","I","         0","I","         0","I","       223","I","        22","I","    2.1","I,0315, "," 251.4"," ,I,0622, ","   34.0","I,0812, ","","","     833.5","5","     833.5","I","   2674.9"," ,I","     19.42","I","     22.43","I","     16.41","I"
"JA000047837","1958","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       154","I","       110","I","        20","I","         0","I","         0","I","         0","I","       212","I","         3","I","    3.7","I,0101, "," 201.6"," ,I,0823, ","   32.6","I,0905, ","","","","","","","   1947.0"," ,I","     19.90","I","     22.79","I","     17.02","I"
"JA000047837","1959","30.733","130.983","18.0","TANEGASHIMA, JA","   1216.7","","    1216.7","I","       166","I","       117","I","        33","I","         0","I","         0","I","         0","I","       216","I","         0","I","    3.1","I,0117, "," 253.1"," ,I,0714, ","   32.0","I,0827, ","","","     551.6","6","     551.6","I","   2934.1"," ,I","     19.98","I","     22.55","I","     17.40","I"
"JA000047837","1960","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       150","I","       101","I","        22","I","         0","I","         0","I","         0","I","       221","I","         0","I","    3.3","I,0125, "," 147.6"," ,I,0828, ","   32.0","I,0730, ","","","","","","","   2043.5"," ,I","     19.88","I","     22.42","I","     17.33","I"
"JA000047837","1961","30.733","130.983","18.0","TANEGASHIMA, JA","   1372.6","","    1372.6","I","       166","I","       114","I","        25","I","         0","I","         0","I","         0","I","       220","I","         3","I","    3.7","I,0204, "," 151.6"," ,I,0414, ","   32.4","I,0827,+","","","     681.3","3","     681.3","I","   2510.8"," ,I","     19.99","I","     22.56","I","     17.42","I"
"JA000047837","1962","30.733","130.983","18.0","TANEGASHIMA, JA","   1167.3","","    1167.3","I","       170","I","       115","I","        28","I","         0","I","         0","I","         0","I","       200","I","         1","I","    3.8","I,0201, "," 107.3"," ,I,0628, ","   32.6","I,0729, ","","","     773.1","1","     773.1","I","   2127.4"," ,I","     19.29","I","     21.84","I","     16.74","I"
"JA000047837","1963","30.733","130.983","18.0","TANEGASHIMA, JA","   1260.2","","    1260.2","I","       149","I","       113","I","        24","I","         0","I","         0","I","         0","I","       207","I","         0","I","    1.8","I,0126, ","  97.5"," ,I,0511, ","   32.0","I,0716, ","","","     884.6","6","     884.6","I","   2024.2"," ,I","     19.27","I","     21.81","I","     16.73","I"
"JA000047837","1964","30.733","130.983","18.0","TANEGASHIMA, JA","   1276.8","","    1276.8","I","       166","I","       116","I","        24","I","         0","I","         0","I","         0","I","       215","I","         0","I","    4.4","I,0203, "," 164.9"," ,I,0628, ","   31.8","I,0808, ","","","     668.1","1","     668.1","I","   2305.1"," ,I","     19.91","I","     22.45","I","     17.37","I"
"JA000047837","1965","30.733","130.983","18.0","TANEGASHIMA, JA","   1005.4","","    1005.4","I","       147","I","       109","I","        23","I","         0","I","         0","I","         0","I","       208","I","         1","I","    3.2","I,0204, "," 119.1"," ,I,0611, ","   32.5","I,0726, ","","","     877.9","9","     877.9","I","   2143.2"," ,I","     18.60","I","     21.54","I","     15.67","I"
"JA000047837","1966","30.733","130.983","18.0","TANEGASHIMA, JA","   1164.0","","    1164.0","I","       157","I","       117","I","        34","I","         0","I","         0","I","         0","I","       221","I","         5","I","    2.6","I,0206, "," 154.8"," ,I,0520, ","   33.3","I,0809, ","","","     682.4","4","     682.4","I","   2570.6"," ,I","     19.53","I","     22.12","I","     16.94","I"
"JA000047837","1967","30.733","130.983","18.0","TANEGASHIMA, JA","   1271.2","","    1271.2","I","       151","I","       101","I","        17","I","         0","I","         0","I","         0","I","       219","I","        17","I","    1.9","I,0116, "," 124.7"," ,I,0920, ","   33.3","I,0831, ","","","     824.9","9","     824.9","I","   1704.6"," ,I","     19.46","I","     22.14","I","     16.78","I"
"JA000047837","1968","30.733","130.983","18.0","TANEGASHIMA, JA","   1037.1","","    1037.1","I","       160","I","       119","I","        31","I","         0","I","         0","I","         0","I","       208","I","         0","I","    1.7","I,0212, "," 128.0"," ,I,0615, ","   31.7","I,0822,+","","","     963.0","0","     963.0","I","   2526.0"," ,I","     18.76","I","     21.55","I","     15.98","I"
"JA000047837","1969","30.733","130.983","18.0","TANEGASHIMA, JA","   1177.3","","    1177.3","I","       181","I","       114","I","        31","I","         0","I","         0","I","         0","I","       212","I","         5","I","    3.2","I,0206, "," 249.0"," ,I,1020, ","   33.1","I,0809, ","","","     712.1","1","     712.1","I","   2574.0"," ,I","     19.29","I","     22.01","I","     16.56","I"
"JA000047837","1970","30.733","130.983","18.0","TANEGASHIMA, JA","   1178.4","","    1178.4","I","       174","I","       123","I","        24","I","         0","I","         0","I","         0","I","       200","I","         2","I","    2.2","I,0117, ","  72.5"," ,I,0703, ","   32.4","I,0805, ","","","     936.8","8","     936.8","I","   1939.0"," ,I","     19.07","I","     21.60","I","     16.54","I"
"JA000047837","1971","30.733","130.983","18.0","TANEGASHIMA, JA","   1152.8","","    1152.8","I","       151","I","       100","I","        28","I","         0","I","         0","I","         0","I","       201","I","         5","I","    2.6","I,0106, "," 210.5"," ,I,0829, ","   33.2","I,0726, ","","","     865.4","4","     865.4","I","   2718.0"," ,I","     19.11","I","     21.70","I","     16.51","I"
"JA000047837","1972","30.733","130.983","18.0","TANEGASHIMA, JA","   1091.8","","    1091.8","I","       135","I","       111","I","        34","I","         0","I","         0","I","         0","I","       210","I","         2","I","    4.0","I,0301, "," 194.5"," ,I,1223, ","   32.4","I,0712,+","","","     739.0","0","     739.0","I","   2831.5"," ,I","     19.31","I","     21.96","I","     16.65","I"
"JA000047837","1973","30.733","130.983","18.0","TANEGASHIMA, JA","   1139.1","","    1139.1","I","       157","I","       108","I","        27","I","         0","I","         0","I","         0","I","       210","I","         0","I","    2.6","I,1226, "," 123.5"," ,I,0516, ","   31.5","I,0803,+","","","     644.8","8","     644.8","I","   2204.5"," ,I","     19.44","I","     22.06","I","     16.81","I"
"JA000047837","1974","30.733","130.983","18.0","TANEGASHIMA, JA","   1131.8","","    1131.8","I","       129","I","        87","I","        17","I","         0","I","         0","I","         0","I","       210","I","         0","I","    1.0","I,0228, "," 104.0"," ,I,0530, ","   31.9","I,0808, ","","","     909.8","8","     909.8","I","   1613.5"," ,I","     19.16","I","     21.94","I","     16.38","I"
"JA000047837","1975","30.733","130.983","18.0","TANEGASHIMA, JA","   1208.3","","    1208.3","I","       179","I","       132","I","        30","I","         0","I","         0","I","         0","I","       204","I","         0","I","    1.9","I,0224, ","  87.0"," ,I,0926, ","   31.6","I,0724, ","","","     799.9","9","     799.9","I","   2528.0"," ,I","     19.31","I","     21.89","I","     16.72","I"
"JA000047837","1976","30.733","130.983","18.0","TANEGASHIMA, JA","   1098.7","","    1098.7","I","       159","I","       119","I","        25","I","         0","I","         1","I","         0","I","       208","I","         2","I","    0.0","I,0124, "," 110.0"," ,I,0623, ","   32.9","I,0823, ","0.0","I,0124","     777.0","0","     777.0","I","   1973.0"," ,I","     19.08","I","     21.77","I","     16.39","I"
"JA000047837","1977","30.733","130.983","18.0","TANEGASHIMA, JA","   1272.5","","    1272.5","I","       156","I","       118","I","        22","I","         0","I","         0","I","         0","I","       220","I","         0","I","    0.1","I,0219, "," 159.5"," ,I,0909, ","   32.1","I,0812, ","","","     915.7","7","     915.7","I","   2193.0"," ,I","     19.55","I","     22.19","I","     16.90","I"
"JA000047837","1978","30.733","130.983","18.0","TANEGASHIMA, JA","   1201.0","","    1201.0","I","       147","I","       107","I","        16","I","         0","I","         0","I","         0","I","       202","I","         0","I","    4.6","I,0218,+"," 203.5"," ,I,0516, ","   31.5","I,0820,+","","","     742.2","2","     742.2","I","   1849.5"," ,I","     19.47","I","     22.10","I","     16.84","I"
"JA000047837","1979","30.733","130.983","18.0","TANEGASHIMA, JA","   1160.4","","    1160.4","I","       152","I","       115","I","        29","I","         0","I","         0","I","         0","I","       201","I","         2","I","    4.7","I,0202, "," 195.5"," ,I,0930, ","   32.5","I,0817,+","","","     672.6","6","     672.6","I","   2633.5"," ,I","     19.56","I","     22.28","I","     16.83","I"
"JA000047837","1980","30.733","130.983","18.0","TANEGASHIMA, JA","   1247.8","","    1247.8","I","       164","I","       109","I","        38","I","         0","I","         0","I","         0","I","       200","I","         2","I","    2.6","I,0206, "," 139.5"," ,I,0329, ","   32.5","I,0827, ","","","     838.9","9","     838.9","I","   2760.0"," ,I","     19.35","I","     21.98","I","     16.72","I"
"JA000047837","1981","30.733","130.983","18.0","TANEGASHIMA, JA","   1140.4","","    1140.4","I","       136","I","        86","I","        22","I","         0","I","         0","I","         0","I","       194","I","         1","I","    0.9","I,0226, ","  99.0"," ,I,0429, ","   32.2","I,0720, ","","","     844.3","3","     844.3","I","   1585.0"," ,I","     19.09","I","     21.73","I","     16.45","I"
"JA000047837","1982","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       139","I","       103","I","        32","I","","","","","","","","","","","",""," 228.0"," ,I,0826, ","","","","","     810.8","8","     810.8","I","   2437.5"," ,I","","","","","",""
"JA000047837","1983","30.733","130.983","18.0","TANEGASHIMA, JA","   1285.3","","    1285.3","I","       153","I","       114","I","        31","I","         0","I","         0","I","         0","I","       209","I","         5","I","    1.7","I,0221, "," 229.0"," ,I,0530, ","   32.4","I,0904,+","","","","","","","   2537.5"," ,I","     19.68","I","     22.26","I","     17.09","I"
"JA000047837","1984","30.733","130.983","18.0","TANEGASHIMA, JA","   1248.2","","    1248.2","I","       145","I","       104","I","        25","I","         0","I","         0","I","         0","I","       212","I","         6","I","    2.6","I,0203, "," 117.0"," ,I,0815, ","   32.8","I,0809, ","","","     953.2","2","     953.2","I","   2076.0"," ,I","     19.28","I","     21.79","I","     16.77","I"
"JA000047837","1985","30.733","130.983","18.0","TANEGASHIMA, JA","   1315.1","","    1315.1","I","       151","I","       100","I","        23","I","         0","I","         0","I","         0","I","       213","I","         1","I","    1.1","I,0115, "," 105.0"," ,I,0524, ","   32.3","I,0719, ","","","     699.1","1","     699.1","I","   1805.0"," ,I","     19.85","I","     22.43","I","     17.26","I"
"JA000047837","1986","30.733","130.983","18.0","TANEGASHIMA, JA","   1205.5","","    1205.5","I","       140","I","        91","I","        25","I","         0","I","         0","I","         0","I","       196","I","         7","I","    3.0","I,0103, ","  75.5"," ,I,0919, ","   33.0","I,0821, ","","","     870.0","0","     870.0","I","   1730.0"," ,I","     19.37","I","     22.04","I","     16.70","I"
"JA000047837","1987","30.733","130.983","18.0","TANEGASHIMA, JA","   1260.7","","    1260.7","I","       151","I","       106","I","        26","I","         0","I","         0","I","         0","I","       225","I","        13","I","    3.3","I,0126, "," 163.5"," ,I,1024, ","   34.0","I,0826, ","","","     684.3","3","     684.3","I","   2484.5"," ,I","     19.91","I","     22.57","I","     17.24","I"
"JA000047837","1988","30.733","130.983","18.0","TANEGASHIMA, JA","   1232.8","","    1232.8","I","       150","I","        94","I","        18","I","         0","I","         0","I","         0","I","       213","I","         7","I","    3.9","I,0304, "," 133.5"," ,I,0924, ","   33.0","I,0713, ","","","     672.0","0","     672.0","I","   1800.5"," ,I","     19.64","I","     22.27","I","     17.00","I"
"JA000047837","1989","30.733","130.983","18.0","TANEGASHIMA, JA","   1161.8","","    1161.8","I","       153","I","       106","I","        23","I","         0","I","         0","I","         0","I","       219","I","         3","I","    3.2","I,0129, "," 168.5"," ,I,0523, ","   33.3","I,0813, ","","","     634.3","3","     634.3","I","   2197.5"," ,I","     19.90","I","     22.60","I","     17.19","I"
"JA000047837","1990","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","","","","","","","","","","","         0","S","       212","S","        18","S","","","","","   33.3","S,0804, ","","","","","","","","","","","     23.13","S","",""
"JA000047837","1991","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","","","","","","","","","","","         0","S","       209","S","        17","S","","","","","   34.5","S,0726, ","","","","","","","","","","","     22.87","S","",""
"JA000047837","1993","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","","","","","","","","","","","         0","S","       203","S","         1","S","","","","","   32.2","S,0820, ","","","","","","","","","","","     22.60","S","",""
"JA000047837","1994","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","","","","","","","","","","","         0","S","       216","S","        25","S","","","","","   33.7","S,0807,+","","","","","","","","","","","     23.31","S","",""
"JA000047837","1997","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","","","","","","","","","","","         0","S","       224","S","         8","S","","","","","   33.0","S,0902, ","","","","","","","","","","","     23.04","S","",""
"JA000047837","2000","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","","","","","","","","","","","         0","S","       210","S","         7","S","","","","","   32.9","S,0722, ","","","","","","","","","","","     22.91","S","",""
"JA000047837","2002","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","","","","","","","","","","","         0","S","       198","S","         3","S","","","","","   32.8","S,0818, ","","","","","","","","","","","     22.98","S","",""
"JA000047837","2004","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       141","S","        96","S","        26","S","","","","","","","","","","","",""," 277.6"," ,S,0611, ","","","","","","","","","   2196.3"," ,S","","","","","",""
"JA000047837","2005","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       131","S","        91","S","        26","S","","","","","","","","","","","",""," 275.1"," ,S,0906, ","","","","","","","","","   2181.3"," ,S","","","","","",""
"JA000047837","2006","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       143","S","       106","S","        29","S","","","","","         0","S","       212","S","        14","S","",""," 107.4"," ,S,1119, ","   33.7","S,0725, ","","","","","","","   2093.8"," ,S","","","     23.13","S","",""
"JA000047837","2009","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       129","S","        94","S","        21","S","","","","","","","","","","","",""," 160.8"," ,S,1007, ","","","","","","","","","   1742.1"," ,S","","","","","",""
"JA000047837","2010","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       148","S","       114","S","        39","S","","","","","","","","","","","",""," 198.1"," ,S,0619, ","","","","","","","","","   3106.2"," ,S","","","","","",""
"JA000047837","2014","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       154","S","       113","S","        31","S","","","","","         0","S","       214","S","         9","S","",""," 335.0"," ,S,1005, ","   32.7","S,0819, ","","","","","","","   3054.9"," ,S","","","     22.23","S","",""
"JA000047837","2015","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       166","S","       137","S","        41","S","","","","","","","","","","","",""," 332.0"," ,S,0625, ","","","","","","","","","   3618.6"," ,S","","","","","",""
"JA000047837","2016","30.733","130.983","18.0","TANEGASHIMA, JA","","","","","       161","S","       117","S","        33","S","","","","","","","","","","","",""," 276.1"," ,S,0708, ","","","","","","","","","   2962.0"," ,S","","","","","",""
