"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006159123","2013","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","    169.2","","     169.2","C","","","","","","","        16","C","       151","C","        74","C","       103","C","         3","C","  -25.1","C,0123, ","","","   32.8","C,0719, ","-0.5","C,1023","-2.7","C,1102","-6.0","C,1103","-10.0","C,1112","-10.0","C,1112","-2.4","C,0514","-2.4","C,0514","-5.9","C,0421","-7.5","C,0406","-9.7","C,0321","","","","","","","      6.37","C","     11.11","C","      1.64","C","","","",""
"CA006159123","2014","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","    101.7","","     101.7","C","","","","","","","        32","C","       157","C","        83","C","       102","C","         0","C","  -31.3","C,0122, ","","","   29.1","C,0905, ","-1.6","C,1012","-2.3","C,1101","-5.0","C,1114","-7.8","C,1117","-11.1","C,1119","0.0","C,0518","-3.1","C,0424","-10.7","C,0416","-10.7","C,0416","-10.7","C,0416","    4724.4","4","    4724.4","C","","","      5.40","C","     10.19","C","      0.60","C","","","",""
"CA006159123","2015","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","    156.2","","     156.2","C","       126","C","        63","C","         7","C","        28","C","       154","C","        68","C","       109","C","         1","C","  -28.8","C,0216, ","  30.7"," ,C,0707, ","   32.3","C,0907, ","0.0","C,1010","-3.1","C,1017","-6.9","C,1122","-6.9","C,1122","-9.7","C,1228","-2.3","C,0523","-2.3","C,0523","-4.5","C,0425","-7.5","C,0401","-11.1","C,0329","    4616.5","5","    4616.5","C","    706.1"," ,C","      6.54","C","     11.68","C","      1.40","C","","","",""
"CA006159123","2016","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","        31","C","      76.0","C"
"CA006159123","2017","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","","","","","","","","","","","","","","","        58","C","       103","C","         0","C","","","","","   31.4","C,0924, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     11.67","C","","","        23","C","      82.0","C"
"CA006159123","2018","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","    261.8","","     261.8","C","       166","C","        76","C","         7","C","        15","C","       172","C","        68","C","       112","C","         4","C","  -28.7","C,0101, ","  62.1"," ,C,0806, ","   34.5","C,0630, ","-0.6","C,1013","-2.7","C,1018","-4.8","C,1111","-7.5","C,1113","-12.5","C,1114","-0.9","C,0430","-2.8","C,0422","-5.3","C,0415","-8.0","C,0409","-11.3","C,0405","    4297.2","2","    4297.2","C","    923.2"," ,C","      6.81","C","     11.59","C","      2.04","C","","","",""
"CA006159123","2019","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","    135.3","","     135.3","C","","","","","","","        16","C","       164","C","        75","C","        93","C","         0","C","  -26.6","C,0121, ","","","   32.0","C,0720, ","-1.3","C,1018","-2.2","C,1019","-7.2","C,1107","-7.2","C,1107","-8.9","C,1111","-0.4","C,0511","-3.5","C,0429","-4.9","C,0404","-8.3","C,0401","-10.3","C,0323","    4624.6","6","    4624.6","C","","","      5.83","C","     10.79","C","      0.86","C","","","",""
"CA006159123","2020","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","    260.1","","     260.1","C","","","","","","","         7","C","       163","C","        46","C","       107","C","         4","C","  -27.4","C,0214, ","","","   34.0","C,0709, ","0.0","C,0918","-5.5","C,1030","-5.5","C,1030","-7.9","C,1031","-9.6","C,1207","-4.5","C,0513","-4.5","C,0513","-4.5","C,0513","-7.2","C,0423","-9.4","C,0322","    4346.2","2","    4346.2","C","","","      7.54","C","     12.39","C","      2.70","C","","","",""
"CA006159123","2021","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","    242.9","","     242.9","C","","","","","","","         4","C","       146","C","        62","C","       113","C","         1","C","  -21.1","C,0217, ","","","   32.8","C,0606, ","-0.4","C,1023","-4.2","C,1103","-4.9","C,1105","-8.8","C,1123","-9.8","C,1129","-0.2","C,0530","-2.9","C,0426","-7.2","C,0403","-7.2","C,0403","-11.8","C,0315","    4096.8","8","    4096.8","C","","","      7.95","C","     12.69","C","      3.22","C","","","",""
"CA006159123","2022","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","    191.2","","     191.2","C","       137","C","        67","C","         3","C","        22","C","       151","C","        70","C","       108","C","         0","C","  -30.2","C,0129, ","  29.7"," ,C,0217, ","   32.1","C,0622, ","-3.2","C,1003","-3.2","C,1003","-5.9","C,1114","-6.8","C,1115","-13.5","C,1212","-0.1","C,0505","-2.6","C,0430","-8.4","C,0330","-8.4","C,0330","-11.2","C,0329","    4165.5","5","    4165.5","C","    715.2"," ,C","      6.86","C","     12.03","C","      1.69","C","","","",""
"CA006159123","2023","44.1","-79.1667","325.0","UXBRIDGE WEST, ON CA","    151.7","","     151.7","C","       143","C","        81","C","         4","C","         3","C","       148","C","        52","C","       116","C","         0","C","  -30.9","C,0204, ","  68.7"," ,C,0612, ","   31.3","C,0905,+","-0.1","C,1022","-2.5","C,1023","-5.5","C,1108","-8.2","C,1120","-9.3","C,1219","-0.6","C,0525","-2.9","C,0518","-4.9","C,0409","-7.6","C,0408","-10.0","C,0330","    4017.1","1","    4017.1","C","    904.2"," ,C","      7.91","C","     12.63","C","      3.18","C","","","",""
