"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00142443","1894","38.35","-98.566667",,"ELLINWOOD, KS US","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00142443","1895","38.35","-98.566667",,"ELLINWOOD, KS US","","","","","","","","","","","","","","","","","","","","","","","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00142443","1897","38.35","-98.566667",,"ELLINWOOD, KS US","","","","","        81","6","        45","6","         5","6","","","         3","6","       127","6","        20","6","       193","6","        66","6","","","  -20.0","6,0127, ","","","  44.7"," ,6,0510, ","   41.1","6,0801, ","-1.7","6,1029","-3.3","6,1102","-9.4","6,1116","-9.4","6,1116","-9.4","6,1116","-0.6","6,0416","-3.9","6,0325","-5.6","6,0324","-10.6","6,0323","-10.6","6,0323","","","","","    580.5"," ,6","","","     12.68","6","     19.84","6","      5.53","6"
"USC00142443","1898","38.35","-98.566667",,"ELLINWOOD, KS US","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2548.3","3","    2548.3","6","","","","","","","","","",""
"USC00142443","1899","38.35","-98.566667",,"ELLINWOOD, KS US","    794.2","","     794.2","6","        71","6","        48","6","         9","6","","","        15","6","       127","6","        35","6","       188","6","        60","6","","","  -29.4","6,0211, ","","","  91.4"," ,6,0603, ","   40.6","6,0819, ","0.0","6,1016","-2.8","6,1101","-5.0","6,1127","-18.3","6,1214","-18.3","6,1214","-1.7","6,0421","-3.3","6,0409","-7.8","6,0404","-7.8","6,0404","-9.4","6,0331","","","","","    784.7"," ,6","","","     12.00","6","     18.90","6","      5.10","6"
"USC00142443","1901","38.35","-98.566667",,"ELLINWOOD, KS US","","","","","        74","6","        48","6","         5","6","","","         8","6","       130","6","","","","","","","","","  -22.2","6,1214, ","","","  54.1"," ,6,1005, ","","","0.0","6,0920","-2.2","6,1103","-5.6","6,1112","-6.7","6,1123","-22.2","6,1214","-2.2","6,0418","-2.2","6,0418","-7.2","6,0331","-7.2","6,0331","-9.4","6,0321","","","","","    622.0"," ,6","","","","","","","      5.63","6"
"USC00142443","1902","38.35","-98.566667",,"ELLINWOOD, KS US","","","","","        87","6","        58","6","        11","6","","","         7","6","       118","6","","","","","","","","","  -27.2","6,0202, ","","","  51.6"," ,6,0821, ","","","-1.7","6,1028","-2.2","6,1106","-6.7","6,1125","-6.7","6,1125","-8.9","6,1203","-1.1","6,0423","-3.9","6,0401","-5.6","6,0331","-14.4","6,0317","-14.4","6,0317","","","","","    815.7"," ,6","","","","","","","      5.78","6"
"USC00142443","1903","38.35","-98.566667",,"ELLINWOOD, KS US","    650.8","","     650.8","6","","","","","","","","","         3","6","       132","6","        12","6","       167","6","        40","6","","","  -26.1","6,0216, ","","","","","   41.1","6,0722, ","0.0","6,1016","-3.3","6,1111","-4.4","6,1116","-10.0","6,1117","-10.0","6,1117","0.0","6,0613","-3.3","6,0430","-4.4","6,0329","-8.9","6,0324","-8.9","6,0324","","","","","","","","","     12.33","6","     19.05","6","      5.60","6"
"USC00142443","1904","38.35","-98.566667",,"ELLINWOOD, KS US","    610.1","","     610.1","6","","","","","","","","","         2","6","       130","6","        19","6","       186","6","        29","6","","","  -21.7","6,0126, ","","","","","   36.7","6,0909, ","-3.3","6,1025","-3.3","6,1025","-4.4","6,1110","-7.2","6,1112","-9.4","6,1126","-3.3","6,0417","-3.3","6,0417","-5.0","6,0408","-7.2","6,0326","-8.9","6,0306","    2683.3","3","    2683.3","6","","","","","     12.55","6","     19.66","6","      5.43","6"
"USC00142443","1905","38.35","-98.566667",,"ELLINWOOD, KS US","    759.8","","     759.8","6","        85","6","        49","6","         8","6","","","        15","6","       122","6","        29","6","       183","6","        53","6","","","  -29.4","6,0213, ","","","  90.9"," ,6,0730, ","   38.9","6,0822, ","-1.1","6,1011","-5.6","6,1020","-5.6","6,1020","-9.4","6,1129","-9.4","6,1129","0.0","6,0417","-2.2","6,0415","-4.4","6,0220","-18.3","6,0215","-18.3","6,0215","    2898.7","7","    2898.7","6","    694.7"," ,6","","","     12.23","6","     18.96","6","      5.49","6"
"USC00142443","1906","38.35","-98.566667",,"ELLINWOOD, KS US","    620.7","","     620.7","6","","","","","","","","","         0","6","       124","6","        18","6","       186","6","        35","6","","","  -16.1","6,0209, ","","","","","   36.7","6,0617, ","0.0","6,1004","-2.2","6,1010","-7.2","6,1118","-7.2","6,1118","-11.1","6,1119","-1.7","6,0331","-3.3","6,0329","-9.4","6,0320","-9.4","6,0320","-9.4","6,0320","    2652.5","5","    2652.5","6","","","","","     12.48","6","     19.08","6","      5.87","6"
"USC00142443","1907","38.35","-98.566667",,"ELLINWOOD, KS US","    762.7","","     762.7","6","        85","6","        47","6","         8","6","","","         5","6","       127","6","        18","6","       181","6","        68","6","","","  -19.4","6,1219,+","","","  49.3"," ,6,0718, ","   38.3","6,0725, ","-1.1","6,1102","-2.2","6,1110","-11.7","6,1111","-11.7","6,1111","-11.7","6,1111","-2.2","6,0527","-2.2","6,0527","-6.7","6,0430","-6.7","6,0430","-8.9","6,0301","    2841.8","8","    2841.8","6","    675.9"," ,6","","","     12.67","6","     19.79","6","      5.54","6"
"USC00142443","1908","38.35","-98.566667",,"ELLINWOOD, KS US","    752.4","","     752.4","6","        82","6","        48","6","         7","6","","","         1","6","       138","6","         6","6","       194","6","        50","6","","","  -18.3","6,0201, ","","","  79.2"," ,6,0417, ","   36.1","6,0905,+","0.0","6,1023","-5.0","6,1024","-5.0","6,1024","-7.2","6,1112","-8.9","6,1113","0.0","6,0507","-2.8","6,0409","-8.3","6,0402","-8.3","6,0402","-11.7","6,0309","    2530.8","8","    2530.8","6","    788.3"," ,6","","","     13.51","6","     20.89","6","      6.12","6"
"USC00142443","1909","38.35","-98.566667",,"ELLINWOOD, KS US","    853.9","","     853.9","6","        92","6","        52","6","         9","6","","","         9","6","       126","6","        30","6","       208","6","        76","6","","","  -26.1","6,0112, ","","","  64.5"," ,6,0913, ","   40.6","6,0816, ","-5.0","6,1012","-5.0","6,1012","-5.0","6,1012","-7.2","6,1116","-11.7","6,1204","-0.6","6,0502","-8.3","6,0501","-8.3","6,0501","-8.3","6,0501","-10.6","6,0313","    2745.5","5","    2745.5","6","    858.6"," ,6","","","     12.84","6","     20.46","6","      5.21","6"
"USC00142443","1910","38.35","-98.566667",,"ELLINWOOD, KS US","    843.4","","     843.4","6","        56","6","        32","6","         2","6","","","         3","6","       124","6","        15","6","       216","6","        68","6","","","  -22.2","6,0106,+","","","  79.2"," ,6,0806, ","   42.8","6,0728, ","-4.4","6,1021","-4.4","6,1021","-4.4","6,1021","-11.1","6,1128","-11.1","6,1128","-0.6","6,0426","-2.2","6,0419","-5.0","6,0310","-12.2","6,0224","-12.2","6,0224","    2665.0","0","    2665.0","6","    374.4"," ,6","","","     13.72","6","     21.49","6","      5.95","6"
"USC00142443","1911","38.35","-98.566667",,"ELLINWOOD, KS US","    988.0","","     988.0","6","        81","6","        48","6","         6","6","","","         8","6","       128","6","        21","6","       195","6","        84","6","","","  -28.9","6,0103, ","","","  45.5"," ,6,0217, ","   45.0","6,0625, ","-0.6","6,1008","-2.2","6,1020","-5.0","6,1101","-7.8","6,1102","-11.7","6,1111","-1.7","6,0502","-5.0","6,0415","-5.0","6,0415","-8.3","6,0302","-15.0","6,0301","    2466.6","6","    2466.6","6","    608.8"," ,6","","","     13.52","6","     21.35","6","      5.69","6"
