"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CTRA","2009","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    486.1","","     486.1","U","         0","U","         4","U","         0","U","       139","U","        32","U","   -2.8","U,1209, ","   40.0","U,0628, ","-0.6","U,1207","-2.8","U,1209","","","","","    1863.0","0","    1863.0","U","     14.31","U","     19.01","U","      9.62","U"
"USR0000CTRA","2010","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    331.0","","     331.0","U","         0","U","         2","U","         0","U","       136","U","        14","U","    0.0","U,1230,+","   38.3","U,0825, ","0.0","U,1124","","","","","","","    1991.8","8","    1991.8","U","     13.62","U","     18.24","U","      9.01","U"
"USR0000CTRA","2011","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    374.5","","     374.5","U","         0","U","         7","U","         0","U","       127","U","        17","U","   -1.7","U,0226, ","   35.6","U,0923,+","","","","","-1.7","U,0226","","","    2166.4","4","    2166.4","U","     13.59","U","     17.97","U","      9.21","U"
"USR0000CTRA","2012","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    513.5","","     513.5","U","         0","U","         1","U","         0","U","       155","U","        30","U","   -0.6","U,0116, ","   39.4","U,0811, ","","","","","-0.6","U,0116","","","    1898.6","6","    1898.6","U","     14.61","U","     19.54","U","      9.68","U"
"USR0000CTRA","2014","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    506.9","","     506.9","U","         0","U","         0","U","         0","U","       177","U","        29","U","    1.1","U,1231,+","   37.2","U,0725,+","","","","","","","","","","","","","     16.12","U","     21.02","U","     11.22","U"
"USR0000CTRA","2015","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    473.9","","     473.9","U","         0","U","         2","U","         0","U","       165","U","        25","U","   -0.6","U,1228, ","   39.4","U,0910, ","0.0","U,1216","","","","","","","    1303.7","7","    1303.7","U","     15.58","U","     20.36","U","     10.80","U"
"USR0000CTRA","2017","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    627.8","","     627.8","U","         0","U","         2","U","         0","U","       169","U","        35","U","   -1.7","U,0106, ","   40.0","U,0622, ","","","","","-0.6","U,0223","","","","","","","     15.59","U","     20.43","U","     10.74","U"
"USR0000CTRA","2018","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    512.5","","     512.5","U","         0","U","         2","U","         0","U","       164","U","        33","U","   -0.6","U,0223,+","   36.7","U,0809,+","","","","","-0.6","U,0223","","","    1633.5","5","    1633.5","U","     15.27","U","     20.07","U","     10.47","U"
"USR0000CTRA","2019","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    492.3","","     492.3","U","         0","U","         2","U","         0","U","       165","U","        26","U","   -0.6","U,0205, ","   38.9","U,0815, ","","","","","0.0","U,0210","","","    1711.4","4","    1711.4","U","     14.86","U","     19.43","U","     10.30","U"
"USR0000CTRA","2021","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    584.1","","     584.1","U","         0","U","         0","U","         0","U","       156","U","        40","U","    0.6","U,1228,+","   41.1","U,0618, ","","","","","","","","","    1544.5","5","    1544.5","U","     15.30","U","     20.59","U","     10.01","U"
"USR0000CTRA","2022","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    639.3","","     639.3","U","         0","U","         0","U","         0","U","       170","U","        41","U","    0.6","U,1219,+","   43.3","U,0906, ","","","","","","","","","    1563.5","5","    1563.5","U","     15.70","U","     20.93","U","     10.48","U"
"USR0000CTRA","2023","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    484.9","","     484.9","U","         0","U","         6","U","         0","U","       139","U","        29","U","   -1.7","U,0301, ","   39.4","U,0715, ","","","","","-1.7","U,0301","","","    2052.5","5","    2052.5","U","     14.35","U","     19.21","U","      9.49","U"
"USR0000CTRA","2024","37.8339","-122.0669","536.4","LAS TRAMPAS CALIFORNIA, CA US","    739.6","","     739.6","U","         0","U","         0","U","         0","U","       178","U","        52","U","    1.1","U,0404,+","   42.8","U,0711, ","","","","","","","","","    1596.3","3","    1596.3","U","     15.94","U","     21.20","U","     10.68","U"
