"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043256","2009","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","   1163.0","","    1163.0","0","        33","0","        19","0","         0","0","        0","","         0","0","         0","0","         9","0","         0","0","       219","0","       107","0","         7"," ","","","   -2.2","0,1209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  20.3"," ,0,1211, ","   42.8","0,0720, ","-2.2","0,1209","-2.2","0,1209","0.0","0,0111","","","","","    1172.4","4","    1172.4","0","    195.4"," ,0","        0"," ,0","     18.28","0","     25.56","0","     11.00","0"
"USC00043256","2010","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","        52","0","        34","0","         1","0","        0","","         0","0","","","","","","","","","","","         6"," ","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  36.6"," ,0,1229, ","","","","","","","","","","","","","","","","","    382.5"," ,0","        0"," ,0","","","","","",""
"USC00043256","2011","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","        35","7","        18","7","         3","7","","","","","         0","7","        19","7","","","","","","","         1"," ","","","   -2.2","7,1226,+","","","","","  41.9"," ,7,0606, ","","","0.0","7,1204","-2.2","7,1224","-0.6","7,0301","","","","","","","","","    205.7"," ,7","","","","","","","     10.27","7"
"USC00043256","2012","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         5"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","    1116.2","2","    1116.2","7","","","","","","","","","",""
"USC00043256","2014","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00043256","2015","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","   1435.3","","    1435.3","7","        36","7","        24","7","         2","7","","","","","         0","7","        15","7","         0","7","       246","7","       136","7","         2"," ","","","   -2.2","7,1227,+","","","","","  42.4"," ,7,1222, ","   43.3","7,0818, ","0.0","7,1130","-2.2","7,1227","0.0","7,0105","-2.2","7,0103","","","     752.3","3","     752.3","7","    245.7"," ,7","","","     19.81","7","     27.75","7","     11.86","7"
"USC00043256","2017","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00043256","2018","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00043256","2019","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00043256","2020","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00043256","2021","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00043256","2022","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         6"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00043256","2023","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","        47","7","        28","7","         2","7","","","","","","","","","","","","","","","         2"," ","","","","","","","","","  50.8"," ,7,0225, ","","","","","","","","","","","","","","","","","    338.4"," ,7","","","","","","","",""
"USC00043256","2024","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","   1520.3","","    1520.3","7","        48","7","        27","7","         0","7","","","","","         0","7","         1","7","         0","7","       233","7","       130","7","         9"," ","","","    0.0","7,0108, ","","","","","  22.9"," ,7,0414, ","   44.4","7,0808,+","","","","","0.0","7,0108","","","","","     832.0","0","     832.0","7","    276.7"," ,7","","","     20.00","7","     27.65","7","     12.35","7"
"USC00043256","2025","36.7672","-119.7092","103.0","FRESNO 5 NE, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
