"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USW00012804","1969","27.65","-81.33333","20.1","AVON PARK GUNNERY RANGE, FL US","         5"," ","         3"," "
"USW00012804","1970","27.65","-81.33333","20.1","AVON PARK GUNNERY RANGE, FL US","","","         1"," "
