"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00107016","1924","46.15","-115.6","473.0","PETE KING RANGER STATION, ID US","","","","","       129","6","        78","6","         4","6","","","","","","","","","","","","","","","  37.6"," ,6,1109, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    851.1"," ,6","","","","","",""
"USC00107016","1925","46.15","-115.6","473.0","PETE KING RANGER STATION, ID US","","","","","       162","6","       108","6","         6","6","","","","","","","","","","","","","","","  35.3"," ,6,0417, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1032.4"," ,6","","","","","",""
"USC00107016","1927","46.15","-115.6","473.0","PETE KING RANGER STATION, ID US","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00107016","1930","46.15","-115.6","473.0","PETE KING RANGER STATION, ID US","    274.2","","     274.2","6","       127","6","        77","6","         3","6","         8","6","       132","6","        29","6","       143","6","        38","6","","","  -22.8","6,0117, ","  32.8"," ,6,0325, ","   42.8","6,0808, ","0.0","6,1011","-2.8","6,1029","-7.2","6,1119","-7.2","6,1119","-9.4","6,1222","0.0","6,0403","-2.2","6,0401","-6.1","6,0303","-7.8","6,0302","-12.8","6,0128","    3221.3","3","    3221.3","6","    860.9"," ,6","      9.53","6","     16.35","6","      2.71","6"
"USC00107016","1932","46.15","-115.6","473.0","PETE KING RANGER STATION, ID US","    209.2","","     209.2","6","","","","","","","         3","6","       100","6","        22","6","       144","6","        50","6","","","  -20.0","6,1211,+","","","   41.7","6,0722, ","-1.1","6,1010","-2.8","6,1124","-10.6","6,1207","-10.6","6,1207","-10.6","6,1207","0.0","6,0515","-6.7","6,0313","-6.7","6,0313","-6.7","6,0313","-8.9","6,0312","","","","","","","      9.40","6","     16.26","6","      2.55","6"
"USC00107016","1933","46.15","-115.6","473.0","PETE KING RANGER STATION, ID US","","","","","       146","6","        95","6","         5","6","","","","","","","","","","","","","","","  46.2"," ,6,1222, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1018.5"," ,6","","","","","",""
"USC00107016","1934","46.15","-115.6","473.0","PETE KING RANGER STATION, ID US","","","","","       129","6","        85","6","         5","6","         0","6","        67","6","","","","","","","","","   -5.6","6,1210, ","  46.2"," ,6,1024, ","","","0.0","6,1127","-3.9","6,1207","-5.0","6,1209","","","","","0.0","6,0521","-3.3","6,0324","-4.4","6,0109","","","","","","","","","    927.9"," ,6","","","","","      4.65","6"
