"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00057745","1951","27.45","109.683","273.0","ZHIJIANG, CH","   1277.6","","    1277.6","s","       130","s","        75","s","        12","s","         0","s","        29","s","         3","s","       192","s","        78","s","   -4.2","s,0114,+","  62.3"," ,s,0716, ","   39.2","s,0831, ","","","","","","","-0.3","s,0307","-2.6","s,0218","","","","","","","","","","","   1058.5"," ,s","     17.26","s","     21.58","s","     12.93","s"
"CHM00057745","1952","27.45","109.683","273.0","ZHIJIANG, CH","   1196.8","","    1196.8","s","       148","s","        85","s","        18","s","         0","s","        24","s","         2","s","       204","s","        63","s","   -4.7","s,0220, "," 172.8"," ,s,0824, ","   37.1","s,0705, ","-1.2","s,1202","-3.2","s,1209","","","-3.5","s,0221","-3.5","s,0221","-4.7","s,0220","","","","","    1513.1","1","    1513.1","s","   1608.4"," ,s","     17.01","s","     21.23","s","     12.80","s"
"CHM00057745","1953","27.45","109.683","273.0","ZHIJIANG, CH","   1192.1","","    1192.1","s","       152","s","        94","s","        10","s","         0","s","        15","s","         1","s","       187","s","        65","s","   -2.9","s,0118, "," 160.6"," ,s,0820, ","   39.9","s,0818, ","-1.5","s,1210","","","","","-1.0","s,0219","-2.3","s,0119","","","","","","","    1660.4","4","    1660.4","s","   1262.6"," ,s","     17.05","s","     20.87","s","     13.24","s"
"CHM00057745","1954","27.45","109.683","273.0","ZHIJIANG, CH","   1072.9","","    1072.9","s","       162","s","        89","s","        18","s","         0","s","        28","s","         7","s","       196","s","        47","s","   -4.8","s,1230, "," 152.4"," ,s,0714, ","   35.5","s,0903, ","-1.2","s,1204","-4.3","s,1212","-4.8","s,1230","-1.7","s,0307","-2.4","s,0131","","","","","","","    1607.9","9","    1607.9","s","   1569.3"," ,s","     16.54","s","     20.53","s","     12.56","s"
"CHM00057745","1955","27.45","109.683","273.0","ZHIJIANG, CH","   1170.9","","    1170.9","s","       145","s","        75","s","        18","s","         0","s","        27","s","         4","s","       197","s","        63","s","   -7.7","s,0106, "," 100.5"," ,s,0527, ","   36.9","s,0922, ","-1.0","s,1221","","","","","-1.8","s,0221","-5.4","s,0116","-5.4","s,0116","-7.0","s,0112","","","    1765.7","7","    1765.7","s","   1341.1"," ,s","     17.19","s","     21.81","s","     12.57","s"
"CHM00057745","1956","27.45","109.683","273.0","ZHIJIANG, CH","   1255.3","","    1255.3","s","       120","s","        77","s","        11","s","         0","s","        30","s","         3","s","       196","s","        73","s","   -4.9","s,0124, ","  76.9"," ,s,0522, ","   37.3","s,0708, ","-3.5","s,1125","-3.5","s,1125","","","-0.1","s,0303","-3.4","s,0126","-4.9","s,0124","","","","","    1571.8","8","    1571.8","s","   1143.0"," ,s","     17.06","s","     21.52","s","     12.60","s"
"CHM00057745","1957","27.45","109.683","273.0","ZHIJIANG, CH","   1116.0","","    1116.0","s","       160","s","        93","s","        11","s","         0","s","        23","s","         3","s","       189","s","        48","s","   -5.1","s,0211, ","  92.8"," ,s,0505, ","   36.0","s,0717, ","","","","","","","-0.8","s,0313","-3.2","s,0214","-5.1","s,0211","","","","","    1777.7","7","    1777.7","s","   1291.2"," ,s","     16.78","s","     20.51","s","     13.05","s"
"CHM00057745","1958","27.45","109.683","273.0","ZHIJIANG, CH","   1113.5","","    1113.5","s","       132","s","        84","s","        12","s","         0","s","        16","s","         1","s","       186","s","        49","s","   -5.2","s,0119, ","  72.4"," ,s,0712, ","   36.5","s,0601, ","","","","","","","-0.8","s,0219","-3.9","s,0202","-5.2","s,0119","","","","","    1472.5","5","    1472.5","s","   1232.6"," ,s","     17.22","s","     21.39","s","     13.05","s"
"CHM00057745","1959","27.45","109.683","273.0","ZHIJIANG, CH","   1250.1","","    1250.1","s","       145","s","        91","s","        13","s","         0","s","        13","s","         0","s","       201","s","        75","s","   -3.6","s,0116, ","  46.8"," ,s,0807, ","   37.5","s,0823, ","-0.5","s,1221","","","","","-0.6","s,0302","-3.6","s,0116","","","","","","","    1512.7","7","    1512.7","s","   1216.4"," ,s","     17.40","s","     21.53","s","     13.27","s"
"CHM00057745","1960","27.45","109.683","273.0","ZHIJIANG, CH","   1149.8","","    1149.8","s","       129","s","        76","s","         8","s","         0","s","        18","s","         2","s","       196","s","        65","s","   -5.0","s,0124, ","  73.4"," ,s,0623, ","   36.7","s,0803, ","-1.8","s,1202","-3.3","s,1220","","","-0.2","s,0221","-3.2","s,0127","-4.6","s,0125","","","","","    1534.5","5","    1534.5","s","   1044.2"," ,s","     17.30","s","     21.55","s","     13.04","s"
