"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CTM2","2001","33.7625","-117.4828","342.9","TEMESCAL CNF CALIFORNIA, CA US","   1052.3","","    1052.3","U","         0","U","         1","U","         0","U","       266","U","       122","U","    0.0","U,1216, ","   43.3","U,0930, ","0.0","U,1216","","","","","","","     18.66","U","     27.06","U","     10.26","U"
"USR0000CTM2","2002","33.7625","-117.4828","342.9","TEMESCAL CNF CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","     752.1","1","     752.1","U","","","","","",""
"USR0000CTM2","2003","33.7625","-117.4828","342.9","TEMESCAL CNF CALIFORNIA, CA US","   1148.7","","    1148.7","U","         0","U","         1","U","         0","U","       285","U","       128","U","    0.0","U,1228, ","   43.9","U,0814, ","0.0","U,1228","","","","","","","     19.34","U","     27.85","U","     10.83","U"
"USR0000CTM2","2004","33.7625","-117.4828","342.9","TEMESCAL CNF CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","     712.3","3","     712.3","U","","","","","",""
"USR0000CTM2","2006","33.7625","-117.4828","342.9","TEMESCAL CNF CALIFORNIA, CA US","   1147.7","","    1147.7","U","         0","U","         1","U","         0","U","       294","U","       122","U","    0.0","U,0220, ","   46.1","U,0722, ","","","0.0","U,0220","     723.1","1","     723.1","U","     19.36","U","     28.16","U","     10.56","U"
"USR0000CTM2","2009","33.7625","-117.4828","342.9","TEMESCAL CNF CALIFORNIA, CA US","   1042.4","","    1042.4","U","         0","U","         1","U","         0","U","       299","U","       116","U","    0.0","U,0210, ","   44.4","U,0829, ","","","0.0","U,0210","     717.2","2","     717.2","U","     19.09","U","     27.87","U","     10.31","U"
"USR0000CTM2","2010","33.7625","-117.4828","342.9","TEMESCAL CNF CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","     785.0","0","     785.0","U","","","","","",""
