"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00294426","1928","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    716.9","","     716.9","6","        43","6","        21","6","         1","6","","","         1","6","         0","6","       122","6","         0","6","       232","6","       103","6","","","","","  -15.6","6,1220, ","","","    25"," ,6,0409, ","  34.3"," ,6,1012, ","   40.0","6,0704,+","","","-1.7","6,1110","-4.4","6,1117","-4.4","6,1117","-7.2","6,1119","-9.4","6,1217","-1.1","6,0427","-3.3","6,0422","-4.4","6,0415","-6.7","6,0410","-9.4","6,0330","    2010.5","5","    2010.5","6","    248.6"," ,6","       25"," ,6","     14.70","6","     24.70","6","      4.68","6","",""
"USC00294426","1930","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    837.3","","     837.3","6","","","","","","","","","","","         0","6","       122","6","         0","6","       232","6","       101","6","","","","","  -14.4","6,0123, ","","","","","","","   41.7","6,0630, ","","","-0.6","6,1028","-2.2","6,1029","-4.4","6,1103","-7.2","6,1120","-9.4","6,1218","0.0","6,0512","-6.7","6,0329","-6.7","6,0329","-6.7","6,0329","-11.1","6,0302","","","","","","","","","     15.13","6","     24.72","6","      5.54","6","",""
"USC00294426","1931","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2019.0","0","    2019.0","6","","","","","","","","","","","",""
"USC00294426","1934","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","   1008.5","","    1008.5","6","        37","6","        12","6","         0","6","","","","","         2","6","       111","6","         0","6","       256","6","       125","6","","","","","  -18.3","6,0109,+","","","","","  16.0"," ,6,0724, ","   40.6","6,0714, ","","","0.0","6,1025","-2.2","6,1116","-4.4","6,1123","-10.0","6,1128","-10.0","6,1128","-2.8","6,0405","-2.8","6,0405","-6.1","6,0319","-6.7","6,0309","-10.0","6,0213","","","","","    132.1"," ,6","","","     16.21","6","     26.45","6","      5.97","6","",""
"USC00294426","1935","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    818.2","","     818.2","6","        51","6","        24","6","         2","6","","","","","         0","6","       110","6","         0","6","       232","6","        83","6","","","","","  -14.4","6,0121, ","","","","","  36.3"," ,6,0830, ","   38.9","6,0620, ","","","-2.8","6,1026","-2.8","6,1026","-7.8","6,1105","-7.8","6,1105","-9.4","6,1121","-1.1","6,0502","-2.2","6,0327","-4.4","6,0312","-7.8","6,0306","-10.0","6,0228","    1820.7","7","    1820.7","6","    279.6"," ,6","","","     15.20","6","     24.08","6","      6.32","6","",""
"USC00294426","1936","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    820.5","","     820.5","6","","","","","","","","","","","         0","6","       108","6","         0","6","       222","6","        80","6","","","","","  -12.2","6,0120, ","","","","","","","   38.3","6,0706,+","","","-10.0","6,1104","-10.0","6,1104","-10.0","6,1104","-10.0","6,1104","-10.0","6,1104","-3.3","6,0410","-3.3","6,0410","-5.6","6,0408","-6.7","6,0327","-10.0","6,0125","    1946.3","3","    1946.3","6","","","","","     15.09","6","     23.88","6","      6.30","6","",""
"USC00294426","1937","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2240.9","9","    2240.9","6","","","","","","","","","","","",""
"USC00294426","1938","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    655.9","","     655.9","6","        39","6","        26","6","         3","6","","","","","         0","6","       117","6","         0","6","       220","6","        66","6","","","","","  -16.1","6,1124, ","","","","","  57.7"," ,6,0901, ","   37.8","6,0820,+","   24424.7","6","-1.7","6,1023","-3.3","6,1103","-10.6","6,1107","-10.6","6,1107","-10.6","6,1107","-0.6","6,0427","-6.1","6,0410","-6.1","6,0410","-6.7","6,0409","-11.1","6,0125","","","","","    324.4"," ,6","","","     14.55","6","     23.75","6","      5.35","6","     53130","6"
"USC00294426","1939","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","         0","6","       136","6","","","","","","","","","","","  -14.4","6,0203, ","","","","","","","","","","","0.0","6,1005","-2.2","6,1029","-5.6","6,1030","-6.7","6,1113","-10.6","6,1229","-1.7","6,0419","-3.3","6,0418","-6.7","6,0407","-6.7","6,0407","-8.9","6,0307","","","","","","","","","","","","","      4.52","6","     33708","6"
"USC00294426","1940","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    787.0","","     787.0","6","        58","6","        34","6","         1","6","","","","","         0","6","       115","6","         0","6","       229","6","        84","6","","","","","  -14.4","6,0119, ","","","","","  31.8"," ,6,0921, ","   39.4","6,0711,+","","","-2.2","6,1029","-2.2","6,1029","-6.7","6,1111","-6.7","6,1111","-10.0","6,1114","-1.1","6,0418","-2.8","6,0413","-5.0","6,0316","-8.9","6,0315","-8.9","6,0315","    2065.0","0","    2065.0","6","    288.7"," ,6","","","     14.98","6","     24.30","6","      5.66","6","     40599","6"
"USC00294426","1941","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    654.1","","     654.1","6","        69","6","        39","6","         4","6","","","","","         0","6","        99","6","         0","6","       186","6","        66","6","","","","","   -9.4","6,1124, ","","","","","  43.9"," ,6,0922, ","   37.2","6,0619, ","   19841.0","6","0.0","6,1026","-4.4","6,1120","-4.4","6,1120","-9.4","6,1124","-9.4","6,1124","0.0","6,0423","-3.3","6,0420","-5.0","6,0120","-6.7","6,0119","-8.9","6,0118","    1941.8","8","    1941.8","6","    455.9"," ,6","","","     14.67","6","     22.64","6","      6.69","6","     28742","6"
"USC00294426","1942","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    744.5","","     744.5","6","        45","6","        29","6","         0","6","","","","","         0","6","       119","6","         0","6","       234","6","        91","6","","","","","  -12.8","6,0220, ","","","","","  20.3"," ,6,0701, ","   40.0","6,0621, ","","","0.0","6,1020","-4.4","6,1031","-4.4","6,1031","-9.4","6,1122","-9.4","6,1122","0.0","6,0501","-2.2","6,0330","-5.6","6,0328","-8.9","6,0321","-8.9","6,0321","    1988.7","7","    1988.7","6","    211.5"," ,6","","","     15.07","6","     24.76","6","      5.37","6","",""
"USC00294426","1943","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        41","6","        18","6","         2","6","","","","","         0","6","       124","6","","","","","","","","","","","  -12.8","6,1109,+","","","","","  30.0"," ,6,0629, ","","","","","-3.3","6,1020","-3.3","6,1020","-5.0","6,1102","-8.9","6,1107","-8.9","6,1107","-1.1","6,0413","-3.3","6,0412","-4.4","6,0325","-11.1","6,0215","-11.1","6,0215","","","","","    220.3"," ,6","","","","","","","      5.74","6","     27915","6"
"USC00294426","1944","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    728.3","","     728.3","6","        49","6","        27","6","         1","6","","","","","         0","6","       126","6","         0","6","       231","6","        97","6","","","","","  -14.4","6,0110, ","","","","","  44.5"," ,6,0723, ","   40.6","6,0804, ","","","-1.1","6,1108","-2.8","6,1109","-5.0","6,1114","-8.9","6,1129","-8.9","6,1129","-1.1","6,0505","-2.8","6,0504","-4.4","6,0404","-8.3","6,0330","-10.0","6,0329","    2221.6","6","    2221.6","6","    240.6"," ,6","","","     14.35","6","     24.21","6","      4.50","6","",""
"USC00294426","1945","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    818.7","","     818.7","6","        28","6","        13","6","         0","6","","","","","         0","6","       140","6","         0","6","       230","6","       109","6","","","","","  -14.4","6,1221, ","","","","","  19.3"," ,6,1009, ","   38.9","6,0819,+","   26041.3","6","-1.1","6,0930","-2.2","6,1024","-5.0","6,1109","-7.2","6,1110","-10.0","6,1123","0.0","6,0428","-6.7","6,0411","-6.7","6,0411","-6.7","6,0411","-9.4","6,0406","    1971.6","6","    1971.6","6","    121.3"," ,6","","","     14.95","6","     25.31","6","      4.60","6","",""
"USC00294426","1946","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    867.4","","     867.4","6","        40","6","        24","6","         1","6","","","","","         0","6","       129","6","         0","6","       240","6","       100","6","","","","","  -14.4","6,0201, ","","","","","  39.6"," ,6,0828, ","   40.0","6,0612, ","   23525.5","6","-0.6","6,1012","-3.3","6,1101","-8.3","6,1103","-8.3","6,1103","-9.4","6,1221","-0.6","6,0415","-2.8","6,0410","-5.0","6,0403","-7.2","6,0310","-10.6","6,0308","    2027.0","0","    2027.0","6","    273.1"," ,6","","","     15.27","6","     25.12","6","      5.42","6","",""
"USC00294426","1947","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    853.6","","     853.6","6","","","","","","","","","","","         0","6","       131","6","         0","6","       232","6","       101","6","","","         3"," ","  -16.1","6,0119,+","","","","","","","   40.0","6,0711, ","","","-3.9","6,1022","-3.9","6,1022","-6.1","6,1104","-12.2","6,1107","-12.2","6,1107","0.0","6,0429","-2.2","6,0428","-4.4","6,0316","-7.8","6,0224","-9.4","6,0223","    1994.6","6","    1994.6","6","","","","","     14.84","6","     24.77","6","      4.90","6","     26629","6"
"USC00294426","1948","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2124.5","5","    2124.5","6","","","","","","","","","","","",""
"USC00294426","1949","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    800.0","","     800.0","6","","","","","","","","","","","         0","6","       121","6","         3","6","       238","6","        88","6","","","        10"," ","  -14.4","6,0105, ","","","","","","","   38.9","6,0617, ","","","-3.3","6,1010","-3.3","6,1010","-6.1","6,1112","-10.6","6,1213","-10.6","6,1213","0.0","6,0412","-4.4","6,0411","-4.4","6,0411","-6.7","6,0327","-10.6","6,0210","","","","","","","","","     14.93","6","     24.34","6","      5.53","6","     22756","6"
"USC00294426","1950","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    758.0","","     758.0","6","","","","","","","","","","","         1","6","       128","6","         0","6","       276","6","        90","6","","","","","  -17.8","6,0107, ","","","","","","","   39.4","6,0628,+","   19063.4","6","-4.4","6,1104","-4.4","6,1104","-4.4","6,1104","-7.2","6,1110","-13.3","6,1111","0.0","6,0507","-3.9","6,0505","-4.4","6,0329","-7.8","6,0327","-11.7","6,0127","    1866.6","6","    1866.6","6","","","","","     15.68","6","     26.33","6","      5.03","6","     14428","6"
"USC00294426","1951","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    950.6","","     950.6","6","        33","6","        15","6","         0","6","","","","","         0","6","       110","6","         0","6","       236","6","       116","6","","","","","  -16.1","6,0202, ","","","","","  17.3"," ,6,1031, ","   43.3","6,0709, ","   22898.0","6","-2.8","6,1023","-2.8","6,1023","-5.0","6,1107","-9.4","6,1126","-9.4","6,1126","-1.1","6,0503","-2.2","6,0502","-4.4","6,0412","-7.2","6,0320","-9.4","6,0319","    1920.7","7","    1920.7","6","    111.8"," ,6","","","     15.45","6","     25.50","6","      5.41","6","     17525","6"
"USC00294426","1952","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        33","6","        19","6","         1","6","","","         1","6","         0","6","       124","6","","","","","","","","","","","  -12.8","6,0104, ","","","    25"," ,6,0215, ","  32.3"," ,6,0630, ","","","","","0.0","6,1008","-2.2","6,1029","-4.4","6,1105","-7.2","6,1111","-10.6","6,1118","0.0","6,0409","-3.9","6,0328","-4.4","6,0324","-7.2","6,0322","-11.7","6,0226","    1898.8","8","    1898.8","6","    187.0"," ,6","       25"," ,6","","","","","      5.26","6","",""
"USC00294426","1953","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        26","0","         9","0","         0","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     8"," ,0,1212, ","   9.4"," ,0,1029,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     79.1"," ,0","        8"," ,0","","","","","","","",""
"USC00294426","1955","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        32","0","        17","0","         0","0","        0","","         0","0","         0","0","       133","0","","","","","","","","","","","  -13.3","0,0222,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  20.8"," ,0,0723, ","","","","","0.0","0,1016","-5.6","0,1028","-5.6","0,1028","-8.9","0,1109","-8.9","0,1109","0.0","0,0504","-2.8","0,0413","-5.6","0,0329","-7.8","0,0328","-9.4","0,0224","    1880.7","7","    1880.7"," ","    184.2"," ,0","        0"," ,0","","","","","      3.90","0","",""
"USC00294426","1956","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    677.8","","     677.8","0","        20","0","        12","0","         1","0","","","         2","0","         0","0","       148","0","         1","0","       233","0","       134","0","","","","","  -15.0","0,0203, ","","","    76"," ,0,0202, ","  29.2"," ,0,0729, ","   40.6","0,0626, ","    2079.3","0","-0.6","0,1021","-2.2","0,1025","-5.0","0,1026","-7.8","0,1102","-11.1","0,1105","0.0","0,0430","-2.8","0,0415","-4.4","0,0405","-6.7","0,0404","-11.1","0,0316","","","","","     89.5"," ,0","      104"," ,0","     14.51","0","     25.88","0","      3.14","0","     13362","0"
"USC00294426","1957","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    702.1","","     702.1","0","        42","0","        28","0","         1","0","","","         1","0","         0","0","        94","0","         0","0","       222","0","        89","0","","","","","  -15.0","0,1201, ","","","    76"," ,0,1122, ","  33.3"," ,0,0831, ","   42.2","0,0704, ","","","-0.6","0,1023","-3.9","0,1107","-5.0","0,1108","-11.1","0,1123","-11.1","0,1123","-0.6","0,0425","-2.8","0,0424","-4.4","0,0328","-7.8","0,0325","-9.4","0,0201","    1764.2","2","    1764.2","0","    260.2"," ,0","       76"," ,0","     15.19","0","     24.80","0","      5.58","0","",""
"USC00294426","1958","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    811.5","","     811.5","0","        57","0","        43","0","         1","0","","","         0","0","         1","0","       132","0","         0","0","       229","0","       111","0","","","","","  -18.9","0,1231, ","","","     0"," ,0,1231,+","  25.4"," ,0,1014, ","   41.7","0,0713,+","","","-3.3","0,1031","-3.3","0,1031","-5.0","0,1101","-7.2","0,1117","-13.9","0,1118","-1.1","0,0417","-2.2","0,0415","-4.4","0,0406","-6.7","0,0310","-10.6","0,0228","    2090.3","3","    2090.3","0","    349.0"," ,0","        0"," ,0","     14.59","0","     25.30","0","      3.89","0","",""
"USC00294426","1959","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        28","0","        17","0","         1","0","","","         0","0","         1","0","       156","0","","","","","","","","","","","  -17.8","0,1129, ","","","     0"," ,0,1231,+","  88.4"," ,0,0809, ","","","","","0.0","0,0914","-2.8","0,1005","-12.8","0,1106","-12.8","0,1106","-12.8","0,1106","-1.1","0,0531","-2.2","0,0505","-4.4","0,0327","-7.8","0,0322","-11.1","0,0317","    2043.6","6","    2043.6","0","    226.5"," ,0","        0"," ,0","","","","","      2.30","0","",""
"USC00294426","1960","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        30","0","        17","0","         1","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  29.7"," ,0,1210, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    176.5"," ,0","        0"," ,0","","","","","","","",""
"USC00294426","1961","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        43","0","        28","0","         2","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0","T,0,0227, ","  36.1"," ,0,0906, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    324.1"," ,0","        0","T,0","","","","","","","",""
"USC00294426","1962","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        40","0","        31","0","         2","0","","","         0","0","","","","","","","","","","","","","","","","","","","    13"," ,0,0314, ","  46.5"," ,0,0801, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    395.1"," ,0","       13"," ,0","","","","","","","",""
"USC00294426","1963","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        25","0","        17","0","         0","0","","","","","","","","","","","","","","","","","         1"," ","","","","","","","  19.3"," ,0,0820, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    137.5"," ,0","","","","","","","","","",""
"USC00294426","1964","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        20","0","        15","0","         2","0","        1","","         0","0","","","","","","","","","","","","","","","","","    25"," ,0,0203, ","    13"," ,0,0203, ","  36.6"," ,0,0729, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    201.3"," ,0","       13"," ,0","","","","","","","",""
"USC00294426","1965","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    792.0","","     792.0","0","        34","0","        23","0","         0","0","        0","","         0","0","         0","0","       109","0","         0","0","       247","0","       105","0","","","","","  -13.3","0,0304, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  14.0"," ,0,0107, ","   38.9","0,0807,+","","","-0.6","0,1030","-2.8","0,1102","-4.4","0,1112","-11.1","0,1129","-11.1","0,1129","-3.3","0,0510","-3.3","0,0510","-5.0","0,0415","-6.7","0,0320","-10.0","0,0306","","","","","    177.0"," ,0","        0"," ,0","     15.33","0","     25.55","0","      5.11","0","",""
"USC00294426","1966","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    825.3","","     825.3","0","        42","0","        23","0","         0","0","        0","","         0","0","         2","0","       130","0","         0","0","       250","0","       105","0","","","","","  -17.8","0,1230,+","     0"," ,0,1231,+","     0","T,0,0118, ","  13.2"," ,0,0629, ","   40.6","0,0705,+","","","-1.1","0,1015","-2.8","0,1018","-6.1","0,1102","-7.2","0,1110","-11.7","0,1128","0.0","0,0409","-3.9","0,0406","-4.4","0,0311","-8.3","0,0307","-11.1","0,0306","    1888.7","7","    1888.7","0","    165.6"," ,0","        0","T,0","     14.94","0","     25.23","0","      4.65","0","     13082","0"
"USC00294426","1967","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    772.6","","     772.6","0","        38","0","        26","0","         2","0","        0","","         2","0","         2","0","       129","0","         0","0","       248","0","        87","0","","","","","  -21.1","0,0109, ","     0"," ,0,1231,+","    51"," ,0,1216, ","  31.0"," ,0,1127, ","   38.3","0,0801,+","","","-1.7","0,1016","-2.2","0,1017","-6.7","0,1031","-6.7","0,1031","-11.7","0,1210","-0.6","0,0515","-2.2","0,0503","-6.1","0,0502","-8.9","0,0308","-8.9","0,0308","    1907.7","7","    1907.7","0","    217.7"," ,0","       89"," ,0","     15.28","0","     25.23","0","      5.33","0","",""
"USC00294426","1968","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","    627.0","","     627.0","0","        40","0","        27","0","         1","0","        1","","         1","0","         0","0","       129","0","         0","0","       224","0","        88","0","","","","","  -15.6","0,1223, ","    76"," ,0,1127, ","    76"," ,0,1127, ","  40.6"," ,0,0705, ","   41.1","0,0621, ","","","-1.1","0,1017","-3.9","0,1018","-5.6","0,1106","-12.2","0,1111","-12.2","0,1111","0.0","0,0517","-2.8","0,0425","-5.6","0,0424","-7.8","0,0318","-11.1","0,0202","    2000.5","5","    2000.5","0","    247.6"," ,0","      127"," ,0","     14.57","0","     24.63","0","      4.52","0","",""
"USC00294426","1969","32.6161","-106.7404","1316.1","JORNADA EXPERIMENTAL RANGE, NM US","","","","","        44","0","        26","0","         1","0","        0","","         1","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","    64"," ,0,1228, ","  36.8"," ,0,0709, ","","","","","","","","","","","","","","","","","","","","","","","","","    2032.3","3","    2032.3","0","    249.1"," ,0","       64"," ,0","","","","","","","",""
