"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00025097","1961","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   1798.1","","    1798.1","m","        95","m","        70","m","        19","m","         0","m","         0","m","         0","m","       351","m","       175","m","    0.6","m,0225, ","  70.4"," ,m,0616, ","   43.3","m,0530, ","","","","","","","","","   1374.3"," ,m","     22.64","m","     31.38","m","     13.90","m"
"MXN00025097","1962","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   2016.7","","    2016.7","m","        88","m","        64","m","        12","m","         0","m","         0","m","         0","m","       361","m","       240","m","    1.1","m,0112, ","  56.4"," ,m,0711, ","   43.3","m,1025,+","","","","","     229.3","3","     229.3","m","   1073.9"," ,m","     23.45","m","     33.10","m","     13.80","m"
"MXN00025097","1963","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   2001.4","","    2001.4","m","        85","m","        53","m","        15","m","         0","m","         0","m","         0","m","       354","m","       218","m","    1.7","m,1231,+","  61.0"," ,m,0705, ","   43.3","m,0528, ","","","","","     100.7","7","     100.7","m","   1070.5"," ,m","     23.34","m","     32.35","m","     14.32","m"
"MXN00025097","1964","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   1800.9","","    1800.9","m","        72","m","        55","m","        15","m","         0","m","         2","m","         0","m","       360","m","       195","m","   -1.1","m,0117, ","  48.8"," ,m,0714, ","   41.7","m,0514, ","","","-1.1","m,0117","     298.9","9","     298.9","m","   1035.5"," ,m","     22.47","m","     31.91","m","     13.03","m"
"MXN00025097","1965","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   1845.9","","    1845.9","m","        89","m","        65","m","         7","m","         0","m","         1","m","         0","m","       356","m","       236","m","    0.0","m,0214, ","  58.7"," ,m,0716, ","   42.8","m,0421,+","","","0.0","m,0214","     188.8","8","     188.8","m","    918.6"," ,m","     22.84","m","     32.45","m","     13.24","m"
"MXN00025097","1966","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   1972.9","","    1972.9","m","        92","m","        66","m","        12","m","         0","m","         0","m","         0","m","       354","m","       228","m","    1.1","m,1217, ","  56.4"," ,m,0811, ","   45.6","m,0614, ","","","","","     236.8","8","     236.8","m","   1094.3"," ,m","     23.08","m","     32.51","m","     13.65","m"
"MXN00025097","1967","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   2008.7","","    2008.7","m","        80","m","        61","m","        10","m","         0","m","         2","m","         0","m","       357","m","       238","m","    0.0","m,0106,+","  71.4"," ,m,0801, ","   44.4","m,0508, ","","","0.0","m,0106","     166.7","7","     166.7","m","    944.6"," ,m","     23.35","m","     33.12","m","     13.57","m"
"MXN00025097","1968","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   1754.7","","    1754.7","m","       100","m","        70","m","        15","m","         0","m","         0","m","         0","m","       347","m","       173","m","    2.8","m,0123,+","  65.3"," ,m,0614, ","   42.2","m,0526, ","","","","","     169.5","5","     169.5","m","   1145.9"," ,m","     22.60","m","     30.67","m","     14.52","m"
"MXN00025097","1969","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   2018.0","","    2018.0","m","        62","m","        43","m","         7","m","         0","m","         0","m","         0","m","       351","m","       204","m","    1.7","m,1231, ","  52.8"," ,m,0710, ","   44.4","m,0703, ","","","","","     205.7","7","     205.7","m","    674.1"," ,m","     23.35","m","     32.13","m","     14.56","m"
"MXN00025097","1970","25.8667","-107.4","614.8","TECUSIAPA CFE, MX","   1867.2","","    1867.2","m","        69","m","        49","m","        12","m","         0","m","         0","m","         0","m","       358","m","       188","m","    1.1","m,0107, "," 100.1"," ,m,0811, ","   42.2","m,0626, ","","","","","     167.4","4","     167.4","m","    902.8"," ,m","     23.10","m","     32.22","m","     13.98","m"
