"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00112332","1978","39.35","-88.16667","185.9","DIONA 3 SW, IL US","        93","0","        69","0","        11","0","","","","","","","","","","","","","  48.3"," ,0,0804, ","    947.7"," ,0","",""
"USC00112332","1979","39.35","-88.16667","185.9","DIONA 3 SW, IL US","","","","","","","","","        14","0","","","","","","","   178"," ,0,0131,+","","","","","     1142"," ,0"
"USC00112332","1980","39.35","-88.16667","185.9","DIONA 3 SW, IL US","","","","","","","","","         8","0","","","","","","","   102"," ,0,0226, ","","","","","      599"," ,0"
"USC00112332","1983","39.35","-88.16667","185.9","DIONA 3 SW, IL US","","","","","","","","","","","","","         3"," ","","","","","","","","","",""
"USC00112332","1984","39.35","-88.16667","185.9","DIONA 3 SW, IL US","","","","","","","","","","","        10"," ","         7"," ","","","","","","","","","",""
"USC00112332","1985","39.35","-88.16667","185.9","DIONA 3 SW, IL US","       118","0","        82","0","        16","0","","","         7","0","        20"," ","        26"," ","","","    89"," ,0,1214, ","  55.4"," ,0,1119, ","   1267.3"," ,0","      387"," ,0"
"USC00112332","1986","39.35","-88.16667","185.9","DIONA 3 SW, IL US","        96","0","        65","0","         7","0","","","         3","0","        45"," ","         2"," ","","","   122"," ,0,0224, ","  78.5"," ,0,1004, ","    788.5"," ,0","      213"," ,0"
"USC00112332","1987","39.35","-88.16667","185.9","DIONA 3 SW, IL US","        89","0","        66","0","        10","0","","","         7","0","        29"," ","","","","","   203"," ,0,0110, ","  46.2"," ,0,0620, ","    811.5"," ,0","      413"," ,0"
"USC00112332","1988","39.35","-88.16667","185.9","DIONA 3 SW, IL US","        63","0","        51","0","        10","0","","","         3","0","         1"," ","","","","","   152"," ,0,1228, ","  62.5"," ,0,0201, ","    876.2"," ,0","      241"," ,0"
"USC00112332","1989","39.35","-88.16667","185.9","DIONA 3 SW, IL US","        87","0","        67","0","         8","0","","","         4","0","        17"," ","","","","","    46"," ,0,1215, "," 106.7"," ,0,0909, ","    989.7"," ,0","      154"," ,0"
"USC00112332","1990","39.35","-88.16667","185.9","DIONA 3 SW, IL US","        97","0","        79","0","        16","0","","","         5","0","        20"," ","","","","","   127"," ,0,1227, ","  84.1"," ,0,1230, ","   1346.6"," ,0","      305"," ,0"
"USC00112332","1991","39.35","-88.16667","185.9","DIONA 3 SW, IL US","        75","0","        60","0","         7","0","","","         1","0","        20"," ","         1"," ","","","    51"," ,0,0126, ","  79.8"," ,0,0806, ","    874.7"," ,0","       67"," ,0"
"USC00112332","1992","39.35","-88.16667","185.9","DIONA 3 SW, IL US","        82","0","        68","0","         8","0","        0","","         3","0","        16"," ","","","     0"," ,0,1231,+","    51"," ,0,0315,+","  63.5"," ,0,0726, ","    940.2"," ,0","      140"," ,0"
"USC00112332","1993","39.35","-88.16667","185.9","DIONA 3 SW, IL US","       109","0","        93","0","        13","0","","","","","        17"," ","         5"," ","","","","","  81.3"," ,0,1114, ","   1376.1"," ,0","",""
"USC00112332","1994","39.35","-88.16667","185.9","DIONA 3 SW, IL US","        79","0","        62","0","         7","0","","","         3","0","        28"," ","        29"," ","","","   178"," ,0,0117, ","  48.8"," ,0,0429, ","    839.0"," ,0","      371"," ,0"
