"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00355375","1898","43.18333","-124.03333","43.0","MCKINLEY, OR US","     52.6","","      52.6","6","       132","6","       108","6","        13","6","","","         0","6","        38","6","         0","6","        83","6","         3","6","","","","","   -6.1","6,1210, ","","","  59.9"," ,6,1117, ","   35.0","6,0604, ","-0.6","6,1109","-2.2","6,1205","-5.6","6,1209","","","","","-0.6","6,0418","-2.8","6,0323","","","","","","","","","","","   1431.9"," ,6","","","     11.00","6","     15.89","6","      6.12","6"
"USC00355375","1899","43.18333","-124.03333","43.0","MCKINLEY, OR US","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2733.2","2","    2733.2","6","","","","","","","","","",""
"USC00355375","1900","43.18333","-124.03333","43.0","MCKINLEY, OR US","","","","","       109","6","        98","6","        20","6","","","","","","","","","","","","","","","","","","","",""," 102.4"," ,6,1223, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1477.3"," ,6","","","","","","","",""
"USC00355375","1901","43.18333","-124.03333","43.0","MCKINLEY, OR US","","","","","       118","6","       101","6","        20","6","","","","","","","","","","","","","         3"," ","","","","","","","  79.2"," ,6,0113, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1573.9"," ,6","","","","","","","",""
"USC00355375","1902","43.18333","-124.03333","43.0","MCKINLEY, OR US","","","","","       159","6","       139","6","        23","6","","","","","","","","","","","","","","","","","","","","","  74.9"," ,6,1108, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   2212.3"," ,6","","","","","","","",""
"USC00355375","1904","43.18333","-124.03333","43.0","MCKINLEY, OR US","     10.7","","      10.7","6","       154","6","       132","6","        32","6","","","         0","6","        29","6","         0","6","       135","6","         1","6","        14"," ","","","   -3.3","6,0128, ","","","  79.8"," ,6,0215, ","   34.4","6,0411, ","-1.1","6,1203","","","","","","","","","0.0","6,0401","-2.8","6,0202","","","","","","","    2495.5","5","    2495.5","6","   2324.3"," ,6","","","     11.71","6","     18.20","6","      5.21","6"
"USC00355375","1905","43.18333","-124.03333","43.0","MCKINLEY, OR US","     28.6","","      28.6","6","       127","6","        89","6","        14","6","","","         0","6","        48","6","         0","6","       131","6","         6","6","","","","","   -5.6","6,0213,+","","","  52.3"," ,6,1230, ","   41.1","6,0708, ","-0.6","6,1019","-2.2","6,1105","","","","","","","-0.6","6,0502","-2.2","6,0411","-4.4","6,0216","","","","","    2206.8","8","    2206.8","6","   1265.1"," ,6","","","     11.84","6","     18.80","6","      4.87","6"
"USC00355375","1906","43.18333","-124.03333","43.0","MCKINLEY, OR US","","","","","       148","6","       122","6","        20","6","","","","","","","","","","","","","","","         2"," ","","","","","  59.7"," ,6,0220, ","","","","","","","","","","","","","","","","","","","","","","","    2425.2","2","    2425.2"," ","   1728.0"," ,6","","","","","","","",""
"USC00355375","1907","43.18333","-124.03333","43.0","MCKINLEY, OR US","","","","","","","","","","","","","","","","","","","","","","","         4"," ","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00355375","1908","43.18333","-124.03333","43.0","MCKINLEY, OR US","","","","","       109","6","       102","6","         9","6","","","","","","","","","","","","","        10"," ","","","","","","","  60.5"," ,6,1015, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1225.4"," ,6","","","","","","","",""
