"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00426651","1980","40.63333","-111.5","2393.3","PARK CTY NORNDA MINE, UT US","","","","","","","","","         6"," ","","","","","","","",""
"USC00426651","1981","40.63333","-111.5","2393.3","PARK CTY NORNDA MINE, UT US","        86","0","        64","0","         4","0","        23","0","        19"," ","   457"," ,0,1227, ","  51.3"," ,0,1011, ","    626.2"," ,0","     4335"," ,0"
