"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN001050200","1911","16.95","82.233","8.0","KAKINADA, IN","        70","I","        42","I","         9","I","","","","","","","","","","","","","  88.9"," ,I,1129, ","","","    795.6"," ,I","","","",""
"IN001050200","1912","16.95","82.233","8.0","KAKINADA, IN","        77","I","        48","I","         6","I","","","","","","","","","","","","","  51.8"," ,I,0701, ","","","    670.3"," ,I","","","",""
"IN001050200","1913","16.95","82.233","8.0","KAKINADA, IN","        75","I","        45","I","        12","I","","","","","","","","","","","","","  86.9"," ,I,1007, ","","","    927.0"," ,I","","","",""
"IN001050200","1914","16.95","82.233","8.0","KAKINADA, IN","        82","I","        50","I","         9","I","","","","","","","","","","","",""," 109.7"," ,I,0506, ","","","    760.6"," ,I","","","",""
"IN001050200","1915","16.95","82.233","8.0","KAKINADA, IN","        98","I","        65","I","        16","I","","","","","","","","","","","","","  68.1"," ,I,0801, ","","","   1234.3"," ,I","","","",""
"IN001050200","1916","16.95","82.233","8.0","KAKINADA, IN","       110","I","        76","I","        14","I","","","","","","","","","","","",""," 154.4"," ,I,1124, ","","","   1269.4"," ,I","","","",""
"IN001050200","1917","16.95","82.233","8.0","KAKINADA, IN","       121","I","        86","I","        22","I","","","","","","","","","","","",""," 121.9"," ,I,0808, ","","","   1592.5"," ,I","","","",""
"IN001050200","1918","16.95","82.233","8.0","KAKINADA, IN","        68","I","        48","I","         7","I","","","","","","","","","","","","","  94.7"," ,I,0926, ","","","    768.5"," ,I","","","",""
"IN001050200","1919","16.95","82.233","8.0","KAKINADA, IN","       104","I","        66","I","        11","I","","","","","","","","","","","",""," 236.5"," ,I,1108, ","","","   1358.5"," ,I","","","",""
"IN001050200","1920","16.95","82.233","8.0","KAKINADA, IN","        66","I","        49","I","        13","I","","","","","","","","","","","",""," 129.5"," ,I,1004, ","","","    925.3"," ,I","","","",""
"IN001050200","1921","16.95","82.233","8.0","KAKINADA, IN","        83","I","        58","I","        13","I","","","","","","","","","","","","","  78.2"," ,I,0122, ","","","   1060.5"," ,I","","","",""
"IN001050200","1922","16.95","82.233","8.0","KAKINADA, IN","        78","I","        46","I","         9","I","","","","","","","","","","","","","  85.6"," ,I,1123, ","","","    780.9"," ,I","","","",""
"IN001050200","1923","16.95","82.233","8.0","KAKINADA, IN","        85","I","        57","I","        12","I","","","","","","","","","","","",""," 276.4"," ,I,1116, ","","","   1332.2"," ,I","","","",""
"IN001050200","1924","16.95","82.233","8.0","KAKINADA, IN","        86","I","        57","I","        20","I","","","","","","","","","","","",""," 139.7"," ,I,1107, ","","","   1361.7"," ,I","","","",""
"IN001050200","1925","16.95","82.233","8.0","KAKINADA, IN","        99","I","        65","I","        13","I","","","","","","","","","","","",""," 117.1"," ,I,1006, ","","","   1384.4"," ,I","","","",""
"IN001050200","1926","16.95","82.233","8.0","KAKINADA, IN","        74","I","        53","I","        13","I","","","","","","","","","","","",""," 104.6"," ,I,0709, ","","","   1108.1"," ,I","","","",""
"IN001050200","1927","16.95","82.233","8.0","KAKINADA, IN","        97","I","        67","I","         6","I","","","","","","","","","","","","","  93.5"," ,I,1102, ","","","   1016.2"," ,I","","","",""
"IN001050200","1928","16.95","82.233","8.0","KAKINADA, IN","        98","I","        54","I","         8","I","","","","","","","","","","","",""," 160.0"," ,I,1022, ","","","    856.5"," ,I","","","",""
"IN001050200","1929","16.95","82.233","8.0","KAKINADA, IN","        84","I","        53","I","        10","I","","","","","","","","","","","","","  73.2"," ,I,1004, ","","","    918.4"," ,I","","","",""
"IN001050200","1930","16.95","82.233","8.0","KAKINADA, IN","       100","I","        65","I","        13","I","","","","","","","","","","","",""," 156.2"," ,I,1118, ","","","   1438.4"," ,I","","","",""
"IN001050200","1933","16.95","82.233","8.0","KAKINADA, IN","        99","I","        58","I","         8","I","","","","","","","","","","","",""," 110.5"," ,I,1018, ","","","    906.0"," ,I","","","",""
"IN001050200","1934","16.95","82.233","8.0","KAKINADA, IN","        80","I","        56","I","        11","I","","","","","","","","","","","","","  79.2"," ,I,0804, ","","","   1030.1"," ,I","","","",""
"IN001050200","1935","16.95","82.233","8.0","KAKINADA, IN","        63","I","        43","I","         5","I","","","","","","","","","","","","","  79.8"," ,I,1019, ","","","    632.6"," ,I","","","",""
"IN001050200","1936","16.95","82.233","8.0","KAKINADA, IN","       109","I","        78","I","        19","I","","","","","","","","","","","",""," 281.9"," ,I,1029, ","","","   1764.6"," ,I","","","",""
"IN001050200","1937","16.95","82.233","8.0","KAKINADA, IN","        84","I","        60","I","        11","I","","","","","","","","","","","",""," 146.1"," ,I,0807, ","","","   1053.6"," ,I","","","",""
"IN001050200","1938","16.95","82.233","8.0","KAKINADA, IN","        87","I","        65","I","        13","I","","","","","","","","","","","",""," 227.6"," ,I,1126, ","","","   1407.1"," ,I","","","",""
"IN001050200","1939","16.95","82.233","8.0","KAKINADA, IN","        87","I","        57","I","        18","I","","","","","","","","","","","",""," 170.9"," ,I,1022, ","","","   1534.6"," ,I","","","",""
"IN001050200","1940","16.95","82.233","8.0","KAKINADA, IN","       105","I","        73","I","        13","I","","","","","","","","","","","","","  96.0"," ,I,0917, ","","","   1170.4"," ,I","","","",""
"IN001050200","1941","16.95","82.233","8.0","KAKINADA, IN","        79","I","        49","I","        12","I","","","","","","","","","","","",""," 150.6"," ,I,1007, ","","","   1035.3"," ,I","","","",""
"IN001050200","1942","16.95","82.233","8.0","KAKINADA, IN","        78","I","        47","I","        11","I","","","","","","","","","","","",""," 212.1"," ,I,1029, ","","","   1022.6"," ,I","","","",""
"IN001050200","1943","16.95","82.233","8.0","KAKINADA, IN","        92","I","        60","I","        12","I","","","","","","","","","","","",""," 120.7"," ,I,1016, ","","","    973.5"," ,I","","","",""
"IN001050200","1944","16.95","82.233","8.0","KAKINADA, IN","       101","I","        69","I","        16","I","","","","","","","","","","","",""," 162.1"," ,I,1016, ","","","   1402.3"," ,I","","","",""
"IN001050200","1945","16.95","82.233","8.0","KAKINADA, IN","        91","I","        60","I","        13","I","","","","","","","","","","","","","  96.5"," ,I,1020, ","","","    997.2"," ,I","","","",""
"IN001050200","1946","16.95","82.233","8.0","KAKINADA, IN","        85","I","        51","I","        10","I","","","","","","","","","","","","","  96.0"," ,I,1123, ","","","    778.0"," ,I","","","",""
"IN001050200","1947","16.95","82.233","8.0","KAKINADA, IN","        82","I","        60","I","        12","I","","","","","","","","","","","",""," 127.0"," ,I,0712, ","","","   1006.9"," ,I","","","",""
"IN001050200","1948","16.95","82.233","8.0","KAKINADA, IN","        87","I","        64","I","        15","I","","","","","","","","","","","",""," 168.1"," ,I,1109, ","","","   1264.6"," ,I","","","",""
"IN001050200","1949","16.95","82.233","8.0","KAKINADA, IN","        92","I","        64","I","        15","I","","","","","","","","","","","",""," 185.7"," ,I,1029, ","","","   1464.8"," ,I","","","",""
"IN001050200","1950","16.95","82.233","8.0","KAKINADA, IN","        84","I","        61","I","        12","I","","","","","","","","","","","",""," 152.9"," ,I,1019, ","","","   1061.1"," ,I","","","",""
"IN001050200","1951","16.95","82.233","8.0","KAKINADA, IN","        81","I","        59","I","        12","I","","","","","","","","","","","",""," 113.0"," ,I,0929, ","","","   1146.8"," ,I","","","",""
"IN001050200","1952","16.95","82.233","8.0","KAKINADA, IN","        77","I","        54","I","        12","I","","","","","","","","","","","",""," 190.5"," ,I,1007, ","","","   1139.0"," ,I","","","",""
"IN001050200","1953","16.95","82.233","8.0","KAKINADA, IN","        81","I","        49","I","         9","I","","","","","","","","","","","",""," 192.5"," ,I,1022, ","","","   1033.6"," ,I","","","",""
"IN001050200","1954","16.95","82.233","8.0","KAKINADA, IN","        88","I","        71","I","        15","I","","","","","","","","","","","","","  99.8"," ,I,1023, ","","","   1101.0"," ,I","","","",""
"IN001050200","1955","16.95","82.233","8.0","KAKINADA, IN","        93","I","        71","I","        16","I","","","","","","","","","","","","","  95.5"," ,I,0507, ","","","   1315.8"," ,I","","","",""
"IN001050200","1956","16.95","82.233","8.0","KAKINADA, IN","        98","I","        63","I","        17","I","","","","","","","","","","","",""," 285.8"," ,I,0930, ","","","   1554.3"," ,I","","","",""
"IN001050200","1957","16.95","82.233","8.0","KAKINADA, IN","        82","I","        57","I","         8","I","","","","","","","","","","","",""," 106.7"," ,I,1023, ","","","    850.7"," ,I","","","",""
"IN001050200","1958","16.95","82.233","8.0","KAKINADA, IN","        77","I","        56","I","        19","I","","","","","","","","","","","",""," 221.5"," ,I,1020, ","","","   1568.6"," ,I","","","",""
"IN001050200","1959","16.95","82.233","8.0","KAKINADA, IN","        93","I","        71","I","        16","I","","","","","","","","","","","","","  60.4"," ,I,0723, ","","","   1238.1"," ,I","","","",""
"IN001050200","1960","16.95","82.233","8.0","KAKINADA, IN","        70","I","        45","I","        10","I","","","","","","","","","","","","","  81.6"," ,I,1002, ","","","    819.0"," ,I","","","",""
"IN001050200","1961","16.95","82.233","8.0","KAKINADA, IN","        83","I","        63","I","        10","I","","","","","","","","","","","","","  94.6"," ,I,1017, ","","","   1156.8"," ,I","","","",""
"IN001050200","1962","16.95","82.233","8.0","KAKINADA, IN","        85","I","        65","I","        18","I","","","","","","","","","","","",""," 133.6"," ,I,1026, ","","","   1491.4"," ,I","","","",""
"IN001050200","1963","16.95","82.233","8.0","KAKINADA, IN","        68","I","        48","I","         9","I","","","","","","","","","","","",""," 129.6"," ,I,1023, ","","","   1006.0"," ,I","","","",""
"IN001050200","1964","16.95","82.233","8.0","KAKINADA, IN","        83","I","        64","I","        11","I","","","","","","","","","","","",""," 103.8"," ,I,0902, ","","","   1105.4"," ,I","","","",""
"IN001050200","1965","16.95","82.233","8.0","KAKINADA, IN","        62","I","        47","I","         9","I","","","","","","","","","","","","","  58.4"," ,I,0930, ","","","    687.0"," ,I","","","",""
"IN001050200","1966","16.95","82.233","8.0","KAKINADA, IN","        76","I","        53","I","         9","I","","","","","","","","","","","","","  82.5"," ,I,1130, ","","","    866.5"," ,I","","","",""
"IN001050200","1967","16.95","82.233","8.0","KAKINADA, IN","        83","I","        54","I","        13","I","","","","","","","","","","","","","  81.2"," ,I,0326, ","","","    937.0"," ,I","","","",""
"IN001050200","1968","16.95","82.233","8.0","KAKINADA, IN","        55","I","        35","I","         8","I","","","","","","","","","","","","","  70.0"," ,I,0920, ","","","    630.3"," ,I","","","",""
"IN001050200","1969","16.95","82.233","8.0","KAKINADA, IN","        87","I","        55","I","        13","I","","","","","","","","","","","",""," 102.4"," ,I,1213, ","","","   1198.0"," ,I","","","",""
"IN001050200","1970","16.95","82.233","8.0","KAKINADA, IN","        82","I","        57","I","        14","I","","","","","","","","","","","",""," 115.8"," ,I,1011, ","","","   1149.9"," ,I","","","",""
"IN001050200","1993","16.95","82.233","8.0","KAKINADA, IN","        69","S","        54","S","        14","S","","","","","","","","","","","",""," 300.0"," ,S,0929, ","","","   1897.3"," ,S","","","",""
"IN001050200","2006","16.95","82.233","8.0","KAKINADA, IN","","","","","","","","","","","         0","S","       350","S","       209","S","","","","","   41.3","S,0618, ","","","     33.12","S","",""
"IN001050200","2008","16.95","82.233","8.0","KAKINADA, IN","","","","","","","","","","","         0","S","       353","S","       202","S","","","","","   45.9","S,0517, ","","","     33.15","S","",""
"IN001050200","2009","16.95","82.233","8.0","KAKINADA, IN","","","","","","","","","","","         0","S","       358","S","       229","S","","","","","   43.6","S,0616,+","","","     33.97","S","",""
"IN001050200","2010","16.95","82.233","8.0","KAKINADA, IN","","","","","","","","","","","         0","S","       362","S","       218","S","","","","","   44.7","S,0607, ","","","     33.26","S","",""
"IN001050200","2012","16.95","82.233","8.0","KAKINADA, IN","","","","","","","","","","","         0","S","       360","S","       219","S","","","","","   47.4","S,0603,+","","","     33.79","S","",""
"IN001050200","2013","16.95","82.233","8.0","KAKINADA, IN","","","","","","","","","","","         0","S","       364","S","       209","S","","","","","   46.0","S,0526,+","","","     33.40","S","",""
"IN001050200","2014","16.95","82.233","8.0","KAKINADA, IN","","","","","","","","","","","         0","S","       360","S","       229","S","","","","","   42.9","S,0613, ","","","     33.87","S","",""
"IN001050200","2015","16.95","82.233","8.0","KAKINADA, IN","","","","","","","","","","","         0","S","       359","S","       247","S","","","","","   46.7","S,0525,+","","","     33.96","S","",""
"IN001050200","2023","16.95","82.233","8.0","KAKINADA, IN","","","","","","","         0","S","         0","S","","","","","","","   16.6","S,0109, ","","","","","","","","","     24.34","S"
