"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00024240","1949","36.73333","-112.05","1641.0","HOUSE ROCK, AZ US","         9"," "
"USC00024240","1950","36.73333","-112.05","1641.0","HOUSE ROCK, AZ US","         8"," "
"USC00024240","1951","36.73333","-112.05","1641.0","HOUSE ROCK, AZ US","         1"," "
"USC00024240","1956","36.73333","-112.05","1641.0","HOUSE ROCK, AZ US","         1"," "
