"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USW00003943","1966","32.85","-98.05","253.9","MINERAL WELLS FORT WOLTERS AF, TX US","         3"," ","",""
"USW00003943","1967","32.85","-98.05","253.9","MINERAL WELLS FORT WOLTERS AF, TX US","        14"," ","        12"," "
"USW00003943","1968","32.85","-98.05","253.9","MINERAL WELLS FORT WOLTERS AF, TX US","        39"," ","        26"," "
"USW00003943","1969","32.85","-98.05","253.9","MINERAL WELLS FORT WOLTERS AF, TX US","        54"," ","        23"," "
"USW00003943","1970","32.85","-98.05","253.9","MINERAL WELLS FORT WOLTERS AF, TX US","        33"," ","        15"," "
