"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA004010879","1966","50.3667","-102.5667","600.0","BROADVIEW, SK CA","     89.6","","      89.6","C","       115","C","        37","C","         0","C","      157","","        14","C","        88","C","       213","C","       129","C","        87","C","         3","C","  -45.0","C,0128, ","   380"," ,C,0301,+","   163"," ,C,0427, ","  24.1"," ,C,0720, ","   34.4","C,0716, ","-2.8","C,0914","-2.8","C,0914","-4.4","C,1011","-6.7","C,1022","-12.2","C,1028","-0.6","C,0516","-3.3","C,0512","-4.4","C,0508","-16.1","C,0430","-16.1","C,0430","    6602.4","4","    6602.4","C","    337.0"," ,C","     1131"," ,C","      0.26","C","      6.56","C","     -6.04","C","","","",""
"CA004010879","1967","50.3667","-102.5667","600.0","BROADVIEW, SK CA","     77.1","","      77.1","C","       107","C","        32","C","         1","C","      136","","        16","C","        72","C","       217","C","       128","C","       102","C","         6","C","  -38.9","C,0215, ","   460"," ,C,0203,+","   178"," ,C,1006, ","  41.7"," ,C,1006, ","   33.9","C,0719, ","-0.6","C,0921","-4.4","C,0926","-4.4","C,0926","-6.7","C,1018","-11.1","C,1104","0.0","C,0605","-3.3","C,0512","-6.1","C,0511","-9.4","C,0503","-9.4","C,0503","    6550.8","8","    6550.8","C","    360.6"," ,C","     1486"," ,C","      1.15","C","      7.50","C","     -5.20","C","","","",""
"CA004010879","1968","50.3667","-102.5667","600.0","BROADVIEW, SK CA","     47.9","","      47.9","C","       109","C","        46","C","         1","C","      100","","        13","C","        57","C","       219","C","       103","C","        72","C","         3","C","  -39.4","C,0104, ","   180"," ,C,1231,+","    81"," ,C,0127, ","  29.0"," ,C,0821, ","   35.0","C,0712,+","0.0","C,0814","-2.8","C,0927","-5.6","C,1003","-7.2","C,1018","-8.9","C,1108","0.0","C,0521","-2.8","C,0520","-7.8","C,0424","-7.8","C,0424","-8.9","C,0423","    5832.4","4","    5832.4","C","    364.3"," ,C","      999"," ,C","      1.80","C","      7.97","C","     -4.37","C","","","",""
"CA004010879","1969","50.3667","-102.5667","600.0","BROADVIEW, SK CA","     85.8","","      85.8","C","       131","C","        45","C","         1","C","      150","","        15","C","        71","C","       209","C","       128","C","        80","C","         7","C","  -39.4","C,0128, ","   360"," ,C,0321,+","   244"," ,C,1024, ","  32.5"," ,C,0820, ","   34.4","C,0810, ","0.0","C,0915","-3.3","C,0916","-4.4","C,1015","-7.2","C,1019","-13.9","C,1027","-3.3","C,0620","-3.3","C,0620","-4.4","C,0613","-6.7","C,0405","-11.1","C,0402","    6610.4","4","    6610.4","C","    428.0"," ,C","     1431"," ,C","      0.93","C","      7.07","C","     -5.20","C","","","",""
"CA004010879","1970","50.3667","-102.5667","600.0","BROADVIEW, SK CA","    113.2","","     113.2","C","       138","C","        50","C","         1","C","      167","","        31","C","        91","C","       221","C","       136","C","        94","C","         5","C","  -39.4","C,0118, ","   180"," ,C,0430,+","   206"," ,C,0428, ","  29.2"," ,C,0428, ","   33.9","C,0813, ","-1.1","C,0820","-3.9","C,1003","-10.0","C,1007","-10.0","C,1007","-10.0","C,1007","-1.7","C,0526","-7.2","C,0501","-7.2","C,0501","-7.2","C,0501","-10.0","C,0404","    6308.7","7","    6308.7","C","    476.1"," ,C","     2429"," ,C","      0.60","C","      6.56","C","     -5.36","C","","","",""
"CA004010879","1971","50.3667","-102.5667","600.0","BROADVIEW, SK CA","     48.7","","      48.7","C","       123","C","        40","C","         0","C","      127","","        12","C","        75","C","       214","C","       123","C","        83","C","         3","C","  -38.9","C,0112, ","   150"," ,C,0213,+","    61"," ,C,1225,+","  20.6"," ,C,0818, ","   35.0","C,0807, ","-2.2","C,0917","-2.2","C,0917","-6.7","C,1011","-6.7","C,1011","-11.1","C,1028","0.0","C,0601","-2.8","C,0518","-5.6","C,0426","-9.4","C,0412","-9.4","C,0412","    6300.7","7","    6300.7","C","    381.3"," ,C","     1021"," ,C","      1.31","C","      7.41","C","     -4.78","C","","","",""
"CA004010879","1972","50.3667","-102.5667","600.0","BROADVIEW, SK CA","     64.2","","      64.2","C","       129","C","        34","C","         0","C","      143","","        19","C","        82","C","       224","C","       138","C","        85","C","         6","C","  -40.6","C,0302,+","   380"," ,C,0301, ","   147"," ,C,0924, ","  24.6"," ,C,0801, ","   36.7","C,0829, ","-1.1","C,0901","-2.8","C,0905","-5.6","C,0923","-9.4","C,0926","-9.4","C,0926","-0.6","C,0620","-5.0","C,0506","-5.0","C,0506","-6.7","C,0406","-10.0","C,0405","    6478.4","4","    6478.4","C","    288.3"," ,C","     1511"," ,C","      0.00","C","      6.09","C","     -6.10","C","","","",""
"CA004010879","1973","50.3667","-102.5667","600.0","BROADVIEW, SK CA","     58.9","","      58.9","C","       112","C","        42","C","         3","C","      128","","        16","C","        53","C","       209","C","       102","C","        92","C","         3","C","  -37.2","C,1231, ","   230"," ,C,1231,+","    79"," ,C,1212, ","  30.0"," ,C,0619, ","   32.8","C,0801, ","-1.1","C,0914","-5.0","C,0915","-5.0","C,0915","-6.7","C,1011","-10.0","C,1102","-2.8","C,0516","-2.8","C,0516","-4.4","C,0514","-7.8","C,0426","-12.2","C,0416","    6069.7","7","    6069.7","C","    455.6"," ,C","     1120"," ,C","      2.48","C","      8.69","C","     -3.72","C","","","",""
"CA004010879","1974","50.3667","-102.5667","600.0","BROADVIEW, SK CA","     84.8","","      84.8","C","       111","C","        44","C","         1","C","      127","","        15","C","        71","C","       206","C","       123","C","        74","C","         6","C","  -40.0","C,0110, ","   430"," ,C,0405,+","   140"," ,C,1222, ","  54.4"," ,C,0814, ","   35.0","C,0720, ","-2.2","C,0902","-2.2","C,0902","-7.8","C,0930","-7.8","C,0930","-11.1","C,1001","-0.6","C,0523","-2.8","C,0517","-4.4","C,0422","-9.4","C,0411","-9.4","C,0411","    6606.5","5","    6606.5","C","    393.9"," ,C","     1319"," ,C","      1.22","C","      7.45","C","     -5.02","C","","","",""
"CA004010879","1975","50.3667","-102.5667","600.0","BROADVIEW, SK CA","     94.9","","      94.9","C","       125","C","        46","C","         3","C","      151","","        20","C","        76","C","       200","C","       129","C","        79","C","         8","C","  -35.6","C,0212, ","   430"," ,C,0408,+","   206"," ,C,0405, ","  64.8"," ,C,0918, ","   38.3","C,0728, ","-0.6","C,0817","-3.9","C,0912","-6.7","C,1023","-6.7","C,1023","-9.4","C,1027","-1.1","C,0522","-3.3","C,0420","-5.0","C,0413","-11.1","C,0410","-11.1","C,0410","    6123.4","4","    6123.4","C","    512.0"," ,C","     1805"," ,C","      1.37","C","      7.18","C","     -4.45","C","","","",""
