"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CK000096996","1953","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   3049.6","","    3049.6","G","         0","G","         0","G","         0","G","       365","G","         1","G","   20.6","G,0809,+","   32.2","G,0417, ","       0.0","0","       0.0","G","     26.76","G","     29.38","G","     24.15","G"
"CK000096996","1954","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   3081.5","","    3081.5","G","         0","G","         0","G","         0","G","       364","G","         0","G","   21.8","G,1103,+","   31.7","G,0208, ","       0.0","0","       0.0","G","     26.76","G","     29.09","G","     24.43","G"
"CK000096996","1955","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   3028.5","","    3028.5","G","         0","G","         0","G","         0","G","       364","G","         0","G","   18.3","G,0821, ","   31.7","G,0411,+","       0.0","0","       0.0","G","     26.46","G","     28.81","G","     24.11","G"
"CK000096996","1956","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   2925.8","","    2925.8","G","         0","G","         0","G","         0","G","       366","G","         0","G","   20.8","G,0716, ","   30.9","G,0414, ","       0.0","0","       0.0","G","     26.37","G","     28.72","G","     24.02","G"
"CK000096996","1957","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   3008.2","","    3008.2","G","         0","G","         0","G","         0","G","       365","G","         0","G","   20.6","G,0713, ","   31.6","G,0122, ","       0.0","0","       0.0","G","     26.79","G","     29.33","G","     24.24","G"
"CK000096996","1958","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   3174.0","","    3174.0","G","         0","G","         0","G","         0","G","       365","G","         3","G","   20.3","G,0815, ","   32.3","G,0206, ","       0.0","0","       0.0","G","     27.11","G","     29.73","G","     24.49","G"
"CK000096996","1959","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   3116.1","","    3116.1","G","         0","G","         0","G","         0","G","       365","G","         0","G","   20.6","G,0915, ","   31.9","G,0313, ","       0.0","0","       0.0","G","     26.92","G","     29.28","G","     24.56","G"
"CK000096996","1960","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   2966.2","","    2966.2","G","         0","G","         0","G","         0","G","       364","G","         0","G","   20.4","G,0910, ","   30.9","G,1212, ","       0.0","0","       0.0","G","     26.28","G","     28.69","G","     23.87","G"
"CK000096996","1961","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   2946.0","","    2946.0","G","         0","G","         0","G","         0","G","       365","G","         0","G","   20.4","G,0309, ","   31.5","G,0207, ","       0.0","0","       0.0","G","     26.48","G","     28.96","G","     24.00","G"
"CK000096996","1962","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   3019.7","","    3019.7","G","         0","G","         0","G","         0","G","       365","G","         0","G","   21.0","G,0802, ","   30.9","G,0120, ","       0.0","0","       0.0","G","     26.48","G","     28.89","G","     24.08","G"
"CK000096996","1963","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   2918.6","","    2918.6","G","         0","G","         0","G","         0","G","       365","G","         0","G","   20.7","G,0902, ","   31.6","G,1231, ","       0.0","0","       0.0","G","     26.46","G","     28.83","G","     24.08","G"
"CK000096996","1964","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   3041.9","","    3041.9","G","         0","G","         0","G","         0","G","       366","G","         0","G","   21.1","G,1111, ","   31.4","G,0102, ","       0.0","0","       0.0","G","     26.49","G","     28.82","G","     24.17","G"
"CK000096996","1965","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   2908.6","","    2908.6","G","         0","G","         0","G","         0","G","       365","G","         0","G","   19.4","G,0516, ","   30.8","G,1223, ","       0.0","0","       0.0","G","     26.36","G","     28.77","G","     23.95","G"
"CK000096996","1966","-12.183","96.833","4.0","COCOS ISLAND AERO, CK","   2923.0","","    2923.0","G","         0","G","         0","G","         0","G","       365","G","         0","G","   19.6","G,0416, ","   30.4","G,1212,+","       0.0","0","       0.0","G","     26.30","G","     28.79","G","     23.82","G"
