"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA006150867","1967","44.0333","-79.6167","221.0","BRADFORD SPRINGDALE, ON CA","    147.6","","     147.6","C","","","        16","C","       165","C","        59","C","       108","C","         0","C","  -29.4","C,0212,+","","","   31.7","C,0616, ","-2.2","C,0911","-2.2","C,0911","-4.4","C,1114","-12.8","C,1115","-12.8","C,1115","-0.6","C,0531","-2.2","C,0513","-5.6","C,0412","-11.1","C,0320","-11.1","C,0320","","","","","","","      6.31","C","     11.59","C","      1.03","C"
"CA006150867","1968","44.0333","-79.6167","221.0","BRADFORD SPRINGDALE, ON CA","    170.9","","     170.9","C","","","        26","C","       153","C","        75","C","       112","C","         8","C","  -34.4","C,0112,+","","","   34.4","C,0716, ","-1.7","C,1006","-3.3","C,1031","-5.0","C,1120","-7.8","C,1208","-15.6","C,1209","-0.6","C,0614","-2.8","C,0507","-6.1","C,0406","-10.6","C,0325","-10.6","C,0325","    4553.9","9","    4553.9","C","","","      6.44","C","     11.77","C","      1.12","C"
"CA006150867","1969","44.0333","-79.6167","221.0","BRADFORD SPRINGDALE, ON CA","    199.6","","     199.6","C","","","        17","C","       160","C","        76","C","       101","C","         7","C","  -27.2","C,1224, ","","","   33.3","C,0715,+","-0.6","C,0920","-2.2","C,1016","-8.3","C,1023","-8.3","C,1023","-10.0","C,1121","-1.1","C,0527","-2.2","C,0420","-6.1","C,0403","-6.7","C,0401","-8.9","C,0331","    4376.2","2","    4376.2","C","","","      6.64","C","     11.94","C","      1.34","C"
"CA006150867","1970","44.0333","-79.6167","221.0","BRADFORD SPRINGDALE, ON CA","    201.0","","     201.0","C","        25","C","        31","C","       157","C","        78","C","       115","C","         1","C","  -30.6","C,0114, ","   127"," ,C,0125, ","   32.2","C,0727, ","-3.3","C,0929","-3.3","C,0929","-6.7","C,1108","-6.7","C,1108","-14.4","C,1124","-0.6","C,0528","-3.3","C,0507","-4.4","C,0412","-9.4","C,0411","-9.4","C,0411","    4660.6","6","    4660.6","C","     1514"," ,C","      6.24","C","     11.74","C","      0.75","C"
"CA006150867","1971","44.0333","-79.6167","221.0","BRADFORD SPRINGDALE, ON CA","","","","","","","        20","C","       157","C","","","","","","","  -27.8","C,0117, ","","","","","0.0","C,0925","-2.2","C,1104","-4.4","C,1107","-8.3","C,1108","-13.3","C,1123","-0.6","C,0523","-2.8","C,0425","-5.6","C,0408","-6.7","C,0406","-8.9","C,0327","    4528.4","4","    4528.4","C","","","","","","","      1.20","C"
"CA006150867","1973","44.0333","-79.6167","221.0","BRADFORD SPRINGDALE, ON CA","    244.2","","     244.2","C","","","        22","C","       141","C","        57","C","       113","C","        11","C","  -28.3","C,0211, ","","","   33.3","C,0904,+","0.0","C,0910","-4.4","C,0917","-4.4","C,0917","-10.0","C,1110","-10.0","C,1110","-1.1","C,0519","-2.2","C,0425","-6.7","C,0414","-6.7","C,0414","-8.9","C,0321","    4217.3","3","    4217.3","C","","","      7.72","C","     12.97","C","      2.46","C"
"CA006150867","1975","44.0333","-79.6167","221.0","BRADFORD SPRINGDALE, ON CA","","","","","","","         8","C","       151","C","","","","","","","  -27.2","C,0120, ","","","","","-1.1","C,0910","-2.8","C,1007","-4.4","C,1030","-8.9","C,1031","-8.9","C,1031","-1.7","C,0428","-3.3","C,0416","-6.7","C,0414","-6.7","C,0414","-8.9","C,0413","","","","","","","","","","","      1.97","C"
