"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CRDR","2003","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    941.3","","     941.3","U","         0","U","        19","U","         0","U","       189","U","        99","U","   -1.7","U,1227, ","   41.7","U,0729,+","0.0","U,1104","","","","","","","-0.6","U,0405","","","","","","","","","     16.30","U","     23.41","U","      9.18","U"
"USR0000CRDR","2004","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    851.5","","     851.5","U","         0","U","        15","U","         0","U","       215","U","        91","U","   -2.2","U,0104,+","   41.1","U,0811, ","0.0","U,1128","","","","","","","0.0","U,0228","-2.2","U,0104","","","    1526.0","0","    1526.0","U","     16.39","U","     23.65","U","      9.13","U"
"USR0000CRDR","2005","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    730.5","","     730.5","U","         0","U","        13","U","         0","U","       194","U","        71","U","   -1.7","U,1217, ","   40.6","U,0806,+","0.0","U,1126","","","","","","","0.0","U,0414","","","","","    1736.7","7","    1736.7","U","     15.88","U","     22.77","U","      9.00","U"
"USR0000CRDR","2006","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    886.1","","     886.1","U","         0","U","        33","U","         0","U","       201","U","        95","U","   -2.2","U,0311,+","   43.9","U,0723, ","0.0","U,1124","","","","","","","0.0","U,0322","-2.2","U,0311","","","    1667.7","7","    1667.7","U","     15.90","U","     22.93","U","      8.86","U"
"USR0000CRDR","2007","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    774.8","","     774.8","U","         0","U","        32","U","         0","U","       219","U","        79","U","   -5.0","U,0114, ","   43.3","U,0705, ","-1.1","U,1201","-2.2","U,1226","","","","","-0.6","U,0418","-2.8","U,0116","-5.0","U,0114","    1545.1","1","    1545.1","U","     16.08","U","     23.67","U","      8.49","U"
"USR0000CRDR","2008","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    957.0","","     957.0","U","         0","U","        20","U","         0","U","       216","U","       108","U","   -2.8","U,1218, ","   43.9","U,0709,+","-0.6","U,1213","-2.8","U,1218","","","","","0.0","U,0430","","","","","    1724.9","9","    1724.9","U","     16.41","U","     23.89","U","      8.93","U"
"USR0000CRDR","2009","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    848.5","","     848.5","U","         0","U","        22","U","         0","U","       205","U","        86","U","   -6.7","U,1209,+","   41.1","U,0719,+","-2.2","U,1206","-2.2","U,1206","-5.0","U,1207","-6.7","U,1208","-1.1","U,0415","","","","","    1505.8","8","    1505.8","U","     16.06","U","     22.88","U","      9.24","U"
"USR0000CRDR","2010","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    718.7","","     718.7","U","         0","U","        16","U","         0","U","       177","U","        77","U","   -3.9","U,1230, ","   42.8","U,0825, ","0.0","U,1120","-2.2","U,1123","","","","","0.0","U,0429","","","","","    1929.1","1","    1929.1","U","     15.05","U","     21.42","U","      8.69","U"
"USR0000CRDR","2011","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    654.5","","     654.5","U","         0","U","        22","U","         1","U","       170","U","        69","U","   -3.9","U,0226,+","   39.4","U,0909, ","0.0","U,1213","","","","","","","0.0","U,0409","-2.2","U,0408","","","    1978.7","7","    1978.7","U","     14.78","U","     21.23","U","      8.33","U"
"USR0000CRDR","2012","39.3036","-121.1172","599.8","READER RANCH CALIFORNIA, CA US","    855.3","","     855.3","U","         0","U","        20","U","         0","U","       190","U","        90","U","   -4.4","U,0117, ","   41.1","U,0811, ","0.0","U,1111","-3.3","U,1219","","","","","-0.6","U,0406","-4.4","U,0117","-4.4","U,0117","    1709.0","0","    1709.0","U","     15.96","U","     22.59","U","      9.33","U"
