"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00411650","1990","35.76667","-102.15","1135.4","CHANNING 11 NE, TX US","         4"," ","        13"," ","","","",""
"USC00411650","1991","35.76667","-102.15","1135.4","CHANNING 11 NE, TX US","        10"," ","        16"," ","    2607.7","7","    2607.7","0"
