"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USW00093844","1945","32.31667","-80.68333","10.1","PARRIS ISLAND MCAS, SC US","        90"," ","        47"," "
"USW00093844","1946","32.31667","-80.68333","10.1","PARRIS ISLAND MCAS, SC US","        16"," ","",""
