"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00368560","1976","40.1","-78.95","548.9","STOYSTOWN, PA US","    128.1","","     128.1","0","       150","0","        85","0","         5","0","        11","0","       157","0","        47","0","       114","0","         0","0","","","","","  -21.7","0,0202, ","  69.9"," ,0,0807, ","   31.7","0,0419, ","-1.1","0,1012","-2.2","0,1018","-6.7","0,1027","-6.7","0,1027","-8.9","0,1028","-1.7","0,0510","-2.2","0,0428","-6.1","0,0413","-7.8","0,0412","-9.4","0,0319","    3551.0","0","    3551.0","0","    883.8"," ,0","      7.64","0","     13.44","0","      1.83","0"
"USC00368560","1977","40.1","-78.95","548.9","STOYSTOWN, PA US","    229.5","","     229.5","0","       157","0","        81","0","         1","0","        23","0","       138","0","        61","0","       127","0","         1","0","","","","","  -26.7","0,0117, ","  30.2"," ,0,0403, ","   32.2","0,0707, ","-0.6","0,1007","-2.2","0,1013","-6.1","0,1113","-7.2","0,1114","-12.2","0,1127","-1.1","0,0510","-2.8","0,0429","-7.8","0,0410","-7.8","0,0410","-10.6","0,0409","    4287.8","8","    4287.8","0","    766.3"," ,0","      7.99","0","     13.35","0","      2.63","0"
"USC00368560","1978","40.1","-78.95","548.9","STOYSTOWN, PA US","    196.4","","     196.4","0","       148","0","        89","0","         2","0","        12","0","       165","0","        69","0","       119","0","         0","0","","","","","  -21.7","0,0220,+","  28.7"," ,0,1225, ","   30.6","0,0628, ","-0.6","0,0929","-2.2","0,1019","-5.0","0,1127","-6.7","0,1201","-11.1","0,1210","-1.1","0,0503","-2.8","0,0502","-5.0","0,0501","-6.7","0,0319","-13.9","0,0308","    4302.0","0","    4302.0","0","    873.8"," ,0","      7.18","0","     12.45","0","      1.91","0"
"USC00368560","1979","40.1","-78.95","548.9","STOYSTOWN, PA US","    155.3","","     155.3","0","       161","0","       102","0","        12","0","        17","0","       144","0","        58","0","       110","0","         0","0","","","","","  -23.9","0,0211, ","  67.3"," ,0,0524, ","   30.0","0,0510, ","-0.6","0,1011","-5.0","0,1027","-5.0","0,1027","-6.7","0,1129","-12.2","0,1203","0.0","0,0517","-2.2","0,0502","-6.1","0,0410","-8.9","0,0407","-8.9","0,0407","    4027.5","5","    4027.5","0","   1252.7"," ,0","      7.56","0","     12.66","0","      2.45","0"
"USC00368560","1980","40.1","-78.95","548.9","STOYSTOWN, PA US","    183.0","","     183.0","0","       139","0","        88","0","         5","0","        12","0","       153","0","        64","0","       119","0","         2","0","","","","","  -21.7","0,1225,+","  61.5"," ,0,0708, ","   32.2","0,0721,+","-2.8","0,1006","-2.8","0,1006","-4.4","0,1030","-7.8","0,1120","-11.1","0,1204","0.0","0,0510","-3.9","0,0419","-5.0","0,0418","-7.8","0,0316","-11.1","0,0313","    4006.8","8","    4006.8","0","    876.6"," ,0","      7.39","0","     12.82","0","      1.97","0"
"USC00368560","1981","40.1","-78.95","548.9","STOYSTOWN, PA US","    100.3","","     100.3","0","       165","0","       100","0","         5","0","        19","0","       180","0","        62","0","       120","0","         0","0","","","","","  -25.0","0,0112, ","  49.0"," ,0,0412, ","   29.4","0,0713,+","-0.6","0,0925","-2.2","0,1010","-4.4","0,1020","-8.3","0,1113","-8.9","0,1124","0.0","0,0521","-2.8","0,0507","-6.7","0,0421","-6.7","0,0421","-12.2","0,0323","    4142.6","6","    4142.6","0","    931.4"," ,0","      6.82","0","     12.88","0","      0.76","0"
"USC00368560","1982","40.1","-78.95","548.9","STOYSTOWN, PA US","","","","","","","","","","","        11","0","       145","0","        46","0","       124","0","         0","0","","","","","  -30.6","0,0116, ","","","   29.4","0,0718, ","0.0","0,1016","-3.9","0,1017","-4.4","0,1018","-6.7","0,1112","-9.4","0,1115","-0.6","0,0429","-3.9","0,0428","-6.1","0,0423","-6.7","0,0410","-8.9","0,0409","    4139.8","8","    4139.8","0","","","      7.80","0","     14.11","0","      1.48","0"
"USC00368560","1983","40.1","-78.95","548.9","STOYSTOWN, PA US","    219.0","","     219.0","0","       141","0","        90","0","         4","0","         9","0","       144","0","        39","0","       118","0","         2","0","","","","","  -25.6","0,1224, ","  70.6"," ,0,0620, ","   33.9","0,0820, ","-1.1","0,0922","-2.2","0,0923","-5.6","0,0930","-8.3","0,1029","-11.1","0,1201","-1.7","0,0516","-3.9","0,0509","-5.0","0,0425","-6.7","0,0418","-9.4","0,0329","","","","","   1018.4"," ,0","      8.15","0","     14.27","0","      2.04","0"
"USC00368560","1984","40.1","-78.95","548.9","STOYSTOWN, PA US","","","","","       157","0","       101","0","        10","0","         8","0","       141","0","        37","0","       126","0","         0","0","","","","","  -26.7","0,0120, ","  44.5"," ,0,0404, ","   31.1","0,0613,+","0.0","0,0905","-2.2","0,0929","-7.2","0,1102","-7.2","0,1102","-11.1","0,1119","-3.3","0,0516","-3.3","0,0516","-6.7","0,0403","-6.7","0,0403","-10.6","0,0323","    3746.9","9","    3746.9","0","   1180.2"," ,0","      7.91","0","     14.35","0","      1.47","0"
"USC00368560","1985","40.1","-78.95","548.9","STOYSTOWN, PA US","    136.2","","     136.2","0","       164","0","       105","0","         6","0","        12","0","       128","0","        53","0","       139","0","         0","0","","","","","  -30.0","0,0120, ","  46.2"," ,0,0502, ","   30.6","0,0907,+","-0.6","0,0912","-2.2","0,1016","-6.7","0,1028","-6.7","0,1028","-11.1","0,1202","-2.8","0,0503","-2.8","0,0503","-12.2","0,0409","-12.2","0,0409","-12.2","0,0409","","","","","   1076.2"," ,0","      8.27","0","     14.24","0","      2.29","0"
"USC00368560","1986","40.1","-78.95","548.9","STOYSTOWN, PA US","    172.8","","     172.8","0","       164","0","       102","0","         5","0","         6","0","       159","0","        41","0","       132","0","         0","0","","","","","  -22.2","0,0307, ","  40.9"," ,0,0717, ","   31.1","0,0707,+","-0.6","0,0828","-2.8","0,0916","-5.0","0,1019","-10.0","0,1112","-10.0","0,1112","-1.1","0,0602","-3.9","0,0503","-5.0","0,0423","-6.7","0,0322","-13.9","0,0321","    3690.8","8","    3690.8","0","   1056.1"," ,0","      8.15","0","     14.35","0","      1.96","0"
"USC00368560","1987","40.1","-78.95","548.9","STOYSTOWN, PA US","    191.1","","     191.1","0","       141","0","        93","0","         2","0","        10","0","       179","0","        36","0","       131","0","         3","0","","","         1"," ","  -23.3","0,0127,+","  38.6"," ,0,1128, ","   33.9","0,0817, ","-2.2","0,0925","-2.2","0,0925","-5.6","0,1011","-6.7","0,1014","-8.9","0,1110","-1.1","0,0515","-2.2","0,0507","-5.0","0,0404","-10.6","0,0331","-10.6","0,0331","    3915.4","4","    3915.4","0","    966.0"," ,0","      7.80","0","     14.58","0","      1.02","0"
"USC00368560","1988","40.1","-78.95","548.9","STOYSTOWN, PA US","    150.3","","     150.3","0","       143","0","        79","0","         9","0","        18","0","       183","0","        43","0","       107","0","         7","0","","","","","  -23.9","0,1211,+","  33.5"," ,0,0119, ","   36.7","0,0716, ","0.0","0,0905","-4.4","0,1007","-4.4","0,1007","-6.7","0,1013","-8.9","0,1026","0.0","0,0630","-2.2","0,0609","-6.1","0,0430","-9.4","0,0322","-9.4","0,0322","    4015.9","9","    4015.9","0","    945.4"," ,0","      6.67","0","     13.56","0","     -0.22","0"
"USC00368560","1989","40.1","-78.95","548.9","STOYSTOWN, PA US","    152.6","","     152.6","0","","","","","","","        17","0","       156","0","        52","0","       121","0","         0","0","","","","","  -26.7","0,1221, ","","","   30.6","0,0725,+","0.0","0,0923","-2.2","0,0927","-8.3","0,1103","-8.3","0,1103","-10.0","0,1118","-1.1","0,0507","-6.7","0,0423","-6.7","0,0423","-6.7","0,0423","-10.6","0,0410","    3983.7","7","    3983.7","0","","","      7.42","0","     13.60","0","      1.24","0"
"USC00368560","1990","40.1","-78.95","548.9","STOYSTOWN, PA US","    144.3","","     144.3","0","       139","0","       100","0","         9","0","         1","0","       146","0","        15","0","       129","0","         1","0","","","","","  -23.3","0,0225, ","  38.1"," ,0,0504, ","   32.2","0,0709, ","0.0","0,0919","-5.0","0,1019","-5.0","0,1019","-6.7","0,1026","-9.4","0,1118","-0.6","0,0604","-3.3","0,0419","-5.0","0,0417","-7.2","0,0412","-9.4","0,0327","    3680.0","0","    3680.0","0","   1152.9"," ,0","      9.39","0","     15.66","0","      3.11","0"
"USC00368560","1991","40.1","-78.95","548.9","STOYSTOWN, PA US","","","","","","","","","","","         3","0","       136","0","        26","0","       160","0","         3","0","","","","","  -18.9","0,0122, ","","","   33.9","0,0723, ","-1.1","0,0927","-2.2","0,1007","-5.0","0,1020","-8.9","0,1102","-8.9","0,1102","-0.6","0,0422","-3.3","0,0411","-7.2","0,0402","-7.2","0,0402","-8.9","0,0330","    3373.7","7","    3373.7","0","","","      9.92","0","     16.19","0","      3.65","0"
