"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00245300","1978","46.56667","-112.3","1909.0","MACDONALD PASS, MT US","        19"," "
"USC00245300","1979","46.56667","-112.3","1909.0","MACDONALD PASS, MT US","        23"," "
