"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00453410","1910","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        64","6","        50","6","         2","6","","","  29.2"," ,6,0510, ","    441.3"," ,6"
"USC00453410","1911","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        73","6","        44","6","         0","6","","","  19.6"," ,6,0509, ","    346.0"," ,6"
"USC00453410","1912","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        88","6","        59","6","         1","6","","","  33.0"," ,6,0815, ","    510.9"," ,6"
"USC00453410","1913","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        71","6","        45","6","         0","6","         2"," ","  22.4"," ,6,1129, ","    324.1"," ,6"
"USC00453410","1914","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        85","6","        49","6","         0","6","","","  23.1"," ,6,0907, ","    436.0"," ,6"
"USC00453410","1915","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        90","6","        59","6","         2","6","","","  35.6"," ,6,1221, ","    573.6"," ,6"
"USC00453410","1916","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        83","6","        45","6","         2","6","","","  30.5"," ,6,1127, ","    417.4"," ,6"
"USC00453410","1917","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        87","6","        54","6","         1","6","","","  35.8"," ,6,1218, ","    360.2"," ,6"
"USC00453410","1918","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        76","6","        38","6","         0","6","","","  24.1"," ,6,1213, ","    284.0"," ,6"
"USC00453410","1919","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        74","6","        39","6","         2","6","","","  38.4"," ,6,0122, ","    321.9"," ,6"
"USC00453410","1921","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        90","6","        54","6","         1","6","","","  40.1"," ,6,1212, ","    474.2"," ,6"
"USC00453410","1922","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        75","6","        32","6","         1","6","","","  25.4"," ,6,1231, ","    288.4"," ,6"
"USC00453410","1923","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        84","6","        47","6","         3","6","","","  52.1"," ,6,1206, ","    491.6"," ,6"
"USC00453410","1924","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        63","6","        36","6","         0","6","","","  17.3"," ,6,0129, ","    273.9"," ,6"
"USC00453410","1925","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        82","6","        42","6","         1","6","","","  27.4"," ,6,1027, ","    291.3"," ,6"
"USC00453410","1926","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        91","6","        33","6","         0","6","","","  17.5"," ,6,1016, ","    272.7"," ,6"
"USC00453410","1931","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        92","6","        45","6","         0","6","","","  17.0"," ,6,0122, ","    351.7"," ,6"
"USC00453410","1932","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        82","6","        32","6","         2","6","","","  32.8"," ,6,0111, ","    353.0"," ,6"
"USC00453410","1933","48.516667","-120.3","813.8","GUNN S RANCH, WA US","       105","6","        59","6","         6","6","","","  46.7"," ,6,1220, ","    569.1"," ,6"
"USC00453410","1934","48.516667","-120.3","813.8","GUNN S RANCH, WA US","        89","6","        54","6","         3","6","","","  40.6"," ,6,1221, ","    439.8"," ,6"
