"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014931","1909","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    587.8","","     587.8","6","       111","Z","        69","Z","        10","Z","","","","","        19","6","       127","6","        39","6","       157","6","        38","6","","","","","         2"," ","  -25.0","6,1230, ","","","","","  48.5"," ,Z,0914, ","   37.8","6,0816,+","-1.7","6,1012","-6.7","6,1013","-6.7","6,1013","-6.7","6,1013","-9.4","6,1118","0.0","6,0503","-5.6","6,0410","-5.6","6,0410","-10.0","6,0318","-10.0","6,0318","    3138.0","0","    3138.0","6","   1037.2"," ,Z","","","     10.45","6","     16.33","6","      4.57","6","","","","","","","","","","","",""
"USW00014931","1910","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    606.1","","     606.1","6","","","","","","","","","         6","6","         9","6","       143","6","        42","6","       183","6","        38","6","","","","","         9"," ","  -23.9","6,0106, ","","","   122"," ,6,0221, ","","","   38.3","6,0725, ","0.0","6,1022","-2.2","6,1028","-4.4","6,1029","-7.8","6,1103","-9.4","6,1129","0.0","6,0426","-5.6","6,0424","-5.6","6,0424","-9.4","6,0228","-9.4","6,0228","    3416.1","1","    3416.1","6","","","      646"," ,6","     10.63","6","     17.11","6","      4.15","6","","","","","","","","","","","",""
"USW00014931","1911","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    742.0","","     742.0","6","       100","6","        85","6","        13","6","","","        13","6","         3","6","       144","6","        34","6","       166","6","        52","6","","","","","        17"," ","  -23.9","6,0103, ","","","   279"," ,6,0117, ","  82.6"," ,6,0907, ","   40.6","6,0704, ","0.0","6,1022","-2.2","6,1101","-8.3","6,1102","-8.3","6,1102","-12.2","6,1112","-0.6","6,0502","-3.9","6,0407","-4.4","6,0401","-7.2","6,0317","-9.4","6,0316","    3358.6","6","    3358.6","6","   1188.3"," ,6","     1060"," ,6","     11.05","6","     16.98","6","      5.11","6","","","","","","","","","","","",""
"USW00014931","1912","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    585.1","","     585.1","6","        74","6","        61","6","         6","6","","","","","        25","6","       140","6","        70","6","       167","6","        35","6","","","","","         3"," ","  -29.4","6,0112, ","","","","","  48.3"," ,6,0721, ","   37.8","6,0910,+","-1.1","6,1023","-6.7","6,1102","-6.7","6,1102","-6.7","6,1102","-12.2","6,1209","-1.1","6,0419","-2.8","6,0403","-4.4","6,0325","-12.2","6,0322","-12.2","6,0322","    3892.2","2","    3892.2","6","    675.4"," ,6","","","      9.41","6","     15.34","6","      3.48","6","","","","","","","","","","","",""
"USW00014931","1913","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","","","        92","6","        56","6","         4","6","","","        12","6","","","","","","","","","","","","","","","","","","","","","   127"," ,6,0227, ","  38.9"," ,6,1201, ","","","","","","","","","","","","","","","","","","","","","","","    3346.5","5","    3346.5"," ","    666.0"," ,6","      918"," ,6","","","","","","","","","","","","","","","","","",""
"USW00014931","1914","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    837.4","","     837.4","6","        97","6","        54","6","         5","6","","","        12","6","        19","6","       132","6","        50","6","       174","6","        62","6","","","","","","","  -26.7","6,1227,+","","","   152"," ,6,0223, ","  38.6"," ,6,0329, ","   40.6","6,0724,+","-5.6","6,1027","-5.6","6,1027","-5.6","6,1027","-6.7","6,1116","-14.4","6,1119","-0.6","6,0420","-5.0","6,0409","-5.0","6,0409","-7.2","6,0318","-11.7","6,0303","","","","","    620.0"," ,6","      950"," ,6","     11.29","6","     17.55","6","      5.04","6","","","","","","","","","","","",""
"USW00014931","1915","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    411.7","","     411.7","6","       115","6","        71","6","        10","6","","","         8","6","         6","6","       138","6","        35","6","       166","6","         5","6","","","","","","","  -27.2","6,0129,+","","","   127"," ,6,0305, ","  53.1"," ,6,0711, ","   34.4","6,0514, ","-1.7","6,1009","-2.8","6,1113","-6.1","6,1115","-6.7","6,1130","-13.9","6,1214","0.0","6,0405","-3.9","6,0403","-5.6","6,0330","-6.7","6,0329","-9.4","6,0210","    3334.7","7","    3334.7","6","   1016.8"," ,6","      449"," ,6","     10.51","6","     16.03","6","      4.99","6","","","","","","","","","","","",""
"USW00014931","1916","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    687.2","","     687.2","6","       103","6","        73","6","        10","6","","","        12","6","        16","6","       124","6","        49","6","       147","6","        49","6","","","","","         2"," ","  -28.3","6,0114,+","","","   102"," ,6,1220, ","  58.4"," ,6,0524, ","   40.0","6,0727, ","-1.1","6,0929","-5.0","6,1021","-5.0","6,1021","-13.3","6,1114","-13.3","6,1114","-2.8","6,0409","-2.8","6,0409","-4.4","6,0406","-6.7","6,0316","-9.4","6,0308","    3410.6","6","    3410.6","6","    987.7"," ,6","      642"," ,6","     10.42","6","     16.49","6","      4.34","6","","","","","","","","","","","",""
"USW00014931","1917","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    497.9","","     497.9","6","        90","6","        62","6","         4","6","","","        10","6","        32","6","       144","6","        50","6","       141","6","        28","6","","","","","         4"," ","  -27.8","6,1230,+","","","    76"," ,6,1206,+","  80.8"," ,6,0904, ","   38.9","6,0731, ","-1.7","6,1008","-5.0","6,1013","-5.0","6,1013","-6.7","6,1030","-9.4","6,1124","-0.6","6,0416","-2.2","6,0413","-4.4","6,0327","-14.4","6,0306","-14.4","6,0306","    3720.0","0","    3720.0","6","    708.5"," ,6","      449"," ,6","      8.84","6","     14.84","6","      2.84","6","","","","","","","","","","","",""
"USW00014931","1918","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014931","1919","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    752.0","","     752.0","6","        94","6","        61","6","         7","6","","","         7","6","         8","6","       126","6","        43","6","       155","6","        47","6","","","","","","","  -26.7","6,0104,+","","","   127"," ,6,0220, ","  37.6"," ,6,0801, ","   38.9","6,0728, ","0.0","6,1017","-3.9","6,1029","-8.3","6,1112","-8.3","6,1112","-11.1","6,1113","-1.1","6,0425","-3.3","6,0401","-4.4","6,0307","-10.0","6,0306","-10.0","6,0306","    2896.8","8","    2896.8","6","    771.6"," ,6","      457"," ,6","     11.51","6","     17.17","6","      5.86","6","","","","","","","","","","","",""
"USW00014931","1920","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","","","","","        83","6","        70","6","         8","6","","","         6","6","","","","","        45","6","       168","6","        26","6","","","","","","","","","","","   152"," ,6,0404, ","  83.8"," ,6,0915, ","   35.6","6,0723, ","","","","","","","","","","","","","","","","","","","","","","","","","    811.2"," ,6","      457"," ,6","","","     16.66","6","","","","","","","","","","","","","",""
"USW00014931","1921","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    860.7","","     860.7","6","        97","6","        75","6","         9","6","","","         8","6","         0","6","       106","6","        16","6","       176","6","        54","6","","","","","","","  -17.2","6,0115, ","","","   102"," ,6,0113, ","  52.1"," ,6,0307, ","   38.3","6,0713,+","-1.1","6,1008","-3.3","6,1110","-10.6","6,1112","-10.6","6,1112","-10.6","6,1112","0.0","6,0418","-2.8","6,0417","-9.4","6,0328","-9.4","6,0328","-9.4","6,0328","    2642.0","0","    2642.0","6","    988.4"," ,6","      355"," ,6","     13.36","6","     18.87","6","      7.85","6","","","","","","","","","","","",""
"USW00014931","1922","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    702.3","","     702.3","6","        94","6","        65","6","         7","6","       17","","         4","6","         4","6","       106","6","        28","6","       168","6","        27","6","","","","","         1"," ","  -19.4","6,1218,+","    51"," ,Z,0226,+","    51"," ,6,0226,+","  64.5"," ,6,0527, ","   37.8","6,0906, ","-0.6","6,1017","-3.9","6,1121","-7.8","6,1125","-7.8","6,1125","-9.4","6,1205","-0.6","6,0418","-2.8","6,0322","-4.4","6,0308","-7.8","6,0303","-9.4","6,0302","    2966.7","7","    2966.7","6","    756.4"," ,6","      165"," ,6","     12.15","6","     17.85","6","      6.46","6","","","","","","","","","","","",""
"USW00014931","1923","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    648.1","","     648.1","6","       106","6","        77","6","         6","6","       13","","         9","6","         5","6","       120","6","        18","6","       149","6","        31","6","","","","","","","  -23.3","6,0203, ","   102"," ,6,0314, ","   102"," ,6,0314, ","  62.2"," ,6,0530, ","   37.2","6,0811, ","0.0","6,1020","-3.9","6,1030","-5.6","6,1031","-15.0","6,1231","-15.0","6,1231","-0.6","6,0416","-3.3","6,0408","-11.1","6,0331","-11.1","6,0331","-11.1","6,0331","    3128.3","3","    3128.3","6","    731.4"," ,6","      496"," ,6","     11.45","6","     16.74","6","      6.16","6","","","","","","","","","","","",""
"USW00014931","1924","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    444.1","","     444.1","6","","","","","","","","","","","        18","6","       123","6","        46","6","       158","6","        16","6","","","","","","","  -28.9","6,0105, ","","","","","","","   36.1","6,0804, ","-2.8","6,1108","-2.8","6,1108","-5.0","6,1124","-7.8","6,1128","-12.2","6,1129","-3.9","6,0402","-3.9","6,0402","-5.6","6,0401","-7.8","6,0331","-10.6","6,0310","    3269.7","7","    3269.7","6","","","","","     10.06","6","     15.49","6","      4.64","6","","","","","","","","","","","",""
"USW00014931","1925","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    716.5","","     716.5","6","       106","6","        73","6","        12","6","","","        13","6","         5","6","       130","6","        36","6","       156","6","        45","6","","","","","","","  -22.8","6,1227, ","","","   102"," ,6,1107,+","  58.2"," ,6,0615, ","   37.8","6,0904, ","-2.2","6,1010","-2.2","6,1010","-5.6","6,1027","-11.1","6,1028","-11.1","6,1028","-1.7","6,0405","-2.8","6,0319","-8.9","6,0315","-8.9","6,0315","-8.9","6,0315","    3061.0","0","    3061.0","6","   1156.6"," ,6","      808"," ,6","     11.22","6","     16.87","6","      5.58","6","","","","","","","","","","","",""
"USW00014931","1926","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    634.1","","     634.1","6","       122","6","        76","6","        10","6","","","        17","6","         6","6","       141","6","        39","6","       148","6","        31","6","","","","","         1"," ","  -22.8","6,0122, ","","","   152"," ,6,0330, "," 100.3"," ,6,0904, ","   36.7","6,0702, ","-1.7","6,1024","-2.2","6,1025","-8.9","6,1110","-8.9","6,1110","-8.9","6,1110","-2.2","6,0419","-2.2","6,0419","-7.2","6,0401","-7.2","6,0401","-12.2","6,0313","    3535.8","8","    3535.8","6","   1180.2"," ,6","      850"," ,6","     10.70","6","     15.82","6","      5.57","6","","","","","","","","","","","",""
"USW00014931","1927","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    562.3","","     562.3","6","       107","6","        76","6","         9","6","","","         7","6","         5","6","       102","6","        32","6","       154","6","        29","6","         1"," ","","","         1"," ","  -24.4","6,0115, ","","","   152"," ,6,0113, "," 106.7"," ,6,1001, ","   37.2","6,0915, ","-1.1","6,1105","-5.6","6,1106","-5.6","6,1106","-7.2","6,1118","-10.6","6,1202","0.0","6,0424","-2.8","6,0423","-5.0","6,0303","-7.8","6,0302","-10.0","6,0218","    3207.1","1","    3207.1","6","   1052.4"," ,6","      418"," ,6","     11.51","6","     16.84","6","      6.18","6","","","","","","","","","","","",""
"USW00014931","1928","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    584.0","","     584.0","6","       101","6","        69","6","        11","6","","","         7","6","         4","6","       114","6","        23","6","       161","6","        27","6","","","","","","","  -23.3","6,0102, ","","","   152"," ,6,0330, ","  99.6"," ,6,0912, ","   36.7","6,0706, ","0.0","6,1028","-2.8","6,1029","-7.2","6,1125","-7.2","6,1125","-9.4","6,1204","0.0","6,0427","-5.0","6,0415","-5.0","6,0415","-10.0","6,0305","-10.0","6,0305","    3096.3","3","    3096.3","6","   1094.3"," ,6","      458"," ,6","     11.50","6","     16.77","6","      6.22","6","","","","","","","","","","","",""
"USW00014931","1929","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    573.1","","     573.1","6","       116","6","        70","6","        12","6","","","        11","6","        20","6","       106","6","        54","6","       146","6","        19","6","         7"," ","","","         1"," ","  -23.3","6,0107, ","","","   203"," ,6,1201, ","  63.8"," ,6,0420, ","   36.7","6,0822, ","-0.6","6,1023","-5.0","6,1120","-5.0","6,1120","-10.0","6,1121","-10.0","6,1121","-2.2","6,0401","-2.2","6,0401","-6.7","6,0310","-6.7","6,0310","-9.4","6,0309","    3365.4","4","    3365.4","6","   1124.5"," ,6","      821"," ,6","     10.16","6","     15.36","6","      4.96","6","","","","","","","","","","","",""
"USW00014931","1930","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    803.5","","     803.5","6","        87","6","        48","6","         5","6","","","        11","6","         9","6","       115","6","        39","6","       164","6","        50","6","         2"," ","","","","","  -28.3","6,0118, ","","","   114"," ,6,0120,+"," 105.7"," ,6,0615, ","   42.8","6,0727, ","-0.6","6,1017","-2.2","6,1019","-5.0","6,1020","-8.3","6,1125","-12.2","6,1126","-1.1","6,0402","-3.9","6,0328","-5.0","6,0304","-7.8","6,0303","-12.8","6,0302","    3248.3","3","    3248.3","6","    682.4"," ,6","      616"," ,6","     11.91","6","     17.52","6","      6.30","6","","","","","","","","","","","",""
"USW00014931","1931","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    852.5","","     852.5","6","       106","6","        68","6","        11","6","","","         9","6","         0","6","        88","6","         7","6","       162","6","        49","6","         1"," ","","","","","  -14.4","6,0114, ","","","   127"," ,6,1209, ","  67.3"," ,6,0901, ","   40.0","6,0730, ","-1.7","6,1106","-6.1","6,1125","-6.1","6,1125","","","","","-1.1","6,0507","-3.3","6,0330","-5.0","6,0329","-6.7","6,0304","-11.1","6,0214","    3041.8","8","    3041.8","6","    986.8"," ,6","      660"," ,6","     13.27","6","     18.33","6","      8.20","6","","","","","","","","","","","",""
"USW00014931","1932","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    652.1","","     652.1","6","       111","6","        68","6","         8","6","","","        11","6","         5","6","       117","6","        32","6","       166","6","        26","6","         1"," ","","","         7"," ","  -23.9","6,1216, ","","","   102"," ,6,1211,+","  46.2"," ,6,0705, ","   36.1","6,0720,+","0.0","6,1011","-2.8","6,1030","-4.4","6,1111","-11.1","6,1116","-11.1","6,1116","0.0","6,0427","-2.2","6,0331","-5.6","6,0322","-10.6","6,0314","-10.6","6,0314","    2703.7","7","    2703.7","6","    817.0"," ,6","      644"," ,6","     11.32","6","     16.77","6","      5.86","6","","","","","","","","","","","",""
"USW00014931","1933","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    836.3","","     836.3","6","        95","6","        55","6","         8","6","","","         5","6","         7","6","       110","6","        22","6","       161","6","        52","6","","","","","         4"," ","  -28.3","6,0209, ","","","   102"," ,6,0324, "," 159.5"," ,6,0629, ","   39.4","6,0626, ","-1.7","6,1025","-6.1","6,1108","-6.1","6,1108","-6.7","6,1110","-10.6","6,1115","0.0","6,0414","-2.2","6,0328","-6.1","6,0324","-13.9","6,0310","-13.9","6,0310","    3150.5","5","    3150.5","6","    909.4"," ,6","      320"," ,6","     12.45","6","     18.14","6","      6.77","6","","","","","","","","","","","",""
"USW00014931","1934","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    966.5","","     966.5","6","        96","6","        62","6","         6","6","","","        11","6","         7","6","       120","6","        30","6","       173","6","        69","6","","","","","         2"," ","  -21.7","6,0227, ","","","    89"," ,6,0224, ","  41.1"," ,6,0902, ","   43.3","6,0808, ","-2.2","6,1028","-2.2","6,1028","-6.1","6,1204","-10.0","6,1207","-10.0","6,1207","-0.6","6,0425","-3.3","6,0331","-6.7","6,0328","-6.7","6,0328","-9.4","6,0311","    2994.1","1","    2994.1","6","    763.5"," ,6","      561"," ,6","     12.69","6","     18.52","6","      6.86","6","","","","","","","","","","","",""
"USW00014931","1935","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","    660.7","","     660.7","6","       132","6","        79","6","        13","6","","","         8","6","         9","6","       109","6","        34","6","       147","6","        35","6","         2"," ","","","         4"," ","  -23.3","6,1226, ","","","   127"," ,6,1214, ","  98.3"," ,6,0602, ","   36.1","6,0801,+","-1.7","6,1004","-2.8","6,1101","-4.4","6,1106","-10.6","6,1122","-10.6","6,1122","-2.2","6,0416","-2.2","6,0416","-5.0","6,0317","-10.6","6,0308","-10.6","6,0308","    3107.1","1","    3107.1","6","   1072.4"," ,6","      472"," ,6","     10.96","6","     15.82","6","      6.10","6","","","","","","","","","","","",""
"USW00014931","1936","40.77291","-91.12546","208.2","BURLINGTON MUNICIPAL AIRPORT, IA US","","","   1051.0","","    1051.0","6","        91","6","        59","6","         7","6","","","        14","6","        28","6","       136","6","        49","6","       166","6","        74","6","         1"," ","","","","","  -28.9","6,0123, ","","","   203"," ,6,0116, ","  80.3"," ,6,0913, ","   43.9","6,0715,+","-1.7","6,1023","-3.9","6,1027","-4.4","6,1104","-10.6","6,1127","-10.6","6,1127","-0.6","6,0422","-3.9","6,0408","-6.1","6,0407","-9.4","6,0403","-9.4","6,0403","    3704.4","4","    3704.4","6","    809.0"," ,6","     1001"," ,6","     11.55","6","     17.31","6","      5.79","6","","","","","","","","","","","",""
