"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CMAD","2000","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","    222.5","","     222.5","U","         0","U","        84","U","         0","U","       154","U","        35","U","   -5.0","U,1112, ","   39.4","U,0802, ","0.0","U,1030","-3.3","U,1111","-5.0","U,1112","","","","","0.0","U,0510","-3.3","U,0320","","","","","","","","","     11.73","U","     19.07","U","      4.40","U"
"USR0000CMAD","2001","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2684.0","0","    2684.0"," ","","","","","",""
"USR0000CMAD","2004","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","    247.8","","     247.8","U","         0","U","        68","U","         0","U","       173","U","        35","U","   -4.4","U,1128, ","   37.2","U,0812,+","0.0","U,1026","-2.2","U,1127","-4.4","U,1128","","","","","-1.1","U,0422","-2.8","U,0401","","","","","    2486.1","1","    2486.1","U","     12.30","U","     19.88","U","      4.73","U"
"USR0000CMAD","2005","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","    265.3","","     265.3","U","         0","U","        75","U","         0","U","       157","U","        45","U","   -3.3","U,1216,+","   40.0","U,0717, ","-0.6","U,1030","-2.8","U,1126","","","","","","","0.0","U,0420","-2.2","U,0419","","","","","    2551.4","4","    2551.4","U","     12.01","U","     19.56","U","      4.46","U"
"USR0000CMAD","2006","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","    316.6","","     316.6","U","         0","U","       107","U","         0","U","       166","U","        52","U","   -7.2","U,0311, ","   40.6","U,0724,+","0.0","U,1029","-4.4","U,1128","-4.4","U,1128","","","","","-0.6","U,0418","-2.8","U,0319","-7.2","U,0311","-7.2","U,0311","    2577.4","4","    2577.4","U","     11.96","U","     19.51","U","      4.41","U"
"USR0000CMAD","2007","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2508.7","7","    2508.7","U","","","","","",""
"USR0000CMAD","2009","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","    329.4","","     329.4","U","         0","U","       100","U","         0","U","       166","U","        60","U","   -8.9","U,1209,+","   40.6","U,0926,+","-0.6","U,0930","-2.2","U,1112","-5.6","U,1206","-7.8","U,1207","-8.9","U,1208","0.0","U,0513","-2.8","U,0404","-5.0","U,0323","","","","","","","     12.26","U","     20.35","U","      4.17","U"
"USR0000CMAD","2010","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","    235.3","","     235.3","U","         0","U","        85","U","         0","U","       144","U","        40","U","   -6.7","U,1124, ","   38.9","U,0825, ","-0.6","U,1027","-4.4","U,1123","-4.4","U,1123","-6.7","U,1124","","","-0.6","U,0523","-2.2","U,0409","-5.0","U,0310","","","    2767.4","4","    2767.4","U","     11.31","U","     18.29","U","      4.33","U"
"USR0000CMAD","2011","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","    211.6","","     211.6","U","         0","U","       106","U","         0","U","       147","U","        36","U","   -7.8","U,0226, ","   37.2","U,0910, ","-0.6","U,1104","-2.2","U,1204","","","","","","","-0.6","U,0524","-2.8","U,0429","-5.0","U,0227","-7.8","U,0226","    2861.3","3","    2861.3","U","     11.36","U","     18.76","U","      3.96","U"
"USR0000CMAD","2012","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","    243.6","","     243.6","U","         0","U","       102","U","         0","U","       157","U","        46","U","   -7.2","U,0117,+","   40.0","U,0813, ","-1.1","U,1021","-3.3","U,1213","-4.4","U,1218","","","","","0.0","U,0505","-2.2","U,0406","-4.4","U,0319","-7.2","U,0117","    2605.5","5","    2605.5","U","     11.69","U","     19.17","U","      4.20","U"
"USR0000CMAD","2013","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","    295.3","","     295.3","U","         0","U","       111","U","         2","U","       170","U","        51","U","  -11.7","U,1208, ","   39.4","U,0721, ","0.0","U,0926","-2.8","U,1103","-6.1","U,1204","-8.3","U,1205","-9.4","U,1207","-1.7","U,0522","-2.2","U,0417","-5.0","U,0209","-8.3","U,0113","    2437.4","4","    2437.4","U","     12.54","U","     21.04","U","      4.04","U"
"USR0000CMAD","2014","40.4633","-123.5239","845.8","MAD RIVER CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2222.6","6","    2222.6","U","","","","","",""
