"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00366914","1904","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    570.8","","     570.8","6","       133","6","        83","6","        11","6","","","         2","6","       108","6","        33","6","       152","6","         9","6","","","  -18.9","6,0105, ","","","  69.9"," ,6,0914, ","   35.6","6,0719,+","-0.6","6,1031","-4.4","6,1128","-4.4","6,1128","-8.3","6,1210","-11.7","6,1211","-1.7","6,0420","-2.8","6,0404","-5.0","6,0317","-7.8","6,0305","-11.1","6,0226","    3073.0","0","    3073.0","6","   1111.1"," ,6","","","     11.27","6","     15.65","6","      6.89","6"
"USC00366914","1905","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    589.0","","     589.0","6","       131","6","        85","6","         9","6","","","         0","6","        83","6","        26","6","       168","6","        12","6","","","  -15.0","6,0126, ","","","  61.5"," ,6,0806, ","   36.7","6,0718, ","-5.0","6,1114","-5.0","6,1114","-5.0","6,1114","-6.7","6,1201","","","-3.9","6,0315","-3.9","6,0315","-9.4","6,0305","-9.4","6,0305","-9.4","6,0305","    2973.2","2","    2973.2","6","   1155.2"," ,6","","","     12.35","6","     16.82","6","      7.87","6"
"USC00366914","1906","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    679.2","","     679.2","6","       146","6","        92","6","        20","6","         8","6","         0","6","        67","6","        12","6","       159","6","         8","6","","","  -13.3","6,0206, ","    89"," ,6,0315,+","  78.2"," ,6,0704, ","   36.1","6,0630, ","0.0","6,1129","-8.9","6,1204","-8.9","6,1204","-8.9","6,1204","-8.9","6,1204","0.0","6,0403","-3.3","6,0325","-8.9","6,0324","-8.9","6,0324","-8.9","6,0324","    2521.9","9","    2521.9","6","   1517.3"," ,6","      435"," ,6","     13.08","6","     17.35","6","      8.82","6"
"USC00366914","1907","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    517.9","","     517.9","6","       144","6","        91","6","        15","6","        14","6","         0","6","        70","6","        20","6","       134","6","         7","6","","","  -15.0","6,0124, ","   203"," ,6,0204, ","  47.5"," ,6,1124, ","   33.3","6,0725,+","0.0","6,1115","-2.2","6,1203","-6.1","6,1205","","","","","0.0","6,0406","-3.3","6,0402","-8.3","6,0307","-8.3","6,0307","-11.1","6,0228","    2874.0","0","    2874.0","6","   1316.8"," ,6","     1220"," ,6","     11.81","6","     16.06","6","      7.56","6"
"USC00366914","1908","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2609.8","8","    2609.8","6","","","","","","","","","",""
"USC00366914","1910","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    585.5","","     585.5","6","       137","6","        78","6","        10","6","         7","6","         0","6","        83","6","        19","6","       164","6","        15","6","","","  -15.0","6,0207, ","   267"," ,6,0114, ","  53.8"," ,6,1020, ","   34.4","6,0623, ","0.0","6,1030","-3.9","6,1205","-6.7","6,1206","-6.7","6,1206","-8.9","6,1210","-2.8","6,0318","-2.8","6,0318","-6.7","6,0226","-6.7","6,0226","-8.9","6,0219","","","","","   1092.9"," ,6","      733"," ,6","     12.69","6","     17.08","6","      8.29","6"
"USC00366914","1911","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    674.3","","     674.3","6","       156","6","        99","6","        11","6","","","         0","6","        72","6","         3","6","       153","6","        20","6","","","   -8.3","6,0316, ","",""," 116.8"," ,6,0831, ","   37.2","6,0703, ","0.0","6,1103","-3.3","6,1113","","","","","","","0.0","6,0403","-2.2","6,0402","-4.4","6,0325","-8.3","6,0316","","","    2702.0","0","    2702.0","6","   1390.0"," ,6","","","     13.05","6","     17.55","6","      8.54","6"
"USC00366914","1912","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    587.0","","     587.0","6","       146","6","        81","6","        17","6","","","         2","6","        84","6","        28","6","       159","6","        17","6","","","  -18.3","6,0114, ","","","  80.8"," ,6,0315, ","   35.0","6,0716,+","0.0","6,1119","-2.2","6,1129","-6.7","6,1209","-6.7","6,1209","","","-0.6","6,0404","-2.8","6,0326","-4.4","6,0310","-6.7","6,0304","-10.6","6,0213","    2806.8","8","    2806.8","6","   1275.6"," ,6","","","     12.42","6","     16.97","6","      7.88","6"
"USC00366914","1913","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    623.3","","     623.3","6","","","","","","","","","         0","6","        57","6","         7","6","       159","6","        16","6","","","  -11.7","6,0225, ","","","","","   36.1","6,0702, ","-1.1","6,1111","-2.2","6,1208","-4.4","6,1212","","","","","-0.6","6,0328","-7.8","6,0308","-7.8","6,0308","-7.8","6,0308","-11.7","6,0225","    2152.5","5","    2152.5","6","","","","","     13.95","6","     18.51","6","      9.39","6"
"USC00366914","1914","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    612.3","","     612.3","6","       123","6","        75","6","        10","6","","","         1","6","        89","6","        22","6","       162","6","        21","6","","","  -17.8","6,0114, ","","","  69.9"," ,6,1207, ","   35.6","6,0723, ","0.0","6,1028","-2.2","6,1118","-6.7","6,1214","-6.7","6,1214","-10.0","6,1215","0.0","6,0406","-2.8","6,0323","-7.8","6,0321","-7.8","6,0321","-8.9","6,0302","    2524.3","3","    2524.3","6","   1042.5"," ,6","","","     12.43","6","     16.92","6","      7.94","6"
"USC00366914","1915","40.0","-75.183333","36.6","PHILADELPHIA CENTENNIAL AVENUE, PA US","    589.6","","     589.6","6","       135","6","        83","6","        14","6","         8","6","         0","6","        76","6","         5","6","       157","6","        15","6","","","  -10.0","6,0130, ","   279"," ,6,0403, ","  63.5"," ,6,0804, ","   35.6","6,0801, ","-0.6","6,1118","-2.2","6,1201","-6.1","6,1208","-6.7","6,1215","","","-1.1","6,0404","-2.8","6,0331","-5.6","6,0330","-8.9","6,0210","-8.9","6,0210","    2508.1","1","    2508.1","6","   1170.5"," ,6","      869"," ,6","     12.99","6","     17.38","6","      8.61","6"
