"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00417705","1948","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","        58","0","        35","0","         8","0","        0","","         0","0","","","","","","","","","","","        17"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 132.1"," ,0,0910, ","","","","","","","","","","","","","","","","","    723.4"," ,0","        0"," ,0","","","","","",""
"USC00417705","1949","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","        13"," ","","","","","","","","","","","","","","","","","","","","","","","     434.2","2","     434.2","0","","","","","","","","","",""
"USC00417705","1950","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","        33","0","        21","0","         3","0","        0","","         0","0","","","","","","","","","","","         2"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  86.4"," ,0,0917, ","","","","","","","","","","","","","","","","","    309.2"," ,0","        0"," ,0","","","","","",""
"USC00417705","1951","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","        71","0","        42","0","         5","0","","","         0","0","         0","0","         7","0","","","","","","","","","         1"," ","   -7.2","0,0202,+","","","     0","T,0,0410, "," 215.9"," ,0,0915, ","","","","","-3.9","0,0203","-3.9","0,0203","-7.2","0,0202","-7.2","0,0202","","","","","    904.0"," ,0","        0","T,0","","","","","     18.60","0"
"USC00417705","1952","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","        58","0","        30","0","         5","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0","T,0,0202, ","  72.4"," ,0,1110, ","","","","","","","","","","","","","","","","","    599.7"," ,0","        0","T,0","","","","","",""
"USC00417705","1953","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","        55","0","        37","0","         9","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 127.0"," ,0,1023, ","","","","","","","","","","","","","","","","","    882.4"," ,0","        0"," ,0","","","","","",""
"USC00417705","1954","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","        31","0","        27","0","         7","0","        0","","         0","0","","","","","","","","","","","         1"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 253.0"," ,0,1023, ","","","","","","","","","","","","","","","","","    669.2"," ,0","        0"," ,0","","","","","",""
"USC00417705","1955","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","        44","0","        29","0","         6","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 132.1"," ,0,0906, ","","","","","","","","","","","","","","","","","    588.9"," ,0","        0"," ,0","","","","","",""
"USC00417705","1956","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00417705","1957","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","        61","0","        43","0","         9","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  78.7"," ,0,0923, ","","","","","","","","","","","","","","","","","    939.9"," ,0","        0"," ,0","","","","","",""
"USC00417705","1958","28.01667","-97.05","3.0","ROCKPORT, TX US","","","","","        65","0","        53","0","        14","0","        0","","         0","0","","","","","","","","","","","         1"," ","","","","","     0"," ,0,1231,+","     0","T,0,0212, "," 135.9"," ,0,0105, ","","","","","","","","","","","","","","","","","   1089.7"," ,0","        0","T,0","","","","","",""
